stdg_Cd,bjd_Nm,bould_Exist_Area,cobbles_Exist_Area,etc_Area,gravels_Exist_Area,gravels_None_Area,pebble_Exist_Area,rock_Exist_Area,rock_Many_Area,stone_Exist_Area,stonebould_Exist_Area
4679025038,전라남도 화순군 화순읍 도웅리,0,0,3,166,45,0,231,0,0,0
4713025333,경상북도 경주시 안강읍 안강리,0,0,13,0,269,0,0,0,0,0
4713025335,경상북도 경주시 안강읍 청령리,1,0,46,330,114,0,37,18,0,0
4783036046,경상북도 고령군 우곡면 사촌리,0,0,65,258,92,0,32,0,0,0
4783037039,경상북도 고령군 쌍림면 산당리,0,0,5,143,76,0,61,0,0,0
4783037042,경상북도 고령군 쌍림면 신촌리,0,0,31,190,81,0,101,0,0,0
4887032028,경상남도 함양군 휴천면 동강리,11,0,13,90,35,0,103,0,4,0
4887033023,경상남도 함양군 유림면 서주리,0,0,10,36,158,0,5,0,0,0
4887033024,경상남도 함양군 유림면 화촌리,0,0,13,129,172,0,13,0,0,0
4887033027,경상남도 함양군 유림면 대궁리,0,0,29,90,201,0,3,0,0,0
4887034000,경상남도 함양군 수동면,50,12,169,1878,2361,3,425,0,0,0
4887034022,경상남도 함양군 수동면 죽산리,0,2,14,765,139,0,100,0,0,0
4887034025,경상남도 함양군 수동면 상백리,31,0,19,101,211,0,12,0,0,0
4887034027,경상남도 함양군 수동면 우명리,3,0,32,97,607,0,88,0,0,0
4887035021,경상남도 함양군 지곡면 개평리,0,0,7,21,212,0,4,0,0,0
4884039033,경상남도 남해군 창선면 부윤리,0,0,6,198,65,0,48,0,0,0
4884039036,경상남도 남해군 창선면 진동리,12,0,8,446,99,0,173,0,0,0
4885025022,경상남도 하동군 하동읍 광평리,0,0,35,14,51,0,0,0,0,0
4885025027,경상남도 하동군 하동읍 화심리,18,0,90,150,160,0,163,0,0,0
4885025028,경상남도 하동군 하동읍 두곡리,6,0,23,311,109,0,78,0,0,0
4885031022,경상남도 하동군 화개면 덕은리,8,0,27,177,77,0,146,0,0,0
4885031024,경상남도 하동군 화개면 삼신리,0,0,12,168,59,0,296,0,0,0
4885031028,경상남도 하동군 화개면 범왕리,100,0,10,710,31,0,1135,272,2,0
4885032021,경상남도 하동군 악양면 미점리,13,0,19,127,44,0,64,0,3,0
4885032024,경상남도 하동군 악양면 신성리,19,0,1,278,105,0,28,0,0,0
4885032027,경상남도 하동군 악양면 동매리,27,0,6,150,82,0,100,41,0,0
4885032028,경상남도 하동군 악양면 등촌리,32,0,4,279,54,0,461,14,17,0
4146310600,경기도 용인시기흥구 지곡동,0,0,4,266,93,1,277,0,0,0
4146310700,경기도 용인시기흥구 공세동,0,0,88,261,108,4,90,0,0,0
4146310800,경기도 용인시기흥구 고매동,0,0,65,276,136,2,143,0,0,0
4146310900,경기도 용인시기흥구 농서동,0,0,7,85,152,0,0,0,0,0
4146311000,경기도 용인시기흥구 서천동,0,0,0,0,181,0,0,0,0,0
4146311200,경기도 용인시기흥구 언남동,0,0,6,227,81,0,0,0,0,0
4146311400,경기도 용인시기흥구 청덕동,0,0,2,302,67,0,5,0,0,0
4146311300,경기도 용인시기흥구 마북동,0,0,9,334,109,0,88,0,0,0
4146311500,경기도 용인시기흥구 동백동,0,0,2,256,86,0,90,0,0,0
4146311600,경기도 용인시기흥구 중동,0,0,0,379,129,0,95,0,0,0
4146311700,경기도 용인시기흥구 상하동,0,0,6,302,82,0,165,0,0,0
4146311800,경기도 용인시기흥구 보정동,0,0,21,408,254,0,0,0,0,0
4476036022,충청남도 부여군 홍산면 정동리,0,0,3,35,192,0,26,0,0,0
4476036026,충청남도 부여군 홍산면 좌홍리,0,0,0,0,118,0,0,0,0,0
4476036029,충청남도 부여군 홍산면 상천리,0,0,11,166,93,0,298,0,37,0
4476037023,충청남도 부여군 옥산면 홍연리,0,13,2,118,109,0,11,0,0,0
4476037026,충청남도 부여군 옥산면 중양리,0,8,2,94,65,4,0,0,0,0
4476037029,충청남도 부여군 옥산면 안서리,0,15,1,11,93,0,0,0,0,0
4476038021,충청남도 부여군 남면 송학리,0,0,0,0,176,0,0,0,0,0
4476038023,충청남도 부여군 남면 송암리,0,0,0,13,303,0,17,0,1,0
4671035028,전라남도 담양군 대덕면 용대리,0,0,9,153,76,0,681,0,0,0
4671035031,전라남도 담양군 대덕면 입석리,0,0,1,70,41,0,323,0,0,0
4671036022,전라남도 담양군 무정면 오룡리,0,0,8,211,87,0,0,0,0,0
4874025323,경상남도 창녕군 남지읍 학계리,0,0,34,119,185,0,0,0,0,0
4874025326,경상남도 창녕군 남지읍 성사리,0,0,43,290,177,0,38,0,0,0
4874025330,경상남도 창녕군 남지읍 시남리,0,0,43,390,72,0,29,0,0,0
4874025332,경상남도 창녕군 남지읍 반포리,0,0,28,140,115,0,42,0,0,0
4874025334,경상남도 창녕군 남지읍 월하리,0,0,122,193,151,0,26,0,0,0
4874031022,경상남도 창녕군 고암면 억만리,0,0,17,50,229,0,0,0,0,0
4874032000,경상남도 창녕군 성산면,3,0,126,1771,719,0,1539,413,113,0
4874032022,경상남도 창녕군 성산면 정녕리,0,0,3,204,107,0,9,0,0,0
4874032024,경상남도 창녕군 성산면 후천리,0,0,49,63,52,0,52,30,13,0
4874032027,경상남도 창녕군 성산면 운봉리,2,0,19,160,69,0,211,38,1,0
4874033000,경상남도 창녕군 대합면,0,0,236,2631,1504,0,264,0,0,0
4782025324,경상북도 청도군 청도읍 덕암리,0,0,5,253,95,0,42,0,0,0
4782025327,경상북도 청도군 청도읍 운산리,0,0,4,387,77,0,37,6,0,0
4782025329,경상북도 청도군 청도읍 원정리,0,1,15,414,85,0,58,22,4,0
4782025332,경상북도 청도군 청도읍 원리,0,0,17,147,127,0,229,15,21,0
4782025339,경상북도 청도군 청도읍 유호리,0,0,35,104,75,0,161,5,25,0
4782025341,경상북도 청도군 청도읍 사촌리,0,0,38,82,104,0,97,1,7,0
4782031035,경상북도 청도군 각남면 예리리,0,0,8,83,122,0,12,0,0,0
4782031038,경상북도 청도군 각남면 사리,2,0,27,720,268,0,314,6,41,0
4782031040,경상북도 청도군 각남면 옥산리,0,0,18,263,80,0,535,21,1,0
4782032036,경상북도 청도군 풍각면 성곡리,0,0,19,546,103,0,144,1,3,0
4782032039,경상북도 청도군 풍각면 금곡리,0,0,7,332,76,0,161,25,2,0
4782032041,경상북도 청도군 풍각면 흑석리,0,0,26,354,133,0,35,0,0,0
4615010100,전라남도 순천시 삼거동,0,0,1,684,71,0,0,184,0,0
4180025027,경기도 연천군 연천읍 동막리,0,0,18,125,2,0,669,0,0,0
4180025030,경기도 연천군 연천읍 부곡리,0,0,35,474,67,0,2027,0,0,0
4180025326,경기도 연천군 전곡읍 양원리,0,11,0,578,5,0,437,6,0,0
4372040033,충청북도 보은군 산외면 원평리,0,0,15,108,62,0,176,0,0,0
4372040034,충청북도 보은군 산외면 산대리,0,0,5,266,27,0,0,0,0,0
4372040038,충청북도 보은군 산외면 중티리,0,0,13,168,40,0,25,0,0,0
4373025021,충청북도 옥천군 옥천읍 죽향리,0,0,0,0,41,0,6,0,0,0
4373025024,충청북도 옥천군 옥천읍 하계리,0,0,1,0,34,0,0,0,0,0
4373025026,충청북도 옥천군 옥천읍 동안리,0,0,1,0,91,0,0,0,0,0
4373025031,충청북도 옥천군 옥천읍 가풍리,0,0,4,37,274,0,29,17,0,0
4373025035,충청북도 옥천군 옥천읍 양수리,0,0,1,13,182,0,59,3,0,0
4373025038,충청북도 옥천군 옥천읍 삼양리,0,0,11,0,68,0,12,0,0,0
4373031021,충청북도 옥천군 동이면 평산리,0,0,2,0,292,0,0,0,0,0
4373031024,충청북도 옥천군 동이면 금암리,0,0,23,3,362,0,89,0,0,0
4373031027,충청북도 옥천군 동이면 지양리,0,0,0,4,383,0,70,0,0,0
4479039030,충청남도 청양군 비봉면 방한리,0,0,13,283,147,0,0,0,0,0
4480025021,충청남도 홍성군 홍성읍 오관리,0,0,10,0,127,18,0,0,0,0
4480025023,충청남도 홍성군 홍성읍 소향리,0,0,0,3,303,5,0,0,0,0
4480025026,충청남도 홍성군 홍성읍 남장리,0,0,1,45,96,96,0,0,0,0
4480025029,충청남도 홍성군 홍성읍 송월리,0,0,4,34,72,0,0,0,0,0
4480025031,충청남도 홍성군 홍성읍 내법리,0,0,14,0,274,11,0,0,0,0
4480025300,충청남도 홍성군 광천읍,3,0,61,1884,1434,0,106,0,0,0
4480025322,충청남도 홍성군 광천읍 광천리,0,0,12,55,121,0,0,0,0,0
4480025324,충청남도 홍성군 광천읍 가정리,0,0,3,130,113,0,0,0,0,0
4480025326,충청남도 홍성군 광천읍 소암리,0,0,5,59,82,0,0,0,0,0
4480025328,충청남도 홍성군 광천읍 벽계리,0,0,7,229,88,0,0,0,0,0
4480025331,충청남도 홍성군 광천읍 운용리,0,0,0,79,92,0,0,0,0,0
4615036035,전라남도 순천시 송광면 대흥리,0,0,2,357,56,0,0,0,0,0
4615037022,전라남도 순천시 외서면 쌍율리,0,0,0,554,101,0,0,0,0,0
4615037025,전라남도 순천시 외서면 도신리,0,4,2,351,61,0,0,0,0,0
4615037027,전라남도 순천시 외서면 화전리,0,0,2,168,51,0,0,0,0,0
4376031023,충청북도 괴산군 감물면 이담리,0,0,45,4,527,0,0,0,0,0
4376031026,충청북도 괴산군 감물면 광전리,0,0,7,78,242,0,70,0,0,0
4376032024,충청북도 괴산군 장연면 광진리,0,0,18,459,116,0,0,0,0,0
4376033000,충청북도 괴산군 연풍면,18,6,215,4674,1253,0,2523,645,0,0
4376033022,충청북도 괴산군 연풍면 행촌리,2,0,23,428,156,0,238,0,0,0
4376033026,충청북도 괴산군 연풍면 유상리,0,0,2,886,33,0,0,0,0,0
4376033029,충청북도 괴산군 연풍면 적석리,0,0,8,1099,79,0,33,0,0,0
4376034022,충청북도 괴산군 칠성면 사평리,0,0,13,99,38,0,0,0,0,0
4376034024,충청북도 괴산군 칠성면 쌍곡리,18,0,34,825,46,0,2150,170,0,0
4376034030,충청북도 괴산군 칠성면 두천리,0,0,36,156,89,0,0,0,0,0
4376035021,충청북도 괴산군 문광면 광덕리,0,0,11,821,72,0,274,0,0,0
2872035000,인천광역시 옹진군 덕적면,44,0,73,1097,447,91,1572,0,0,0
2872035023,인천광역시 옹진군 덕적면 서포리,8,0,26,294,104,41,363,0,0,0
2872035027,인천광역시 옹진군 덕적면 문갑리,0,0,6,6,2,9,330,0,0,0
2872037021,인천광역시 옹진군 자월면 자월리,0,0,15,58,509,38,95,0,0,0
2872037022,인천광역시 옹진군 자월면 이작리,0,0,7,324,12,0,56,0,0,0
2872038021,인천광역시 옹진군 연평면 연평리,0,0,131,538,62,0,0,0,0,0
2911010400,광주광역시 동구 수기동,0,0,1,8,0,0,0,0,0,0
2911010800,광주광역시 동구 동명동,0,0,0,0,43,0,0,0,0,0
2911011400,광주광역시 동구 금동,0,0,0,10,0,0,0,0,0,0
2911011800,광주광역시 동구 서석동,0,0,0,17,40,0,51,0,0,0
2911012400,광주광역시 동구 선교동,0,0,9,54,23,0,212,39,0,0
2911012700,광주광역시 동구 충장로1가,0,0,0,2,0,0,0,0,0,0
4129010200,경기도 과천시 문원동,0,0,0,206,78,0,86,0,0,0
4129010600,경기도 과천시 주암동,0,0,6,198,193,4,53,0,0,0
4129010900,경기도 과천시 별양동,0,0,1,3,64,0,0,0,0,0
4131010200,경기도 구리시 사노동,0,9,18,153,140,4,0,0,0,0
4136025022,경기도 남양주시 와부읍 도곡리,2,26,92,492,223,17,394,0,0,0
4136025322,경기도 남양주시 진접읍 내각리,16,12,36,568,192,5,0,0,0,0
4136025324,경기도 남양주시 진접읍 연평리,0,0,15,203,228,0,0,0,0,0
4377025032,충청북도 음성군 음성읍 삼생리,0,0,11,667,100,0,0,0,0,0
4377025322,충청북도 음성군 금왕읍 금석리,0,0,15,70,140,0,106,0,0,0
4377025325,충청북도 음성군 금왕읍 백야리,0,0,42,296,24,0,345,0,0,0
4377025327,충청북도 음성군 금왕읍 봉곡리,0,0,3,17,325,0,70,0,0,0
4377025330,충청북도 음성군 금왕읍 본대리,0,0,9,0,226,0,0,0,0,0
4377025332,충청북도 음성군 금왕읍 사창리,0,0,0,0,200,0,0,0,0,0
4377025335,충청북도 음성군 금왕읍 쌍봉리,0,0,2,0,254,0,0,0,0,0
4377025339,충청북도 음성군 금왕읍 내송리,0,0,1,0,299,0,0,0,0,0
4377025342,충청북도 음성군 금왕읍 행제리,0,0,1,0,212,0,0,0,0,0
4377031023,충청북도 음성군 소이면 중동리,0,0,21,169,230,0,217,0,0,0
4377031026,충청북도 음성군 소이면 봉전리,0,0,12,73,151,0,96,0,0,0
4183036026,경기도 양평군 단월면 부안리,0,0,16,1046,87,2,0,0,0,0
4183037021,경기도 양평군 청운면 용두리,2,0,28,369,116,0,48,0,1,0
4183037024,경기도 양평군 청운면 가현리,25,2,20,444,90,0,569,0,0,0
4183037029,경기도 양평군 청운면 다대리,1,0,19,493,84,1,0,0,0,0
4183038022,경기도 양평군 양동면 석곡리,0,0,17,29,475,47,183,0,0,0
4713032027,경상북도 경주시 양남면 신대리,0,3,3,177,923,1,98,0,0,0
4713032031,경상북도 경주시 양남면 기구리,0,2,32,315,243,0,62,0,3,0
4713032034,경상북도 경주시 양남면 나산리,0,0,18,287,64,8,224,0,4,0
4713033021,경상북도 경주시 내남면 명계리,0,4,36,650,307,0,319,156,3,0
4165034031,경기도 포천시 신북면 금동리,0,0,9,719,34,1,523,0,0,0
4165034032,경기도 포천시 신북면 덕둔리,0,0,21,523,38,0,539,1,0,0
4165035000,경기도 포천시 창수면,0,0,219,3413,1414,1374,725,4,0,0
4165035021,경기도 포천시 창수면 추동리,0,0,11,182,290,442,64,0,0,0
4165035022,경기도 포천시 창수면 주원리,0,0,48,280,302,373,62,0,0,0
4165035023,경기도 포천시 창수면 가양리,0,0,18,9,239,374,189,4,0,0
4165035024,경기도 포천시 창수면 오가리,0,0,48,622,217,148,196,0,0,0
4165035025,경기도 포천시 창수면 고소성리,0,0,25,574,91,4,85,0,0,0
4165035026,경기도 포천시 창수면 운산리,0,0,9,699,48,0,120,0,0,0
4165035027,경기도 포천시 창수면 신흥리,0,0,61,1045,226,34,9,0,0,0
4165036000,경기도 포천시 영중면,0,0,232,1581,1797,899,1541,68,0,0
4165036021,경기도 포천시 영중면 양문리,0,0,31,270,349,106,235,0,0,0
4784032041,경상북도 성주군 용암면 본리리,0,0,18,393,134,13,9,0,0,0
4784032047,경상북도 성주군 용암면 동락리,0,0,37,310,160,0,46,0,0,0
4784032050,경상북도 성주군 용암면 문명리,0,0,12,203,221,38,20,0,0,0
4784032055,경상북도 성주군 용암면 계상리,0,0,4,314,51,5,63,0,0,0
4784032058,경상북도 성주군 용암면 죽전리,0,0,3,370,27,2,0,0,0,0
4784033038,경상북도 성주군 수륜면 봉양리,65,9,4,485,97,2,55,40,0,0
4784033040,경상북도 성주군 수륜면 수성리,1,0,50,116,156,9,48,0,0,0
4784033044,경상북도 성주군 수륜면 계정리,1,0,34,372,209,8,84,0,0,0
4784033047,경상북도 성주군 수륜면 작은리,11,0,8,821,91,2,59,0,12,0
4784034031,경상북도 성주군 가천면 화죽리,0,0,12,157,55,0,61,0,0,0
4784034033,경상북도 성주군 가천면 마수리,28,0,4,421,61,0,51,29,28,0
4784034036,경상북도 성주군 가천면 용사리,53,43,14,441,72,0,337,27,9,0
4680035029,전라남도 장흥군 유치면 반월리,0,0,5,88,49,0,490,0,0,0
4680035035,전라남도 장흥군 유치면 덕산리,0,0,24,82,74,0,557,0,0,0
4680036022,전라남도 장흥군 부산면 구룡리,0,2,5,84,142,0,92,0,0,0
4680036025,전라남도 장흥군 부산면 용반리,0,0,22,147,87,0,44,0,0,0
4680037000,전라남도 장흥군 회진면,0,80,159,785,982,0,391,211,0,0
4680037024,전라남도 장흥군 회진면 신상리,0,9,13,97,105,0,0,24,0,0
4681025021,전라남도 강진군 강진읍 동성리,0,0,0,79,65,0,3,0,0,0
4681025023,전라남도 강진군 강진읍 서성리,0,0,4,54,76,0,0,0,0,0
4681025026,전라남도 강진군 강진읍 평동리,0,0,0,25,45,0,0,0,0,0
4681025029,전라남도 강진군 강진읍 영파리,0,0,1,353,157,0,56,21,0,0
4681025032,전라남도 강진군 강진읍 송전리,0,0,10,52,181,0,0,0,0,0
4681025034,전라남도 강진군 강진읍 춘전리,0,0,9,355,222,0,179,0,0,0
4723038043,경상북도 영천시 고경면 삼포리,0,0,11,449,106,0,225,1,0,0
4723038046,경상북도 영천시 고경면 청정리,0,0,12,316,56,0,64,0,1,0
4723038048,경상북도 영천시 고경면 칠전리,0,0,5,342,39,0,3,0,0,0
4723039000,경상북도 영천시 북안면,0,0,242,4705,1546,0,570,0,0,0
4723039023,경상북도 영천시 북안면 북리,0,0,15,359,68,0,3,0,0,0
4723039026,경상북도 영천시 북안면 용계리,0,0,8,137,78,0,69,0,0,0
4723039029,경상북도 영천시 북안면 효리,0,0,9,216,68,0,17,0,0,0
4723039032,경상북도 영천시 북안면 서당리,0,0,4,193,32,0,15,0,0,0
4723039035,경상북도 영천시 북안면 반계리,0,0,6,27,44,0,0,0,0,0
4723039037,경상북도 영천시 북안면 신촌리,0,0,5,276,26,0,44,0,0,0
4723039040,경상북도 영천시 북안면 내포리,0,0,4,52,29,0,0,0,0,0
4887038025,경상남도 함양군 서상면 중남리,3,0,6,54,496,11,47,0,0,0
4887039021,경상남도 함양군 백전면 평정리,17,4,11,130,237,0,25,0,0,0
4887039024,경상남도 함양군 백전면 운산리,50,1,8,132,407,0,362,0,61,0
4887039028,경상남도 함양군 백전면 경백리,0,3,6,43,146,2,3,0,0,0
4887040021,경상남도 함양군 병곡면 옥계리,6,0,7,164,325,0,38,0,0,0
4887040023,경상남도 함양군 병곡면 송평리,0,0,6,72,100,0,7,0,0,0
4887040025,경상남도 함양군 병곡면 월암리,11,3,6,10,246,0,19,3,0,0
4888025021,경상남도 거창군 거창읍 상림리,7,0,10,4,122,15,86,0,0,0
4888025024,경상남도 거창군 거창읍 대평리,0,0,34,8,294,1,0,0,0,0
4888025027,경상남도 거창군 거창읍 장팔리,0,0,11,106,563,38,62,0,0,0
4888025030,경상남도 거창군 거창읍 서변리,0,0,38,26,325,41,0,0,0,0
4885036028,경상남도 하동군 금남면 진정리,0,0,46,382,132,0,32,0,0,0
4885037022,경상남도 하동군 진교면 백련리,0,0,3,257,173,0,2,0,0,0
4885037024,경상남도 하동군 진교면 고룡리,36,0,15,347,137,0,74,113,0,0
4885037027,경상남도 하동군 진교면 월운리,4,8,5,398,124,0,41,0,0,0
4885037030,경상남도 하동군 진교면 술상리,1,0,24,225,69,0,15,1,0,0
4885038023,경상남도 하동군 양보면 감당리,0,0,5,488,113,0,0,0,0,0
4885038025,경상남도 하동군 양보면 통정리,0,0,4,265,99,0,0,0,0,0
4885038026,경상남도 하동군 양보면 박달리,0,0,1,220,100,0,0,0,0,0
4885039021,경상남도 하동군 북천면 방화리,1,1,1,196,90,0,0,0,0,0
4885039024,경상남도 하동군 북천면 옥정리,0,0,7,181,87,0,9,0,0,0
4885040000,경상남도 하동군 청암면,308,29,225,3933,463,0,2259,203,123,0
4885040022,경상남도 하동군 청암면 명호리,6,12,10,620,103,0,11,48,78,0
4159012000,경기도 화성시 반월동,0,0,1,48,344,3,0,0,0,0
4159012300,경기도 화성시 배양동,0,0,4,45,129,3,0,0,0,0
4159012400,경기도 화성시 기안동,0,0,3,20,209,11,0,0,0,0
4159012200,경기도 화성시 황계동,0,0,9,26,156,0,0,0,0,0
4159012500,경기도 화성시 송산동,0,0,15,65,203,3,0,0,0,0
4159012600,경기도 화성시 안녕동,0,3,20,134,484,40,0,0,0,0
2818510600,인천광역시 연수구 송도동,0,0,738,0,3060,0,1,0,0,0
4425031500,충청남도 계룡시 엄사면,0,0,22,881,569,0,319,5,0,0
4425031521,충청남도 계룡시 엄사면 엄사리,0,0,13,104,136,0,0,0,0,0
4425031522,충청남도 계룡시 엄사면 유동리,0,0,0,135,92,0,36,0,0,0
4425031523,충청남도 계룡시 엄사면 광석리,0,0,5,79,119,0,22,2,0,0
4425031524,충청남도 계룡시 엄사면 도곡리,0,0,2,312,123,0,116,3,0,0
4671040025,전라남도 담양군 수북면 고성리,0,0,5,0,184,0,0,0,0,0
4671040028,전라남도 담양군 수북면 궁산리,0,0,5,88,57,0,107,84,0,0
4785031042,경상북도 칠곡군 지천면 창평리,0,0,33,135,539,15,129,0,13,0
4785031044,경상북도 칠곡군 지천면 덕산리,0,0,13,53,287,2,17,0,0,0
4785031047,경상북도 칠곡군 지천면 용산리,0,0,9,81,106,0,43,0,0,0
4785031049,경상북도 칠곡군 지천면 낙산리,0,0,3,117,674,2,85,0,0,0
4785032033,경상북도 칠곡군 동명면 학명리,0,2,7,151,566,0,266,0,142,0
4785032038,경상북도 칠곡군 동명면 봉암리,0,0,9,22,261,1,14,0,0,0
4785033034,경상북도 칠곡군 가산면 다부리,5,15,4,95,267,0,329,31,78,0
4785033037,경상북도 칠곡군 가산면 응추리,59,0,0,55,389,5,40,0,9,0
4128510700,경기도 고양시일산동구 풍동,0,0,10,144,231,0,0,0,0,0
4128510800,경기도 고양시일산동구 산황동,0,0,8,58,116,0,0,0,0,0
4128510600,경기도 고양시일산동구 백석동,0,0,15,43,338,0,0,0,0,0
4128510500,경기도 고양시일산동구 마두동,0,0,0,124,160,0,0,0,0,0
4128510900,경기도 고양시일산동구 사리현동,0,0,9,238,201,0,0,0,0,0
4128511000,경기도 고양시일산동구 지영동,0,0,4,77,246,0,0,0,0,0
4128511100,경기도 고양시일산동구 설문동,0,0,16,69,414,0,0,0,0,0
4128511200,경기도 고양시일산동구 문봉동,0,0,0,139,148,0,0,0,0,0
4128511300,경기도 고양시일산동구 성석동,0,0,8,430,496,0,11,0,0,0
4128700000,경기도 고양시일산서구,0,0,508,576,3027,0,0,0,0,0
4128710100,경기도 고양시일산서구 일산동,0,0,1,93,166,0,0,0,0,0
4128710300,경기도 고양시일산서구 탄현동,0,0,0,83,137,0,0,0,0,0
4711331024,경상북도 포항시북구 신광면 죽성리,0,0,9,194,370,7,74,0,0,0
4711331027,경상북도 포항시북구 신광면 사정리,0,0,30,108,227,2,0,0,0,0
4711331030,경상북도 포항시북구 신광면 반곡리,0,0,36,247,156,1,111,0,12,0
4711332000,경상북도 포항시북구 청하면,0,0,185,3015,3185,6,1199,189,18,0
4711332022,경상북도 포항시북구 청하면 덕천리,0,0,2,0,41,0,0,0,0,0
4711332025,경상북도 포항시북구 청하면 용두리,0,0,8,34,79,0,59,2,0,0
4711332028,경상북도 포항시북구 청하면 이가리,0,0,6,75,359,4,9,0,0,0
4711332030,경상북도 포항시북구 청하면 신흥리,0,0,6,194,260,0,17,0,0,0
4711332032,경상북도 포항시북구 청하면 고현리,0,0,20,406,578,0,19,0,0,0
4711332034,경상북도 포항시북구 청하면 상대리,0,0,0,45,150,0,0,0,0,0
4711332035,경상북도 포항시북구 청하면 서정리,0,0,16,57,265,0,2,0,0,0
4672037027,전라남도 곡성군 옥과면 주산리,0,0,13,264,109,0,0,0,0,0
4672037031,전라남도 곡성군 옥과면 황산리,0,0,8,47,39,0,0,0,0,0
4672038023,전라남도 곡성군 입면 대장리,7,0,1,113,47,0,74,86,0,0
4672038025,전라남도 곡성군 입면 만수리,0,0,1,169,91,0,0,13,0,0
4672038028,전라남도 곡성군 입면 제월리,0,0,64,249,167,0,0,112,0,0
4672038030,전라남도 곡성군 입면 입석리,0,0,3,101,77,0,0,0,0,0
4672039022,전라남도 곡성군 겸면 가정리,0,0,19,106,128,0,8,0,0,0
4423033032,충청남도 논산시 노성면 노티리,0,0,4,86,174,0,0,6,0,0
4423033034,충청남도 논산시 노성면 화곡리,0,0,0,101,83,0,1,0,0,0
4715044024,경상북도 김천시 대덕면 내감리,71,0,3,120,363,8,120,0,0,0
4715044027,경상북도 김천시 대덕면 추량리,6,0,12,257,698,4,201,0,0,0
4715045000,경상북도 김천시 증산면,401,26,86,2031,2152,69,2668,52,42,0
4715045021,경상북도 김천시 증산면 황항리,0,0,1,144,45,9,45,0,0,0
4715045023,경상북도 김천시 증산면 동안리,0,7,4,177,64,10,50,0,0,0
4715045026,경상북도 김천시 증산면 수도리,202,0,7,96,618,0,500,0,0,0
4715045028,경상북도 김천시 증산면 금곡리,39,15,13,296,64,0,256,21,3,0
4717010100,경상북도 안동시 삼산동,0,0,0,0,4,0,0,0,0,0
4717010300,경상북도 안동시 북문동,0,0,0,0,2,3,0,0,0,0
4717010700,경상북도 안동시 옥정동,0,0,0,0,5,2,0,0,0,0
4782035038,경상북도 청도군 운문면 공암리,0,0,126,206,18,0,334,20,0,0
4782035040,경상북도 청도군 운문면 봉하리,1,0,11,707,75,0,56,0,9,0
4782036032,경상북도 청도군 금천면 사전리,3,0,17,360,96,0,320,13,3,0
4782036035,경상북도 청도군 금천면 소천리,0,0,14,576,108,0,305,18,14,0
4782036039,경상북도 청도군 금천면 박곡리,0,0,19,456,93,0,515,85,16,0
4782037000,경상북도 청도군 매전면,21,4,354,5023,2083,4,4643,665,208,0
4782037043,경상북도 청도군 매전면 금곡리,3,0,7,120,177,0,500,70,5,0
4782037046,경상북도 청도군 매전면 용산리,0,0,3,305,83,0,397,95,33,0
4782037048,경상북도 청도군 매전면 호화리,0,0,60,124,154,0,58,5,7,0
4782037050,경상북도 청도군 매전면 예전리,1,0,30,71,87,0,310,27,8,0
4782037054,경상북도 청도군 매전면 구촌리,0,0,50,155,108,0,213,27,13,0
4690035034,전라남도 진도군 지산면 오류리,0,0,7,252,99,0,24,0,0,0
4690036021,전라남도 진도군 조도면 관매도리,0,0,3,240,10,0,176,0,0,0
4690036024,전라남도 진도군 조도면 신육리,0,0,9,385,10,0,509,0,0,0
4690036031,전라남도 진도군 조도면 여미리,0,0,4,333,25,0,52,0,0,0
4690036034,전라남도 진도군 조도면 독거도리,0,0,7,18,0,0,124,0,0,0
4690036036,전라남도 진도군 조도면 모도리,0,0,2,22,0,0,0,0,0,0
4690036039,전라남도 진도군 조도면 옥도리,0,0,1,114,0,0,13,0,0,0
4790037049,경상북도 예천군 유천면 죽안리,0,0,19,95,93,2,23,0,0,0
4790037052,경상북도 예천군 유천면 사곡리,5,2,0,157,42,4,152,0,1,0
4790037058,경상북도 예천군 유천면 초적리,0,0,1,0,98,0,0,0,0,0
4790038022,경상북도 예천군 용궁면 금남리,0,0,29,2,155,0,0,0,0,0
4790038025,경상북도 예천군 용궁면 향석리,0,1,80,12,235,20,71,6,0,0
4775025023,경상북도 청송군 청송읍 금곡리,0,0,56,695,169,1,21,0,0,0
4775025026,경상북도 청송군 청송읍 교리,0,0,5,583,80,33,16,0,0,0
4775025028,경상북도 청송군 청송읍 월외리,0,0,41,928,49,0,558,23,45,0
4775032031,경상북도 청송군 부남면 대전리,0,0,31,804,261,18,59,0,0,0
4615038021,전라남도 순천시 낙안면 동내리,0,0,5,120,5,0,138,0,0,0
4615038024,전라남도 순천시 낙안면 성북리,0,0,0,30,2,0,38,0,0,0
4615038027,전라남도 순천시 낙안면 검암리,0,0,2,222,79,0,0,0,0,0
4615038032,전라남도 순천시 낙안면 이곡리,0,0,3,61,96,0,0,0,0,0
4615038035,전라남도 순천시 낙안면 창녕리,0,0,2,690,119,0,95,0,0,0
4615038038,전라남도 순천시 낙안면 목촌리,0,0,4,588,108,0,30,0,0,0
4615039021,전라남도 순천시 별량면 봉림리,0,2,6,223,115,0,5,11,0,0
4874025000,경상남도 창녕군 창녕읍,101,0,144,1798,1520,6,2183,149,188,0
4874025021,경상남도 창녕군 창녕읍 송현리,1,0,0,50,22,0,84,8,6,0
4874025321,경상남도 창녕군 남지읍 남지리,0,0,64,0,294,0,0,0,0,0
