stdg_Cd,bjd_Nm,etc_Area,excespoor_Drain_Area,exceswell_Drain_Area,moderpoor_Drain_Area,moderwell_Drain_Area,poor_Drain_Area,well_Drain_Area
5277025025,전북특별자치도 순창군 순창읍 백산리,8,0,103,72,42,0,285
5277025026,전북특별자치도 순창군 순창읍 교성리,3,6,47,44,40,0,118
5277025027,전북특별자치도 순창군 순창읍 가남리,7,4,21,36,28,0,79
5277025028,전북특별자치도 순창군 순창읍 신남리,6,9,68,71,31,0,171
5277031000,전북특별자치도 순창군 인계면,45,33,928,423,281,0,1944
5277031021,전북특별자치도 순창군 인계면 갑동리,5,0,58,61,44,0,194
5277031022,전북특별자치도 순창군 인계면 도룡리,7,0,229,60,48,0,266
5277031023,전북특별자치도 순창군 인계면 쌍암리,5,0,83,33,26,0,195
5277031024,전북특별자치도 순창군 인계면 탑리,5,0,69,25,14,0,122
5277031025,전북특별자치도 순창군 인계면 심초리,4,0,104,3,55,0,250
5277031026,전북특별자치도 순창군 인계면 세룡리,6,0,146,29,14,0,208
5277031027,전북특별자치도 순창군 인계면 마흘리,7,20,111,40,22,0,153
5277031028,전북특별자치도 순창군 인계면 가성리,1,0,48,38,9,0,74
5277031029,전북특별자치도 순창군 인계면 중산리,2,2,13,36,9,0,143
5277031030,전북특별자치도 순창군 인계면 지산리,3,9,39,58,21,0,207
5277031031,전북특별자치도 순창군 인계면 노동리,1,3,28,40,18,0,135
5277032000,전북특별자치도 순창군 동계면,157,19,2830,371,473,0,1864
5277032021,전북특별자치도 순창군 동계면 현포리,17,0,164,21,55,0,107
5277032022,전북특별자치도 순창군 동계면 서호리,22,0,56,15,37,0,78
5277032023,전북특별자치도 순창군 동계면 어치리,24,0,621,7,53,0,271
5277032024,전북특별자치도 순창군 동계면 구미리,19,0,206,37,40,0,245
5277032025,전북특별자치도 순창군 동계면 동심리,8,5,209,24,55,0,188
5277032026,전북특별자치도 순창군 동계면 관전리,3,0,16,30,25,0,76
5277032027,전북특별자치도 순창군 동계면 신흥리,3,6,76,35,25,0,140
5277032028,전북특별자치도 순창군 동계면 유산리,6,3,42,29,27,0,141
5277032029,전북특별자치도 순창군 동계면 이동리,7,5,71,44,17,0,120
5277032030,전북특별자치도 순창군 동계면 수정리,8,0,534,8,68,0,154
5277032031,전북특별자치도 순창군 동계면 주월리,28,0,277,21,13,0,119
5277032032,전북특별자치도 순창군 동계면 내령리,4,0,333,43,13,0,93
5277032033,전북특별자치도 순창군 동계면 수장리,8,0,223,58,44,0,130
5277033000,전북특별자치도 순창군 풍산면,85,114,245,508,322,0,1559
5277033021,전북특별자치도 순창군 풍산면 반월리,5,13,0,49,9,0,106
5277033022,전북특별자치도 순창군 풍산면 유정리,14,19,0,55,10,0,131
5277033023,전북특별자치도 순창군 풍산면 삼촌리,7,5,71,69,33,0,260
5277033024,전북특별자치도 순창군 풍산면 금곡리,5,17,19,48,19,0,152
5277033025,전북특별자치도 순창군 풍산면 죽전리,4,3,0,67,15,0,135
5279031034,전북특별자치도 고창군 고수면 은사리,1,0,310,0,79,0,364
5279032000,전북특별자치도 고창군 아산면,279,70,3770,602,881,2,1840
5279032021,전북특별자치도 고창군 아산면 봉덕리,6,0,7,31,22,0,65
5279032022,전북특별자치도 고창군 아산면 중월리,2,12,0,21,32,0,137
5279032023,전북특별자치도 고창군 아산면 목동리,7,8,0,74,22,0,106
5279032024,전북특별자치도 고창군 아산면 상갑리,6,6,7,33,29,0,30
5279032025,전북특별자치도 고창군 아산면 하갑리,21,0,106,61,44,0,43
5214031022,전북특별자치도 익산시 오산면 장신리,3,11,0,166,50,0,157
5214031023,전북특별자치도 익산시 오산면 영만리,19,0,0,537,8,0,28
5214031024,전북특별자치도 익산시 오산면 오산리,14,0,0,404,18,0,52
5277033026,전북특별자치도 순창군 풍산면 우곡리,0,0,0,19,10,0,82
5277033027,전북특별자치도 순창군 풍산면 한내리,2,21,6,44,27,0,196
5277033028,전북특별자치도 순창군 풍산면 대가리,15,20,28,45,57,0,126
5277033029,전북특별자치도 순창군 풍산면 두승리,20,0,0,29,82,0,29
5277033030,전북특별자치도 순창군 풍산면 상촌리,4,9,0,10,24,0,65
5277033031,전북특별자치도 순창군 풍산면 용내리,4,4,0,24,14,0,72
5277033032,전북특별자치도 순창군 풍산면 죽곡리,5,3,119,49,21,0,201
5277034000,전북특별자치도 순창군 금과면,50,155,271,530,102,0,1646
5277034021,전북특별자치도 순창군 금과면 수양리,5,21,0,21,6,0,95
5277034022,전북특별자치도 순창군 금과면 발산리,1,7,23,25,12,0,71
5277034023,전북특별자치도 순창군 금과면 내동리,2,3,56,28,13,0,125
5277034024,전북특별자치도 순창군 금과면 동전리,10,31,0,34,1,0,69
5277034025,전북특별자치도 순창군 금과면 대성리,3,15,47,64,13,0,203
5277034026,전북특별자치도 순창군 금과면 청용리,3,1,31,41,9,0,88
5277034027,전북특별자치도 순창군 금과면 방성리,7,5,43,48,10,0,149
5277034028,전북특별자치도 순창군 금과면 남계리,6,24,0,29,4,0,136
5277034030,전북특별자치도 순창군 금과면 목동리,1,12,10,49,15,0,169
5277034032,전북특별자치도 순창군 금과면 방축리,5,8,35,70,5,0,185
5277034033,전북특별자치도 순창군 금과면 고례리,0,11,27,37,2,0,153
5277034034,전북특별자치도 순창군 금과면 장장리,0,16,0,24,10,0,112
5277034035,전북특별자치도 순창군 금과면 매우리,6,3,0,61,1,0,91
5277035000,전북특별자치도 순창군 팔덕면,78,55,1558,361,305,0,1619
5277035021,전북특별자치도 순창군 팔덕면 구룡리,7,2,39,17,38,0,110
5277035022,전북특별자치도 순창군 팔덕면 용산리,9,0,7,11,53,0,136
5277035023,전북특별자치도 순창군 팔덕면 월곡리,7,0,78,85,20,0,279
5277035024,전북특별자치도 순창군 팔덕면 광암리,5,9,121,34,18,0,186
5277035025,전북특별자치도 순창군 팔덕면 청계리,22,0,1095,28,41,0,190
5277035026,전북특별자치도 순창군 팔덕면 서흥리,6,0,127,23,29,0,140
5277035027,전북특별자치도 순창군 팔덕면 산동리,9,6,0,35,61,0,81
5277035028,전북특별자치도 순창군 팔덕면 장안리,1,6,34,46,7,0,147
5277035029,전북특별자치도 순창군 팔덕면 창덕리,4,33,35,41,4,0,188
5277035030,전북특별자치도 순창군 팔덕면 덕천리,10,0,23,41,33,0,160
5277036000,전북특별자치도 순창군 쌍치면,175,0,3490,29,1016,0,3189
5277036021,전북특별자치도 순창군 쌍치면 방산리,1,0,138,0,83,0,148
5277036023,전북특별자치도 순창군 쌍치면 신성리,1,0,19,0,21,0,90
5277036024,전북특별자치도 순창군 쌍치면 탕곡리,2,0,97,0,21,0,65
5277036025,전북특별자치도 순창군 쌍치면 중안리,3,0,103,0,16,0,61
5277036026,전북특별자치도 순창군 쌍치면 둔전리,22,0,215,0,54,0,159
5277036027,전북특별자치도 순창군 쌍치면 시산리,9,0,54,0,43,0,79
5277036028,전북특별자치도 순창군 쌍치면 옥산리,8,0,206,3,74,0,271
5277036029,전북특별자치도 순창군 쌍치면 종암리,12,0,310,0,33,0,128
5277036030,전북특별자치도 순창군 쌍치면 학선리,5,0,519,0,43,0,135
5277036031,전북특별자치도 순창군 쌍치면 도고리,6,0,120,0,61,0,210
5277036032,전북특별자치도 순창군 쌍치면 금평리,18,0,41,1,120,0,114
5277036033,전북특별자치도 순창군 쌍치면 쌍계리,11,0,77,0,32,0,165
5277036034,전북특별자치도 순창군 쌍치면 전암리,4,0,37,11,52,0,241
5277036035,전북특별자치도 순창군 쌍치면 양신리,6,0,248,1,58,0,348
5277036036,전북특별자치도 순창군 쌍치면 운암리,24,0,285,1,65,0,258
5277036037,전북특별자치도 순창군 쌍치면 용전리,13,0,422,2,87,0,220
5277036038,전북특별자치도 순창군 쌍치면 금성리,15,0,222,9,85,0,267
5277036039,전북특별자치도 순창군 쌍치면 오봉리,13,0,265,0,32,0,84
5277036040,전북특별자치도 순창군 쌍치면 종곡리,3,0,113,0,36,0,146
5277037000,전북특별자치도 순창군 복흥면,169,7,2506,54,1069,0,3579
5277037021,전북특별자치도 순창군 복흥면 서마리,15,0,169,0,92,0,733
5277037022,전북특별자치도 순창군 복흥면 동산리,24,0,88,0,75,0,203
5277037023,전북특별자치도 순창군 복흥면 화양리,3,0,199,0,32,0,92
5277037024,전북특별자치도 순창군 복흥면 반월리,9,0,37,14,119,0,141
5277037025,전북특별자치도 순창군 복흥면 봉덕리,19,0,412,0,54,0,445
5277037026,전북특별자치도 순창군 복흥면 농암리,6,0,47,40,72,0,47
5277037027,전북특별자치도 순창군 복흥면 지선리,1,0,27,0,36,0,69
5277037028,전북특별자치도 순창군 복흥면 금월리,0,0,32,0,63,0,103
5123036023,강원특별자치도 삼척시 신기면 고무릉리,7,0,643,0,0,0,431
5123036024,강원특별자치도 삼척시 신기면 대이리,32,0,479,0,1,0,400
5123036025,강원특별자치도 삼척시 신기면 대기리,1,0,69,0,0,0,651
5123036026,강원특별자치도 삼척시 신기면 안의리,7,0,36,0,7,0,285
5123036027,강원특별자치도 삼척시 신기면 대평리,16,0,2,0,6,0,699
5123036028,강원특별자치도 삼척시 신기면 마차리,39,0,383,0,31,0,593
5172025000,강원특별자치도 홍천군 홍천읍,291,0,6191,87,1136,0,3007
5172025021,강원특별자치도 홍천군 홍천읍 진리,6,0,0,0,0,0,15
5172025022,강원특별자치도 홍천군 홍천읍 신장대리,5,0,0,0,0,0,20
5172025023,강원특별자치도 홍천군 홍천읍 희망리,9,0,165,5,35,0,115
5173034033,강원특별자치도 횡성군 갑천면 대관대리,29,0,402,23,45,0,74
5173034034,강원특별자치도 횡성군 갑천면 병지방리,28,0,2496,0,36,0,1420
5173035000,강원특별자치도 횡성군 청일면,187,20,9371,245,453,0,3121
5173035021,강원특별자치도 횡성군 청일면 봉명리,18,0,1773,0,41,0,366
5173035022,강원특별자치도 횡성군 청일면 속실리,16,0,1659,0,49,0,200
5173035023,강원특별자치도 횡성군 청일면 춘당리,36,0,962,36,88,0,967
5173035024,강원특별자치도 횡성군 청일면 유동리,39,2,909,85,53,0,365
5173035025,강원특별자치도 횡성군 청일면 초현리,8,0,73,12,6,0,406
5173035026,강원특별자치도 횡성군 청일면 유평리,18,15,245,49,46,0,57
5173035027,강원특별자치도 횡성군 청일면 갑천리,13,0,1230,47,73,0,255
5173035028,강원특별자치도 횡성군 청일면 고시리,14,2,465,18,45,0,196
5173035029,강원특별자치도 횡성군 청일면 신대리,24,0,2054,0,51,0,307
5173036000,강원특별자치도 횡성군 공근면,238,87,9137,342,820,0,2296
5173036021,강원특별자치도 횡성군 공근면 상동리,25,0,1543,11,80,0,209
5173036022,강원특별자치도 횡성군 공근면 부창리,21,0,432,12,100,0,227
5173036023,강원특별자치도 횡성군 공근면 어둔리,15,0,954,8,19,0,133
5173036024,강원특별자치도 횡성군 공근면 공근리,5,1,216,49,27,0,95
5173036025,강원특별자치도 횡성군 공근면 가곡리,16,5,130,19,36,0,79
5173036026,강원특별자치도 횡성군 공근면 삼배리,13,0,325,5,59,0,129
5173036027,강원특별자치도 횡성군 공근면 청곡리,16,0,154,7,40,0,107
5173036028,강원특별자치도 횡성군 공근면 행정리,1,3,147,11,11,0,38
5173036029,강원특별자치도 횡성군 공근면 상창봉리,4,0,1007,2,32,0,110
5173036030,강원특별자치도 횡성군 공근면 창봉리,18,0,1232,20,77,0,164
5173036031,강원특별자치도 횡성군 공근면 도곡리,6,0,390,3,39,0,141
5173036032,강원특별자치도 횡성군 공근면 초원리,15,0,1271,25,39,0,218
5173036033,강원특별자치도 횡성군 공근면 학담리,20,1,286,15,67,0,351
5173036034,강원특별자치도 횡성군 공근면 매곡리,16,8,238,54,40,0,92
5173036035,강원특별자치도 횡성군 공근면 오산리,24,19,253,28,38,0,71
5173036036,강원특별자치도 횡성군 공근면 수백리,12,29,267,27,66,0,57
5173036037,강원특별자치도 횡성군 공근면 덕촌리,8,22,173,24,34,0,39
5173036038,강원특별자치도 횡성군 공근면 신촌리,2,0,119,21,16,0,35
5173037000,강원특별자치도 횡성군 서원면,190,40,9994,157,495,0,1480
5173037021,강원특별자치도 횡성군 서원면 창촌리,11,10,1461,35,67,0,271
5173037022,강원특별자치도 횡성군 서원면 압곡리,13,16,689,12,17,0,129
5173037023,강원특별자치도 횡성군 서원면 옥계리,86,0,1840,29,122,0,195
5173037024,강원특별자치도 횡성군 서원면 석화리,41,10,2547,26,120,0,375
5173037025,강원특별자치도 횡성군 서원면 유현리,22,4,2814,34,115,0,405
5173037026,강원특별자치도 횡성군 서원면 금대리,17,0,641,21,55,0,103
5173038000,강원특별자치도 횡성군 강림면,208,0,7227,20,305,0,1735
5173038021,강원특별자치도 횡성군 강림면 강림리,96,0,2543,11,170,0,550
5173038022,강원특별자치도 횡성군 강림면 부곡리,47,0,3605,3,98,0,402
5173038023,강원특별자치도 횡성군 강림면 월현리,64,0,1078,5,36,0,782
5175000000,강원특별자치도 영월군,2919,35,85827,302,1842,0,21885
5175025000,강원특별자치도 영월군 영월읍,707,0,13394,22,176,0,2918
5175025021,강원특별자치도 영월군 영월읍 영흥리,37,0,1049,0,8,0,496
5175025022,강원특별자치도 영월군 영월읍 하송리,26,0,70,0,13,0,188
5175025023,강원특별자치도 영월군 영월읍 방절리,45,0,109,19,35,0,345
5175025024,강원특별자치도 영월군 영월읍 덕포리,55,0,313,3,1,0,207
5175025025,강원특별자치도 영월군 영월읍 삼옥리,144,0,1680,0,1,0,423
5175025026,강원특별자치도 영월군 영월읍 거운리,79,0,2414,0,9,0,187
5175025027,강원특별자치도 영월군 영월읍 문산리,113,0,1936,0,5,0,236
5175025028,강원특별자치도 영월군 영월읍 연하리,62,0,2768,0,59,0,201
5175025029,강원특별자치도 영월군 영월읍 정양리,62,0,990,0,0,0,90
5175025030,강원특별자치도 영월군 영월읍 팔괴리,84,0,994,0,30,0,333
5175025031,강원특별자치도 영월군 영월읍 흥월리,1,0,1073,0,16,0,213
5175025300,강원특별자치도 영월군 상동읍,103,0,11818,0,33,0,2026
5175025321,강원특별자치도 영월군 상동읍 내덕리,54,0,3603,0,25,0,549
5175025322,강원특별자치도 영월군 상동읍 구래리,10,0,3377,0,0,0,234
5175025323,강원특별자치도 영월군 상동읍 천평리,30,0,3460,0,0,0,624
5175025324,강원특별자치도 영월군 상동읍 덕구리,9,0,1380,0,7,0,619
5175032500,강원특별자치도 영월군 김삿갓면,437,0,14701,13,171,0,1805
5175032521,강원특별자치도 영월군 김삿갓면 진별리,57,0,1262,0,1,0,88
5175032522,강원특별자치도 영월군 김삿갓면 각동리,96,0,632,0,0,0,238
4119200000,경기도 부천시원미구,13,13,0,632,517,0,888
4119210100,경기도 부천시원미구 원미동,0,0,0,26,30,0,95
4119210200,경기도 부천시원미구 심곡동,0,0,0,25,36,0,86
4119210300,경기도 부천시원미구 춘의동,0,0,0,52,37,0,205
4119210400,경기도 부천시원미구 도당동,0,0,0,32,12,0,157
4119210500,경기도 부천시원미구 약대동,2,0,0,5,14,0,48
4119210600,경기도 부천시원미구 소사동,0,0,0,8,9,0,39
4119210700,경기도 부천시원미구 역곡동,0,13,0,25,34,0,152
4119210800,경기도 부천시원미구 중동,10,0,0,173,218,0,56
4119210900,경기도 부천시원미구 상동,2,0,0,286,128,0,51
4119400000,경기도 부천시소사구,1,64,22,139,159,0,904
4119410100,경기도 부천시소사구 소사본동,0,0,0,44,11,0,246
4119410200,경기도 부천시소사구 심곡본동,0,0,19,2,47,0,105
4119410300,경기도 부천시소사구 범박동,0,3,0,8,8,0,111
4119410400,경기도 부천시소사구 괴안동,0,23,0,13,24,0,111
4119410500,경기도 부천시소사구 송내동,0,0,3,35,43,0,156
4119410600,경기도 부천시소사구 옥길동,1,38,0,35,24,0,136
4119410700,경기도 부천시소사구 계수동,0,1,0,2,1,0,39
4119600000,경기도 부천시오정구,27,53,0,846,330,0,761
4119610100,경기도 부천시오정구 오정동,6,0,0,183,49,0,104
4119610200,경기도 부천시오정구 여월동,0,10,0,36,18,0,118
4119610300,경기도 부천시오정구 작동,0,28,0,15,24,0,167
4119610400,경기도 부천시오정구 원종동,0,8,0,86,68,0,77
4119610500,경기도 부천시오정구 고강동,0,8,0,94,58,0,194
4119610600,경기도 부천시오정구 대장동,13,0,0,298,24,0,12
4119610700,경기도 부천시오정구 삼정동,7,0,0,88,64,0,44
4119610800,경기도 부천시오정구 내동,1,0,0,46,25,0,44
5279032026,전북특별자치도 고창군 아산면 대동리,10,2,42,58,34,0,62
5279032027,전북특별자치도 고창군 아산면 주진리,11,1,0,52,23,0,66
5279032028,전북특별자치도 고창군 아산면 남산리,7,14,0,78,20,0,159
5279032029,전북특별자치도 고창군 아산면 성산리,10,16,89,78,62,0,319
5279032030,전북특별자치도 고창군 아산면 학전리,7,5,291,58,84,0,216
5279032031,전북특별자치도 고창군 아산면 운곡리,28,0,578,0,43,0,66
5279032032,전북특별자치도 고창군 아산면 용계리,74,0,447,0,24,0,113
5279032033,전북특별자치도 고창군 아산면 계산리,36,0,375,0,124,0,77
5279032034,전북특별자치도 고창군 아산면 구암리,10,0,283,27,60,0,73
5279032035,전북특별자치도 고창군 아산면 반암리,32,0,418,28,183,0,135
5279032036,전북특별자치도 고창군 아산면 삼인리,12,6,1127,3,74,2,171
5279033000,전북특별자치도 고창군 무장면,101,220,98,830,355,0,2765
5279033021,전북특별자치도 고창군 무장면 무장리,0,2,0,21,3,0,79
5279033022,전북특별자치도 고창군 무장면 성내리,0,4,0,3,5,0,42
5279033023,전북특별자치도 고창군 무장면 교흥리,3,17,12,28,9,0,149
5279033024,전북특별자치도 고창군 무장면 송현리,3,0,12,43,19,0,126
5279033025,전북특별자치도 고창군 무장면 원촌리,3,4,0,81,17,0,144
5279033026,전북특별자치도 고창군 무장면 강남리,14,26,0,136,44,0,244
5279033027,전북특별자치도 고창군 무장면 목우리,9,19,0,112,44,0,186
5279033028,전북특별자치도 고창군 무장면 덕림리,15,22,0,72,31,0,264
5279033029,전북특별자치도 고창군 무장면 옥산리,28,33,0,89,57,0,404
5279033030,전북특별자치도 고창군 무장면 고라리,8,1,0,34,15,0,144
5279033031,전북특별자치도 고창군 무장면 백양리,2,7,7,35,13,0,135
5279033032,전북특별자치도 고창군 무장면 신촌리,5,20,25,41,24,0,225
5279033033,전북특별자치도 고창군 무장면 만화리,2,36,6,19,19,0,157
5279033034,전북특별자치도 고창군 무장면 월림리,2,4,0,45,12,0,164
5279033035,전북특별자치도 고창군 무장면 도곡리,5,9,0,63,9,0,155
5279033036,전북특별자치도 고창군 무장면 송계리,2,15,36,8,32,0,146
5279034000,전북특별자치도 고창군 공음면,166,360,308,830,445,4,2888
5279034021,전북특별자치도 고창군 공음면 두암리,47,15,89,50,54,0,433
5279034022,전북특별자치도 고창군 공음면 신대리,1,10,27,33,24,0,137
5279034023,전북특별자치도 고창군 공음면 구암리,6,42,13,86,53,0,221
5279034024,전북특별자치도 고창군 공음면 석교리,8,69,4,31,13,0,201
5279034025,전북특별자치도 고창군 공음면 장곡리,10,69,47,37,22,4,192
5279034026,전북특별자치도 고창군 공음면 칠암리,8,13,59,90,42,0,352
5279034027,전북특별자치도 고창군 공음면 용수리,13,2,33,86,38,0,246
5279034028,전북특별자치도 고창군 공음면 선동리,13,69,13,66,55,0,300
5279034029,전북특별자치도 고창군 공음면 건동리,6,26,0,74,34,0,272
5279034030,전북특별자치도 고창군 공음면 군유리,6,0,0,68,26,0,92
5279034031,전북특별자치도 고창군 공음면 예전리,32,25,5,101,44,0,209
5279034032,전북특별자치도 고창군 공음면 덕암리,16,21,18,110,42,0,233
5279035000,전북특별자치도 고창군 상하면,197,176,290,344,230,342,1718
5279035021,전북특별자치도 고창군 상하면 장산리,6,29,0,27,18,0,218
5279035022,전북특별자치도 고창군 상하면 장호리,7,21,61,24,52,12,89
5279035023,전북특별자치도 고창군 상하면 용정리,42,45,85,35,8,105,169
5279035024,전북특별자치도 고창군 상하면 자룡리,50,2,82,21,7,61,172
5279035025,전북특별자치도 고창군 상하면 석남리,2,20,0,48,6,161,167
5279035026,전북특별자치도 고창군 상하면 하장리,63,27,5,55,29,0,304
5279035027,전북특별자치도 고창군 상하면 용대리,15,27,0,43,36,1,117
5279035028,전북특별자치도 고창군 상하면 검산리,3,6,2,56,42,0,272
5279035029,전북특별자치도 고창군 상하면 송곡리,11,0,55,36,33,0,210
5279036000,전북특별자치도 고창군 해리면,140,164,463,731,518,134,1801
5279036021,전북특별자치도 고창군 해리면 하련리,4,0,107,25,74,0,40
5279036022,전북특별자치도 고창군 해리면 평지리,1,0,82,42,74,0,103
5279036023,전북특별자치도 고창군 해리면 고성리,11,0,25,57,16,0,143
5277037030,전북특별자치도 순창군 복흥면 대방리,12,0,348,0,70,0,409
5277037031,전북특별자치도 순창군 복흥면 정산리,13,0,71,0,77,0,207
5277037032,전북특별자치도 순창군 복흥면 산정리,5,7,110,0,32,0,106
5277037033,전북특별자치도 순창군 복흥면 주평리,14,0,465,0,43,0,246
5277037034,전북특별자치도 순창군 복흥면 상송리,7,0,144,0,16,0,126
5277037035,전북특별자치도 순창군 복흥면 하리,16,0,85,0,103,0,218
5277037036,전북특별자치도 순창군 복흥면 답동리,5,0,141,0,87,0,187
5277037037,전북특별자치도 순창군 복흥면 석보리,17,0,96,0,48,0,92
5277038000,전북특별자치도 순창군 적성면,194,9,959,365,337,0,1400
5277038021,전북특별자치도 순창군 적성면 지북리,11,0,0,41,21,0,125
5277038022,전북특별자치도 순창군 적성면 대산리,4,0,9,33,4,0,125
5277038023,전북특별자치도 순창군 적성면 운림리,11,0,0,70,17,0,122
5277038024,전북특별자치도 순창군 적성면 고원리,38,2,6,37,93,0,71
5277038025,전북특별자치도 순창군 적성면 내월리,31,4,9,75,63,0,292
5277038026,전북특별자치도 순창군 적성면 평남리,33,0,40,3,22,0,180
5277038027,전북특별자치도 순창군 적성면 괴정리,36,3,406,97,75,0,141
5277038028,전북특별자치도 순창군 적성면 석산리,30,0,489,11,42,0,347
5277039000,전북특별자치도 순창군 유등면,126,64,222,398,243,0,805
5277039021,전북특별자치도 순창군 유등면 창신리,15,7,0,68,20,0,75
5277039022,전북특별자치도 순창군 유등면 건곡리,7,33,0,66,25,0,177
5277039023,전북특별자치도 순창군 유등면 외이리,21,8,0,77,22,0,90
5277039024,전북특별자치도 순창군 유등면 오교리,45,16,0,96,40,0,234
5277039025,전북특별자치도 순창군 유등면 유촌리,13,0,171,45,39,0,90
5277039026,전북특별자치도 순창군 유등면 무수리,26,0,51,45,97,0,137
5277040000,전북특별자치도 순창군 구림면,155,82,3042,318,772,0,4146
5277040021,전북특별자치도 순창군 구림면 운남리,34,0,60,15,165,0,379
5277040022,전북특별자치도 순창군 구림면 구암리,7,27,56,57,23,0,148
5277040023,전북특별자치도 순창군 구림면 구산리,2,31,50,45,12,0,180
5277040024,전북특별자치도 순창군 구림면 성곡리,7,0,23,68,33,0,157
5277040025,전북특별자치도 순창군 구림면 율북리,4,0,56,48,34,0,246
5277040026,전북특별자치도 순창군 구림면 안정리,12,0,890,0,44,0,411
5277040027,전북특별자치도 순창군 구림면 금천리,23,0,360,0,74,0,214
5277040028,전북특별자치도 순창군 구림면 금창리,3,0,444,0,49,0,454
5277040029,전북특별자치도 순창군 구림면 방화리,11,0,189,0,84,0,605
5277040030,전북특별자치도 순창군 구림면 운북리,0,0,351,0,39,0,374
5277040031,전북특별자치도 순창군 구림면 월정리,28,0,108,0,52,0,496
5277040032,전북특별자치도 순창군 구림면 자양리,1,16,254,30,17,0,124
5277040033,전북특별자치도 순창군 구림면 구곡리,1,4,128,29,19,0,94
5277040034,전북특별자치도 순창군 구림면 화암리,22,4,75,25,127,0,269
5279025000,전북특별자치도 고창군 고창읍,112,65,931,739,517,0,1880
5279025021,전북특별자치도 고창군 고창읍 읍내리,12,7,0,86,49,0,72
5279025022,전북특별자치도 고창군 고창읍 교촌리,2,0,0,30,4,0,55
5279025023,전북특별자치도 고창군 고창읍 월곡리,4,0,237,25,56,0,149
5279025024,전북특별자치도 고창군 고창읍 월암리,3,0,31,4,52,0,44
5279025025,전북특별자치도 고창군 고창읍 석정리,1,0,149,8,46,0,109
5279025026,전북특별자치도 고창군 고창읍 월산리,7,0,362,2,80,0,146
5279025027,전북특별자치도 고창군 고창읍 노동리,20,1,16,23,19,0,126
5279025028,전북특별자치도 고창군 고창읍 화산리,4,3,57,15,33,0,228
5279025029,전북특별자치도 고창군 고창읍 내동리,1,8,0,38,14,0,116
5279025030,전북특별자치도 고창군 고창읍 덕산리,5,9,0,70,21,0,131
5279025031,전북특별자치도 고창군 고창읍 주곡리,11,4,0,118,8,0,65
5279025032,전북특별자치도 고창군 고창읍 도산리,12,3,0,54,19,0,65
5279025033,전북특별자치도 고창군 고창읍 죽림리,14,0,59,100,42,0,70
5279025034,전북특별자치도 고창군 고창읍 신월리,2,2,20,44,37,0,154
5279025035,전북특별자치도 고창군 고창읍 덕정리,5,0,0,47,6,0,23
5279025036,전북특별자치도 고창군 고창읍 율계리,1,0,0,18,7,0,68
5279025037,전북특별자치도 고창군 고창읍 석교리,6,12,0,27,5,0,42
5279025038,전북특별자치도 고창군 고창읍 성두리,1,17,0,29,20,0,216
5279031000,전북특별자치도 고창군 고수면,119,102,871,531,589,0,2358
5279031021,전북특별자치도 고창군 고수면 와촌리,2,7,0,26,4,0,81
5279031022,전북특별자치도 고창군 고수면 황산리,2,0,2,26,4,0,25
5279031023,전북특별자치도 고창군 고수면 봉산리,11,0,1,132,90,0,76
5175032523,강원특별자치도 영월군 김삿갓면 대야리,39,0,1074,5,32,0,130
5175032524,강원특별자치도 영월군 김삿갓면 옥동리,32,0,370,7,29,0,137
5175032525,강원특별자치도 영월군 김삿갓면 예밀리,36,0,1043,0,17,0,189
5175032526,강원특별자치도 영월군 김삿갓면 주문리,32,0,746,0,2,0,54
5175032527,강원특별자치도 영월군 김삿갓면 와석리,42,0,2482,0,39,0,386
5175032528,강원특별자치도 영월군 김삿갓면 외룡리,63,0,1200,0,42,0,122
5175032529,강원특별자치도 영월군 김삿갓면 내리,40,0,5888,1,8,0,461
5175033000,강원특별자치도 영월군 북면,91,0,9210,9,279,0,1506
5175033021,강원특별자치도 영월군 북면 마차리,19,0,2864,0,15,0,386
5175033022,강원특별자치도 영월군 북면 문곡리,52,0,1376,9,87,0,371
5175033023,강원특별자치도 영월군 북면 연덕리,15,0,1534,0,92,0,284
5175033024,강원특별자치도 영월군 북면 공기리,0,0,1872,0,38,0,256
5175033025,강원특별자치도 영월군 북면 덕상리,6,0,1563,0,47,0,211
5175034000,강원특별자치도 영월군 남면,256,0,5550,29,292,0,2103
5175034021,강원특별자치도 영월군 남면 연당리,19,0,1215,0,99,0,481
5175034022,강원특별자치도 영월군 남면 창원리,5,0,1113,13,70,0,336
5175034023,강원특별자치도 영월군 남면 토교리,12,0,1099,13,70,0,491
5175034024,강원특별자치도 영월군 남면 광천리,32,0,611,2,7,0,123
5175034025,강원특별자치도 영월군 남면 조전리,0,0,602,0,20,0,361
5175034026,강원특별자치도 영월군 남면 북쌍리,188,0,909,1,26,0,312
5175035500,강원특별자치도 영월군 한반도면,404,0,4122,5,229,0,2217
5175035521,강원특별자치도 영월군 한반도면 옹정리,119,0,373,0,6,0,470
5175035522,강원특별자치도 영월군 한반도면 광전리,117,0,1688,5,42,0,476
5175035523,강원특별자치도 영월군 한반도면 신천리,82,0,556,0,68,0,441
5175035524,강원특별자치도 영월군 한반도면 후탄리,71,0,804,0,46,0,438
5175035525,강원특별자치도 영월군 한반도면 쌍용리,15,0,700,0,66,0,392
5175036000,강원특별자치도 영월군 주천면,450,35,5934,213,367,0,3259
5175036021,강원특별자치도 영월군 주천면 주천리,109,0,603,31,101,0,307
