stdg_Cd,bjd_Nm,vldsia_Rfld1_Area,vldsia_Rfld2_Area,vldsia_Rfld3_Area,vldsia_Rfld4_Area,vldsia_Rfld5_Area,vldsia_Rfld6_Area
4415025022,충청남도 공주시 유구읍 노동리,5,3,2,1,0,6
4415025023,충청남도 공주시 유구읍 석남리,1,1,2,1,1,6
4415025025,충청남도 공주시 유구읍 녹천리,0,4,6,1,2,4
4415025026,충청남도 공주시 유구읍 신영리,1,11,13,17,16,62
4415025028,충청남도 공주시 유구읍 입석리,0,5,4,2,5,20
4415025029,충청남도 공주시 유구읍 명곡리,0,3,5,6,13,27
4415025031,충청남도 공주시 유구읍 연종리,0,1,0,2,3,12
4415025032,충청남도 공주시 유구읍 세동리,0,0,3,3,1,4
4374035026,충청북도 영동군 상촌면 둔전리,2,0,0,0,0,0
4477034029,충청남도 서천군 한산면 송산리,23,43,24,20,9,20
4477034030,충청남도 서천군 한산면 원산리,3,21,21,11,4,6
4477034032,충청남도 서천군 한산면 나교리,6,21,24,21,12,19
4477034033,충청남도 서천군 한산면 동지리,6,20,12,15,10,16
4477034035,충청남도 서천군 한산면 단하리,12,47,10,3,10,20
4477034036,충청남도 서천군 한산면 마양리,4,29,24,15,4,19
4477034038,충청남도 서천군 한산면 연봉리,83,194,57,37,16,22
4477034039,충청남도 서천군 한산면 용산리,81,63,39,15,17,61
4477034041,충청남도 서천군 한산면 구동리,12,31,12,4,3,6
4477035000,충청남도 서천군 마산면,248,226,165,70,32,55
4477038000,충청남도 서천군 판교면,346,542,162,83,23,108
4418034028,충청남도 보령시 청소면 장곡리,1,46,66,59,33,25
4418035021,충청남도 보령시 청라면 나원리,8,21,10,7,3,3
4418035023,충청남도 보령시 청라면 내현리,7,18,9,8,5,4
4418035024,충청남도 보령시 청라면 의평리,1,9,10,11,8,20
4418035026,충청남도 보령시 청라면 장산리,0,7,6,3,2,3
4418035028,충청남도 보령시 청라면 황룡리,1,23,12,7,6,6
4418035029,충청남도 보령시 청라면 장현리,3,17,14,4,3,4
2872035021,인천광역시 옹진군 덕적면 북리,-,-,-,-,-,-
2872035022,인천광역시 옹진군 덕적면 진리,0,2,3,0,0,0
2911000000,광주광역시 동구,1,0,0,0,0,0
2872035028,인천광역시 옹진군 덕적면 굴업리,-,-,-,-,-,-
2872036000,인천광역시 옹진군 영흥면,9,38,74,29,6,15
2871042021,인천광역시 강화군 서도면 주문도리,10,8,2,2,1,4
2871042022,인천광역시 강화군 서도면 아차도리,3,0,0,2,0,0
2871042024,인천광역시 강화군 서도면 볼음도리,35,135,173,160,85,95
4180025025,경기도 연천군 연천읍 옥산리,0,2,8,0,0,0
4180025026,경기도 연천군 연천읍 읍내리,-,-,-,-,-,-
4180025028,경기도 연천군 연천읍 통현리,0,102,17,1,0,0
4180025029,경기도 연천군 연천읍 고문리,1,17,33,8,3,1
4180025300,경기도 연천군 전곡읍,0,115,78,10,5,3
4180034024,경기도 연천군 미산면 유촌리,1,2,4,2,0,1
4180034026,경기도 연천군 미산면 마전리,0,1,4,0,0,0
4180034027,경기도 연천군 미산면 우정리,0,0,4,0,1,0
4180034028,경기도 연천군 미산면 삼화리,0,24,0,1,0,0
4180035021,경기도 연천군 왕징면 무등리,0,22,1,1,0,0
4183034021,경기도 양평군 옥천면 옥천리,1,5,3,3,3,9
4183034023,경기도 양평군 옥천면 신복리,2,3,2,1,1,3
4183035000,경기도 양평군 서종면,17,39,36,24,17,92
4183035022,경기도 양평군 서종면 도장리,1,9,7,5,5,22
4183035023,경기도 양평군 서종면 수능리,1,1,0,0,0,2
4183031024,경기도 양평군 강상면 신화리,0,1,0,1,0,0
4183031025,경기도 양평군 강상면 화양리,1,4,1,1,2,3
4183031027,경기도 양평군 강상면 대석리,1,0,0,0,0,0
4423036023,충청남도 논산시 연산면 천호리,2,0,2,0,0,0
4423036025,충청남도 논산시 연산면 신암리,2,1,0,0,0,1
4423036027,충청남도 논산시 연산면 고정리,2,9,3,1,1,1
4423036028,충청남도 논산시 연산면 한전리,4,13,6,2,1,4
4423036030,충청남도 논산시 연산면 관동리,2,2,0,0,1,0
4423031023,충청남도 논산시 성동면 병촌리,14,84,57,24,57,34
4423031024,충청남도 논산시 성동면 개척리,9,34,29,24,7,6
4423031026,충청남도 논산시 성동면 원남리,6,55,40,41,30,80
4423031027,충청남도 논산시 성동면 원북리,6,34,29,26,12,11
4423031029,충청남도 논산시 성동면 원봉리,10,34,54,50,19,28
4423031031,충청남도 논산시 성동면 삼호리,7,24,31,12,9,9
4423032000,충청남도 논산시 광석면,162,570,453,317,221,380
4423032022,충청남도 논산시 광석면 중리,7,50,43,39,11,16
4421034021,충청남도 서산시 지곡면 화천리,8,19,13,7,4,5
4421034022,충청남도 서산시 지곡면 산성리,1,20,28,15,7,12
4421034023,충청남도 서산시 지곡면 장현리,1,16,23,17,11,20
4423031000,충청남도 논산시 성동면,102,382,340,237,184,207
4481037023,충청남도 예산군 봉산면 봉림리,0,10,4,5,3,7
4481037025,충청남도 예산군 봉산면 하평리,1,5,16,8,3,9
4481037026,충청남도 예산군 봉산면 옥전리,2,8,5,1,1,3
4481037028,충청남도 예산군 봉산면 시동리,0,0,2,3,1,5
4481036028,충청남도 예산군 덕산면 둔리,3,11,12,14,5,8
4481036029,충청남도 예산군 덕산면 대치리,1,4,2,1,0,2
4481036031,충청남도 예산군 덕산면 사천리,0,4,5,1,1,3
4481036032,충청남도 예산군 덕산면 외라리,0,5,6,5,2,8
4481036034,충청남도 예산군 덕산면 복당리,2,6,13,9,4,17
4481036027,충청남도 예산군 덕산면 시량리,1,5,5,7,6,57
4481038031,충청남도 예산군 고덕면 사리,9,29,37,29,13,25
4481039000,충청남도 예산군 신암면,41,198,226,161,93,185
4313042026,충청북도 충주시 엄정면 신만리,33,37,13,7,1,2
4313040028,충청북도 충주시 동량면 서운리,-,-,-,-,-,-
4313040031,충청북도 충주시 동량면 명오리,-,-,-,-,-,-
4313041000,충청북도 충주시 산척면,84,61,26,11,4,5
4313041021,충청북도 충주시 산척면 송강리,25,22,9,5,0,2
4313041023,충청북도 충주시 산척면 명서리,-,-,-,-,-,-
4377037029,충청북도 음성군 감곡면 오궁리,11,5,5,3,2,6
4377032022,충청북도 음성군 원남면 보룡리,3,2,5,0,0,0
4377032023,충청북도 음성군 원남면 마송리,0,4,6,4,2,4
4377032024,충청북도 음성군 원남면 상당리,0,2,4,2,2,6
4377032026,충청북도 음성군 원남면 상노리,0,0,4,2,0,5
4377032027,충청북도 음성군 원남면 하노리,0,5,14,7,3,2
4423038024,충청남도 논산시 벌곡면 대덕리,2,4,1,1,0,0
4423038026,충청남도 논산시 벌곡면 덕곡리,1,7,11,4,2,2
4423038027,충청남도 논산시 벌곡면 수락리,1,2,3,2,1,0
4423038029,충청남도 논산시 벌곡면 만목리,2,0,0,0,0,0
4423038030,충청남도 논산시 벌곡면 어곡리,2,3,1,0,0,1
4423038032,충청남도 논산시 벌곡면 조령리,2,2,1,0,0,0
4423038033,충청남도 논산시 벌곡면 신양리,5,8,2,2,1,2
4423039000,충청남도 논산시 양촌면,64,144,116,71,45,57
4423039021,충청남도 논산시 양촌면 인천리,2,0,5,0,0,2
4423041026,충청남도 논산시 은진면 교촌리,3,2,3,11,1,0
4423041028,충청남도 논산시 은진면 남산리,8,11,5,3,4,0
4471036029,충청남도 금산군 남이면 석동리,3,33,6,4,1,4
4471037000,충청남도 금산군 진산면,17,91,48,22,13,22
4471037021,충청남도 금산군 진산면 만악리,1,7,7,5,2,7
4471037023,충청남도 금산군 진산면 부암리,1,10,8,3,2,2
4471037024,충청남도 금산군 진산면 삼가리,1,2,2,1,1,2
4471037026,충청남도 금산군 진산면 석막리,0,2,2,1,1,2
4471037027,충청남도 금산군 진산면 교촌리,1,6,4,1,1,1
4471036024,충청남도 금산군 남이면 역평리,4,30,5,1,1,2
4372025043,충청북도 보은군 보은읍 산성리,12,11,4,1,1,2
4372025044,충청북도 보은군 보은읍 중초리,5,14,10,2,2,2
4372025046,충청북도 보은군 보은읍 용암리,4,9,5,3,2,6
4372025047,충청북도 보은군 보은읍 봉평리,7,12,6,2,1,1
4479038031,충청남도 청양군 화성면 매산리,5,15,7,3,0,2
4420011400,충청남도 아산시 권곡동,9,19,8,3,1,1
4420011600,충청남도 아산시 득산동,6,7,2,0,0,0
4420011700,충청남도 아산시 점양동,0,2,0,1,0,0
4420011900,충청남도 아산시 남동,5,6,1,0,0,0
4420025000,충청남도 아산시 염치읍,89,246,108,46,25,47
4420025022,충청남도 아산시 염치읍 강청리,5,14,4,0,1,1
4420025023,충청남도 아산시 염치읍 서원리,3,6,1,0,0,0
4183032021,경기도 양평군 강하면 운심리,0,0,1,0,0,0
4183032022,경기도 양평군 강하면 왕창리,0,0,0,1,1,7
4376039027,충청북도 괴산군 사리면 이곡리,10,35,7,2,1,0
4376040000,충청북도 괴산군 소수면,278,214,30,7,2,4
4376040021,충청북도 괴산군 소수면 수리,82,30,5,1,0,1
4376040023,충청북도 괴산군 소수면 아성리,36,25,5,0,1,1
4377025336,충청북도 음성군 금왕읍 유포리,5,35,28,15,5,15
4377025300,충청북도 음성군 금왕읍,27,337,83,32,9,23
4377025321,충청북도 음성군 금왕읍 무극리,1,16,2,1,0,0
4377025323,충청북도 음성군 금왕읍 정생리,3,0,0,0,0,0
4377025324,충청북도 음성군 금왕읍 육령리,0,2,0,0,0,0
4377025326,충청북도 음성군 금왕읍 용계리,0,5,1,0,0,0
4377025328,충청북도 음성군 금왕읍 유촌리,0,2,1,0,0,0
4686033030,전라남도 함평군 학교면 마산리,6,29,10,4,6,12
4686033031,전라남도 함평군 학교면 석정리,4,22,11,8,4,12
4783036045,경상북도 고령군 우곡면 속리,11,12,2,1,0,0
4783037000,경상북도 고령군 쌍림면,369,1257,288,50,11,22
2920015500,광주광역시 광산구 연산동,46,23,3,3,0,4
2920015600,광주광역시 광산구 도덕동,34,13,6,3,2,10
2920015700,광주광역시 광산구 송산동,240,71,21,13,9,37
2920015800,광주광역시 광산구 지평동,38,15,2,3,1,12
2920016100,광주광역시 광산구 양동,29,10,3,4,2,5
2920016300,광주광역시 광산구 대산동,28,15,11,4,2,10
2920016500,광주광역시 광산구 신동,51,42,12,11,5,12
2920016600,광주광역시 광산구 삼도동,47,29,12,14,7,28
2920016700,광주광역시 광산구 남산동,3,0,0,1,1,1
2871037025,인천광역시 강화군 하점면 신삼리,58,122,75,32,13,17
2871037027,인천광역시 강화군 하점면 창후리,34,99,24,5,0,1
2871037028,인천광역시 강화군 하점면 이강리,67,143,25,7,2,2
2871038021,인천광역시 강화군 양사면 철산리,21,20,5,1,1,1
2871034021,인천광역시 강화군 화도면 내리,53,98,53,19,10,7
2871034022,인천광역시 강화군 화도면 상방리,34,78,35,13,6,4
2871034024,인천광역시 강화군 화도면 덕포리,139,158,119,65,32,36
2871034025,인천광역시 강화군 화도면 사기리,10,165,147,27,13,9
2871034028,인천광역시 강화군 화도면 여차리,40,45,70,23,29,29
2871034029,인천광역시 강화군 화도면 장화리,16,13,9,5,3,4
2871035000,인천광역시 강화군 양도면,143,489,277,209,37,62
4180038000,경기도 연천군 장남면,7,566,125,10,0,0
4180038021,경기도 연천군 장남면 원당리,7,417,102,9,0,0
4180038023,경기도 연천군 장남면 판부리,0,72,6,0,0,0
4180038025,경기도 연천군 장남면 고랑포리,0,35,5,1,0,0
4315025031,충청북도 제천시 봉양읍 연박리,11,24,12,9,6,15
4315025033,충청북도 제천시 봉양읍 구곡리,14,12,22,7,2,3
4315025034,충청북도 제천시 봉양읍 공전리,24,28,8,7,10,6
4315025036,충청북도 제천시 봉양읍 삼거리,7,10,2,5,0,1
4315031000,충청북도 제천시 금성면,4,18,14,9,7,15
4315031022,충청북도 제천시 금성면 성내리,-,-,-,-,-,-
4315031024,충청북도 제천시 금성면 중전리,0,0,0,0,0,1
4315031025,충청북도 제천시 금성면 포전리,0,1,0,0,1,2
4315031027,충청북도 제천시 금성면 사곡리,0,1,1,0,0,0
4315031028,충청북도 제천시 금성면 적덕리,0,1,0,1,0,0
4315012100,충청북도 제천시 강제동,1,3,4,1,1,3
4315012300,충청북도 제천시 산곡동,1,2,5,4,4,4
4481032036,충청남도 예산군 신양면 차동리,1,1,1,1,0,2
4481033000,충청남도 예산군 광시면,54,346,320,153,100,161
4481033021,충청남도 예산군 광시면 광시리,5,6,6,3,3,6
4481032022,충청남도 예산군 신양면 황계리,3,6,5,2,2,1
4481035024,충청남도 예산군 응봉면 신리,-,-,-,-,-,-
4481035026,충청남도 예산군 응봉면 등촌리,-,-,-,-,-,-
4481035027,충청남도 예산군 응봉면 후사리,0,1,0,1,0,2
4481035029,충청남도 예산군 응봉면 운곡리,0,1,2,2,1,2
4481035030,충청남도 예산군 응봉면 증곡리,2,2,1,2,1,3
4481035032,충청남도 예산군 응봉면 주령리,1,5,3,2,3,4
4481036000,충청남도 예산군 덕산면,14,92,102,89,47,149
4471031000,충청남도 금산군 금성면,146,227,119,51,19,22
4471031022,충청남도 금산군 금성면 도곡리,14,10,3,2,1,0
4471031024,충청남도 금산군 금성면 상가리,5,12,8,1,0,0
4471031025,충청남도 금산군 금성면 두곡리,30,41,18,8,2,4
4471031027,충청남도 금산군 금성면 하류리,30,31,24,9,4,4
4471031029,충청남도 금산군 금성면 마수리,12,9,5,3,0,1
4471035029,충청남도 금산군 남일면 신천리,9,55,18,4,2,5
4471036021,충청남도 금산군 남이면 하금리,2,26,14,6,1,5
4471025000,충청남도 금산군 금산읍,65,157,42,16,8,7
4471025021,충청남도 금산군 금산읍 신대리,11,28,14,4,3,2
4471025022,충청남도 금산군 금산읍 중도리,-,-,-,-,-,-
4372036032,충청북도 보은군 수한면 광촌리,4,5,2,1,1,2
4372036033,충청북도 보은군 수한면 장선리,0,1,0,1,0,2
4372036035,충청북도 보은군 수한면 산척리,9,4,2,1,0,1
4372036036,충청북도 보은군 수한면 율산리,1,1,1,0,0,0
4372037000,충청북도 보은군 회남면,5,5,2,1,0,2
4372040023,충청북도 보은군 산외면 문암리,0,0,2,1,1,1
4372040025,충청북도 보은군 산외면 대원리,4,5,3,2,2,3
4372039029,충청북도 보은군 내북면 적음리,6,0,2,2,1,1
4372039031,충청북도 보은군 내북면 동산리,4,3,1,1,1,1
4372039032,충청북도 보은군 내북면 화전리,6,5,3,1,1,0
4372039034,충청북도 보은군 내북면 아곡리,-,-,-,-,-,-
4689033022,전라남도 완도군 고금면 덕암리,9,39,21,7,2,1
4689033023,전라남도 완도군 고금면 도남리,7,48,14,7,1,0
4689033024,전라남도 완도군 고금면 청용리,6,33,18,5,1,0
4689033026,전라남도 완도군 고금면 봉명리,1,12,4,3,0,0
4689033027,전라남도 완도군 고금면 상정리,1,5,2,0,0,0
4689033029,전라남도 완도군 고금면 가교리,8,88,16,13,4,2
4689033030,전라남도 완도군 고금면 덕동리,1,4,3,1,0,0
4689034021,전라남도 완도군 약산면 장용리,5,42,35,12,3,2
4415033031,충청남도 공주시 계룡면 화헌리,31,111,143,30,11,15
4415032032,충청남도 공주시 탄천면 분강리,0,2,1,1,1,0
4415032033,충청남도 공주시 탄천면 유하리,3,11,5,4,3,3
4415032035,충청남도 공주시 탄천면 운곡리,2,14,20,1,1,3
4415032036,충청남도 공주시 탄천면 견동리,3,19,8,3,4,6
4415033000,충청남도 공주시 계룡면,291,851,1488,584,172,342
4415033021,충청남도 공주시 계룡면 기산리,28,66,184,22,13,50
4415033023,충청남도 공주시 계룡면 봉명리,4,11,24,7,25,15
4415033025,충청남도 공주시 계룡면 내흥리,8,7,8,4,4,6
4415033026,충청남도 공주시 계룡면 구왕리,2,16,12,8,4,6
4415033028,충청남도 공주시 계룡면 하대리,15,28,111,14,7,10
4415033029,충청남도 공주시 계룡면 양화리,2,21,27,147,9,18
4477041026,충청남도 서천군 서면 신합리,28,100,21,15,7,10
4477041028,충청남도 서천군 서면 도둔리,106,112,93,37,36,28
4477040024,충청남도 서천군 비인면 칠지리,19,57,45,16,5,7
4477040026,충청남도 서천군 비인면 남당리,43,20,13,4,2,6
4477040027,충청남도 서천군 비인면 율리,7,35,15,4,1,9
4477039023,충청남도 서천군 종천면 종천리,67,151,29,18,8,24
4477039025,충청남도 서천군 종천면 장구리,17,50,38,28,16,33
4476043031,충청남도 부여군 세도면 사산리,10,10,9,9,1,0
4476044000,충청남도 부여군 석성면,125,146,109,57,31,36
4690033027,전라남도 진도군 의신면 청용리,0,0,2,1,2,4
4690033029,전라남도 진도군 의신면 초사리,0,0,3,3,0,2
4690033030,전라남도 진도군 의신면 모도리,-,-,-,-,-,-
4690033032,전라남도 진도군 의신면 만길리,9,52,89,100,39,115
4690033033,전라남도 진도군 의신면 송정리,0,4,3,2,0,1
4690034000,전라남도 진도군 임회면,27,171,326,203,158,279
4690035025,전라남도 진도군 지산면 앵무리,10,33,97,99,29,96
4690034022,전라남도 진도군 임회면 삼막리,4,28,57,57,20,50
4372000000,충청북도 보은군,1307,1833,1006,588,267,390
4373034036,충청북도 옥천군 청성면 화성리,1,4,3,0,0,0
4373035000,충청북도 옥천군 청산면,234,474,211,87,50,68
4373035021,충청북도 옥천군 청산면 지전리,4,3,1,0,1,1
4373035023,충청북도 옥천군 청산면 교평리,1,4,4,2,2,1
4373035024,충청북도 옥천군 청산면 하서리,18,54,32,14,7,12
4373035025,충청북도 옥천군 청산면 신매리,44,73,33,18,5,10
4373035027,충청북도 옥천군 청산면 장위리,84,88,26,16,11,12
4373035028,충청북도 옥천군 청산면 한곡리,3,3,0,0,0,0
4373035030,충청북도 옥천군 청산면 판수리,8,21,11,2,1,1
4373035032,충청북도 옥천군 청산면 의지리,4,51,14,2,1,1
4373035033,충청북도 옥천군 청산면 예곡리,5,8,2,0,1,0
4415039028,충청남도 공주시 사곡면 가교리,1,7,5,2,2,2
4415039029,충청남도 공주시 사곡면 운암리,1,11,11,8,6,11
4415039031,충청남도 공주시 사곡면 월가리,1,5,2,3,1,5
4415039032,충청남도 공주시 사곡면 유룡리,1,5,4,5,1,4
4415040000,충청남도 공주시 신풍면,65,232,181,126,75,175
4415040021,충청남도 공주시 신풍면 산정리,25,73,58,38,17,36
4415040023,충청남도 공주시 신풍면 조평리,3,10,11,8,6,8
4415040024,충청남도 공주시 신풍면 봉갑리,1,9,5,2,1,4
4415040026,충청남도 공주시 신풍면 쌍대리,1,3,5,3,3,7
4415040028,충청남도 공주시 신풍면 대룡리,1,7,11,5,6,13
4415040029,충청남도 공주시 신풍면 입동리,1,5,6,6,5,9
4477032035,충청남도 서천군 화양면 창외리,17,55,45,30,14,16
4477032037,충청남도 서천군 화양면 장상리,10,176,73,52,35,33
4477032038,충청남도 서천군 화양면 망월리,22,99,75,62,33,23
