stdg_Cd,bjd_Nm,allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,valley_Tpgraphy_Area
5172038028,강원특별자치도 홍천군 북방면 본궁리,10,0,0,7,0,0,0,0,443,35,63
5172038029,강원특별자치도 홍천군 북방면 역전평리,53,0,0,13,1,0,0,0,351,34,46
5172038030,강원특별자치도 홍천군 북방면 원소리,1,0,0,1,0,0,0,0,920,57,151
5172038031,강원특별자치도 홍천군 북방면 구만리,95,0,0,22,0,0,0,0,590,51,138
5172038032,강원특별자치도 홍천군 북방면 노일리,10,0,3,56,2,0,0,0,902,91,102
5172038033,강원특별자치도 홍천군 북방면 장항리,1,0,0,39,4,0,0,0,560,78,16
5172038034,강원특별자치도 홍천군 북방면 굴지리,4,0,2,55,1,0,0,0,559,57,59
5172038035,강원특별자치도 홍천군 북방면 도사곡리,1,0,0,17,2,0,0,0,842,81,28
5172038036,강원특별자치도 홍천군 북방면 소매곡리,15,0,0,72,1,0,0,0,587,45,54
5172038037,강원특별자치도 홍천군 북방면 하화계리,35,0,170,76,25,0,0,0,106,39,117
5172038038,강원특별자치도 홍천군 북방면 전치곡리,7,0,0,3,0,0,0,0,144,3,24
5172039000,강원특별자치도 홍천군 내면,269,240,0,622,27,0,0,0,39614,2707,1369
5172039021,강원특별자치도 홍천군 내면 창촌리,85,0,0,83,0,0,0,0,4380,297,140
5172039022,강원특별자치도 홍천군 내면 광원리,113,35,0,189,3,0,0,0,10622,532,163
5172039023,강원특별자치도 홍천군 내면 명개리,16,0,0,22,0,0,0,0,6499,296,58
5172039024,강원특별자치도 홍천군 내면 율전리,4,205,0,112,10,0,0,0,6267,405,174
5172039025,강원특별자치도 홍천군 내면 자운리,44,0,0,61,14,0,0,0,5581,719,552
5172039026,강원특별자치도 홍천군 내면 방내리,6,0,0,154,0,0,0,0,6265,460,281
5173025000,강원특별자치도 횡성군 횡성읍,508,0,84,308,66,0,0,0,4114,163,1998
5173025021,강원특별자치도 횡성군 횡성읍 읍상리,37,0,18,11,2,0,0,0,21,0,22
5173025022,강원특별자치도 횡성군 횡성읍 읍하리,28,0,45,14,8,0,0,0,53,0,32
5173025023,강원특별자치도 횡성군 횡성읍 북천리,2,0,0,18,10,0,0,0,70,0,45
5173025024,강원특별자치도 횡성군 횡성읍 내지리,5,0,0,16,0,0,0,0,193,9,58
5173025025,강원특별자치도 횡성군 횡성읍 마옥리,29,0,0,14,0,0,0,0,159,11,63
5173025026,강원특별자치도 횡성군 횡성읍 송전리,0,0,0,2,4,0,0,0,98,10,35
5173025027,강원특별자치도 횡성군 횡성읍 궁천리,18,0,0,14,6,0,0,0,53,4,13
5173025028,강원특별자치도 횡성군 횡성읍 옥동리,0,0,0,2,2,0,0,0,336,12,138
5173025029,강원특별자치도 횡성군 횡성읍 영영포리,9,0,0,13,0,0,0,0,155,5,69
5173025030,강원특별자치도 횡성군 횡성읍 개전리,1,0,11,10,5,0,0,0,161,1,146
5173025031,강원특별자치도 횡성군 횡성읍 마산리,84,0,0,14,0,0,0,0,64,0,63
5173025032,강원특별자치도 횡성군 횡성읍 조곡리,15,0,0,12,10,0,0,0,112,2,124
5173025033,강원특별자치도 횡성군 횡성읍 생운리,33,0,0,6,0,0,0,0,59,0,40
5173025034,강원특별자치도 횡성군 횡성읍 남산리,16,0,0,10,0,0,0,0,141,3,53
5173025035,강원특별자치도 횡성군 횡성읍 교항리,13,0,1,4,0,0,0,0,0,0,0
5173025036,강원특별자치도 횡성군 횡성읍 입석리,13,0,0,6,3,0,0,0,28,0,30
5173025037,강원특별자치도 횡성군 횡성읍 청용리,0,0,0,4,0,0,0,0,159,0,105
5173025038,강원특별자치도 횡성군 횡성읍 묵계리,4,0,0,6,1,0,0,0,54,0,74
5173025039,강원특별자치도 횡성군 횡성읍 곡교리,33,0,0,9,0,0,0,0,6,0,24
5173025040,강원특별자치도 횡성군 횡성읍 모평리,30,0,0,21,0,0,0,0,55,0,32
5173025041,강원특별자치도 횡성군 횡성읍 반곡리,10,0,2,27,0,0,0,0,193,8,154
5173025042,강원특별자치도 횡성군 횡성읍 갈풍리,10,0,0,22,0,0,0,0,344,8,114
5173025043,강원특별자치도 횡성군 횡성읍 학곡리,0,0,0,6,4,0,0,0,789,25,184
5173025044,강원특별자치도 횡성군 횡성읍 가담리,75,0,8,27,11,0,0,0,23,3,51
5173025045,강원특별자치도 횡성군 횡성읍 추동리,25,0,0,8,0,0,0,0,146,0,107
5173025046,강원특별자치도 횡성군 횡성읍 정암리,19,0,0,13,0,0,0,0,638,61,222
5173031000,강원특별자치도 횡성군 우천면,235,26,8,172,40,0,0,0,6631,494,1880
5173031021,강원특별자치도 횡성군 우천면 두곡리,61,0,0,24,0,0,0,0,158,11,83
5173031022,강원특별자치도 횡성군 우천면 용둔리,8,0,0,9,6,0,0,0,619,44,142
5173031023,강원특별자치도 횡성군 우천면 산전리,10,0,0,16,6,0,0,0,574,36,130
5173031024,강원특별자치도 횡성군 우천면 상하가리,32,0,0,20,0,0,0,0,292,4,141
5173031025,강원특별자치도 횡성군 우천면 정금리,2,0,0,16,1,0,0,0,998,34,304
5173031026,강원특별자치도 횡성군 우천면 하궁리,0,0,0,14,3,0,0,0,1109,57,236
5173031027,강원특별자치도 횡성군 우천면 상대리,14,0,0,5,0,0,0,0,376,36,114
5173031028,강원특별자치도 횡성군 우천면 하대리,18,0,0,4,0,0,0,0,368,8,152
5173031029,강원특별자치도 횡성군 우천면 오원리,0,25,8,22,1,0,0,0,1691,228,125
5173031030,강원특별자치도 횡성군 우천면 백달리,0,0,0,2,5,0,0,0,108,22,60
5173031031,강원특별자치도 횡성군 우천면 우항리,27,1,0,15,4,0,0,0,77,6,128
5173031032,강원특별자치도 횡성군 우천면 양적리,20,0,0,5,16,0,0,0,52,0,83
5173031033,강원특별자치도 횡성군 우천면 법주리,25,0,0,9,0,0,0,0,126,2,97
5173031034,강원특별자치도 횡성군 우천면 문암리,19,0,0,9,0,0,0,0,84,2,84
5173032000,강원특별자치도 횡성군 안흥면,226,897,8,198,9,0,0,0,7010,599,723
5173032021,강원특별자치도 횡성군 안흥면 안흥리,105,246,7,77,0,0,0,0,1690,204,136
5173032022,강원특별자치도 횡성군 안흥면 가천리,12,13,1,8,0,0,0,0,139,18,22
5173032023,강원특별자치도 횡성군 안흥면 송한리,0,80,0,0,0,0,0,0,178,2,10
5173032024,강원특별자치도 횡성군 안흥면 상안리,24,295,0,54,0,0,0,0,2481,142,169
5173032025,강원특별자치도 횡성군 안흥면 지구리,47,62,0,39,0,0,0,0,1525,92,111
5173032026,강원특별자치도 횡성군 안흥면 소사리,0,180,0,1,8,0,0,0,819,104,246
5173032027,강원특별자치도 횡성군 안흥면 성산리,38,20,0,18,0,0,0,0,178,40,31
4790025300,경상북도 예천군 호명읍,448,0,0,515,125,0,0,0,3170,161,1844
4790025321,경상북도 예천군 호명읍 본포리,47,0,0,11,17,0,0,0,138,4,71
4790025322,경상북도 예천군 호명읍 원곡리,31,0,0,58,5,0,0,0,214,16,63
4790025323,경상북도 예천군 호명읍 송곡리,21,0,0,5,19,0,0,0,71,2,124
4790025324,경상북도 예천군 호명읍 금능리,14,0,0,3,19,0,0,0,132,3,202
4790025325,경상북도 예천군 호명읍 한어리,12,0,0,3,19,0,0,0,46,5,112
4790025326,경상북도 예천군 호명읍 본리,23,0,0,10,0,0,0,0,161,24,125
4790025327,경상북도 예천군 호명읍 형호리,24,0,0,44,0,0,0,0,75,0,15
4790025328,경상북도 예천군 호명읍 오천리,22,0,0,18,4,0,0,0,63,6,52
4790025329,경상북도 예천군 호명읍 백송리,0,0,0,7,0,0,0,0,114,3,53
4790025330,경상북도 예천군 호명읍 산합리,0,0,0,6,39,0,0,0,146,0,270
4790025331,경상북도 예천군 호명읍 직산리,36,0,0,36,3,0,0,0,556,42,245
4790025332,경상북도 예천군 호명읍 황지리,31,0,0,98,0,0,0,0,849,32,203
4790025333,경상북도 예천군 호명읍 월포리,46,0,0,62,0,0,0,0,148,13,39
4790025334,경상북도 예천군 호명읍 종산리,15,0,0,41,0,0,0,0,290,1,164
4790025335,경상북도 예천군 호명읍 내신리,46,0,0,4,0,0,0,0,64,9,70
4790025336,경상북도 예천군 호명읍 담암리,79,0,0,110,0,0,0,0,98,1,36
5211100000,전북특별자치도 전주시완산구,1541,0,121,365,1165,0,0,0,3523,681,1826
5211110100,전북특별자치도 전주시완산구 중앙동1가,3,0,0,0,0,0,0,0,0,0,0
5211110200,전북특별자치도 전주시완산구 중앙동2가,3,0,0,0,0,0,0,0,0,0,0
5219042030,전북특별자치도 남원시 이백면 효기리,11,0,0,12,35,0,0,0,631,100,133
5219045000,전북특별자치도 남원시 아영면,113,4,10,43,432,0,0,0,1234,502,1199
5219045021,전북특별자치도 남원시 아영면 아곡리,0,0,0,0,80,0,0,0,134,10,160
5219045022,전북특별자치도 남원시 아영면 봉대리,0,0,0,3,85,0,0,0,92,21,166
5219045023,전북특별자치도 남원시 아영면 인풍리,14,0,0,5,61,0,0,0,56,5,114
5219045024,전북특별자치도 남원시 아영면 갈계리,27,0,0,3,38,0,0,0,54,1,101
5219045025,전북특별자치도 남원시 아영면 청계리,8,0,0,6,7,0,0,0,108,56,49
5219045026,전북특별자치도 남원시 아영면 월산리,14,4,0,4,16,0,0,0,100,70,85
5219045027,전북특별자치도 남원시 아영면 성리,0,0,10,3,33,0,0,0,170,75,123
5219045028,전북특별자치도 남원시 아영면 구상리,0,0,0,7,1,0,0,0,185,105,56
5219045029,전북특별자치도 남원시 아영면 일대리,5,0,0,6,12,0,0,0,220,121,108
5219045030,전북특별자치도 남원시 아영면 의지리,28,0,0,5,45,0,0,0,62,29,108
5219045031,전북특별자치도 남원시 아영면 두락리,15,0,0,0,54,0,0,0,56,11,130
5219046000,전북특별자치도 남원시 산내면,19,14,0,115,8,0,0,0,8725,1021,449
5219046021,전북특별자치도 남원시 산내면 중황리,0,0,0,0,0,0,0,0,545,179,82
5219046022,전북특별자치도 남원시 산내면 백일리,0,0,0,6,0,0,0,0,173,48,42
5219046023,전북특별자치도 남원시 산내면 대정리,8,0,0,17,0,0,0,0,375,110,92
5219046024,전북특별자치도 남원시 산내면 장항리,0,0,0,11,3,0,0,0,245,90,53
5219046025,전북특별자치도 남원시 산내면 입석리,11,0,0,17,0,0,0,0,493,70,87
5219046026,전북특별자치도 남원시 산내면 내령리,0,0,0,17,0,0,0,0,1264,169,20
5219046027,전북특별자치도 남원시 산내면 부운리,0,0,0,27,5,0,0,0,3290,153,23
5219046028,전북특별자치도 남원시 산내면 덕동리,0,14,0,19,0,0,0,0,2341,201,50
5219047000,전북특별자치도 남원시 인월면,104,21,25,53,238,0,0,0,1658,725,819
5219047021,전북특별자치도 남원시 인월면 중군리,0,0,0,7,0,0,0,0,612,126,18
5219047022,전북특별자치도 남원시 인월면 인월리,12,21,7,14,19,0,0,0,197,50,125
5219047023,전북특별자치도 남원시 인월면 서무리,21,0,0,5,52,0,0,0,48,14,128
5219047024,전북특별자치도 남원시 인월면 취암리,16,0,0,5,6,0,0,0,50,37,55
5219047025,전북특별자치도 남원시 인월면 건지리,22,0,3,3,74,0,0,0,58,49,126
5219047026,전북특별자치도 남원시 인월면 유곡리,17,0,15,9,38,0,0,0,233,118,128
5219047027,전북특별자치도 남원시 인월면 상우리,9,0,0,5,11,0,0,0,183,120,73
5219047028,전북특별자치도 남원시 인월면 성산리,0,0,0,0,1,0,0,0,232,143,48
5219047029,전북특별자치도 남원시 인월면 자래리,7,0,0,5,39,0,0,0,45,68,120
5221000000,전북특별자치도 김제시,1906,0,1809,5254,11480,0,0,18396,5504,1565,8050
5221010100,전북특별자치도 김제시 요촌동,0,0,0,0,130,0,0,0,0,0,15
5221010200,전북특별자치도 김제시 신풍동,0,0,0,3,129,0,0,14,0,0,45
5221010300,전북특별자치도 김제시 용동,0,0,0,6,35,0,0,61,0,0,18
5221010400,전북특별자치도 김제시 검산동,0,0,0,18,196,0,0,90,0,0,84
5221010500,전북특별자치도 김제시 순동,9,0,0,4,219,0,0,3,0,0,156
5221010600,전북특별자치도 김제시 백학동,73,0,0,16,90,0,0,87,0,0,51
5221010700,전북특별자치도 김제시 서암동,0,0,0,0,91,0,0,25,0,0,57
5221010800,전북특별자치도 김제시 신곡동,0,0,0,2,42,0,0,68,0,0,38
5221010900,전북특별자치도 김제시 교동,0,0,0,0,56,0,0,44,0,0,26
5221011000,전북특별자치도 김제시 옥산동,0,0,0,0,52,0,0,14,0,0,42
5221011100,전북특별자치도 김제시 갈공동,0,0,0,0,21,0,0,119,0,0,17
5221011200,전북특별자치도 김제시 하동,0,0,4,0,136,0,0,42,0,0,95
5221011300,전북특별자치도 김제시 흥사동,0,0,2,0,214,0,0,13,0,0,133
5221011400,전북특별자치도 김제시 상동동,0,0,8,3,185,0,0,39,0,0,97
5221011500,전북특별자치도 김제시 월성동,0,0,47,5,43,0,0,157,0,0,27
5221011600,전북특별자치도 김제시 황산동,3,0,48,7,43,0,0,112,36,31,50
5221011700,전북특별자치도 김제시 난봉동,53,0,48,14,33,0,0,70,28,19,40
5221011800,전북특별자치도 김제시 오정동,0,0,29,10,77,0,0,139,3,0,69
5221011900,전북특별자치도 김제시 복죽동,0,0,4,13,45,0,0,344,0,0,20
5221012000,전북특별자치도 김제시 입석동,0,0,0,0,126,0,0,38,0,0,117
5221012100,전북특별자치도 김제시 장화동,0,0,0,2,71,0,0,136,0,0,33
5221012200,전북특별자치도 김제시 신덕동,5,0,0,11,35,0,0,94,0,0,7
5221012300,전북특별자치도 김제시 월봉동,0,0,0,11,34,0,0,203,0,0,18
5221012400,전북특별자치도 김제시 신월동,0,0,0,11,25,0,0,171,0,0,20
5221012500,전북특별자치도 김제시 연정동,0,0,5,1,137,0,0,131,0,0,114
5221012600,전북특별자치도 김제시 명덕동,0,0,2,6,77,0,0,130,0,0,30
5221012700,전북특별자치도 김제시 제월동,0,0,0,5,38,0,0,98,0,0,32
5221012800,전북특별자치도 김제시 도장동,0,0,26,0,49,0,0,58,11,0,44
5221012900,전북특별자치도 김제시 서정동,0,0,30,7,38,0,0,163,14,0,49
5221013000,전북특별자치도 김제시 양전동,0,0,2,21,44,0,0,169,0,0,23
5221025000,전북특별자치도 김제시 만경읍,0,0,1,457,694,0,0,979,49,0,259
5221025021,전북특별자치도 김제시 만경읍 만경리,0,0,0,25,61,0,0,37,2,0,28
5221025022,전북특별자치도 김제시 만경읍 장산리,0,0,0,104,200,0,0,140,0,0,59
5221025023,전북특별자치도 김제시 만경읍 대동리,0,0,0,10,179,0,0,69,0,0,87
5221025024,전북특별자치도 김제시 만경읍 송상리,0,0,0,0,53,0,0,95,0,0,17
5221025025,전북특별자치도 김제시 만경읍 소토리,0,0,0,57,53,0,0,194,28,0,24
5221025026,전북특별자치도 김제시 만경읍 화포리,0,0,0,260,75,0,0,343,0,0,16
5221025027,전북특별자치도 김제시 만경읍 몽산리,0,0,1,0,73,0,0,100,19,0,32
5221032000,전북특별자치도 김제시 죽산면,0,0,52,548,271,0,0,2699,16,4,70
5221032021,전북특별자치도 김제시 죽산면 죽산리,0,0,5,22,43,0,0,332,11,4,10
5221032022,전북특별자치도 김제시 죽산면 홍산리,0,0,23,3,69,0,0,230,0,0,21
5221032023,전북특별자치도 김제시 죽산면 옥성리,0,0,18,2,140,0,0,214,0,0,33
5221032024,전북특별자치도 김제시 죽산면 종신리,0,0,6,6,18,0,0,314,0,0,5
5221032025,전북특별자치도 김제시 죽산면 대창리,0,0,0,298,0,0,0,349,5,0,1
5221032026,전북특별자치도 김제시 죽산면 서포리,0,0,0,125,0,0,0,560,0,0,0
5221032027,전북특별자치도 김제시 죽산면 연포리,0,0,0,85,0,0,0,360,0,0,0
5221032028,전북특별자치도 김제시 죽산면 신흥리,0,0,0,9,0,0,0,339,0,0,0
5221033000,전북특별자치도 김제시 백산면,0,0,19,82,1484,0,0,525,0,0,829
5221033021,전북특별자치도 김제시 백산면 하정리,0,0,4,62,214,0,0,51,0,0,63
5221033025,전북특별자치도 김제시 백산면 상정리,0,0,3,0,260,0,0,22,0,0,178
5173033000,강원특별자치도 횡성군 둔내면,151,3696,31,166,48,0,0,0,5387,1456,1844
5173033021,강원특별자치도 횡성군 둔내면 현천리,10,0,0,29,4,0,0,0,676,164,466
5173033022,강원특별자치도 횡성군 둔내면 둔방내리,48,0,0,7,2,0,0,0,325,109,150
5173033023,강원특별자치도 횡성군 둔내면 영랑리,18,0,16,29,21,0,0,0,343,67,86
5173033024,강원특별자치도 횡성군 둔내면 조항리,12,0,0,17,2,0,0,0,675,240,60
5173033025,강원특별자치도 횡성군 둔내면 우용리,16,0,0,13,5,0,0,0,454,169,132
5173033026,강원특별자치도 횡성군 둔내면 두원리,0,15,0,6,0,0,0,0,507,203,146
5173033027,강원특별자치도 횡성군 둔내면 자포곡리,2,65,0,12,0,0,0,0,248,71,124
5173033028,강원특별자치도 횡성군 둔내면 석문리,30,211,13,14,0,0,0,0,165,126,178
5173033029,강원특별자치도 횡성군 둔내면 삽교리,0,2868,0,18,7,0,0,0,793,93,67
5173033030,강원특별자치도 횡성군 둔내면 마암리,15,2,2,10,0,0,0,0,388,104,185
5173033031,강원특별자치도 횡성군 둔내면 화동리,0,96,0,10,6,0,0,0,220,49,197
5173033032,강원특별자치도 횡성군 둔내면 궁종리,0,0,0,0,1,0,0,0,124,16,53
5173033033,강원특별자치도 횡성군 둔내면 태기리,0,439,0,1,0,0,0,0,469,43,0
5173034000,강원특별자치도 횡성군 갑천면,236,0,10,270,45,0,0,0,9452,852,1513
5173034021,강원특별자치도 횡성군 갑천면 중금리,6,0,0,29,16,0,0,0,291,14,151
5173034022,강원특별자치도 횡성군 갑천면 부동리,36,0,5,34,0,0,0,0,99,1,36
5173034023,강원특별자치도 횡성군 갑천면 화전리,24,0,0,22,0,0,0,0,168,1,37
5173034024,강원특별자치도 횡성군 갑천면 구방리,20,0,0,16,13,0,0,0,574,34,189
5173034025,강원특별자치도 횡성군 갑천면 포동리,78,0,0,38,3,0,0,0,696,72,73
5173034026,강원특별자치도 횡성군 갑천면 매일리,23,0,2,15,8,0,0,0,510,50,160
5173034027,강원특별자치도 횡성군 갑천면 하대리,0,0,0,12,0,0,0,0,884,80,256
5173034028,강원특별자치도 횡성군 갑천면 상대리,0,0,0,1,0,0,0,0,621,29,198
5173034029,강원특별자치도 횡성군 갑천면 율동리,1,0,2,8,0,0,0,0,421,47,78
5173034030,강원특별자치도 횡성군 갑천면 삼거리,0,0,0,13,0,0,0,0,461,66,46
5173034031,강원특별자치도 횡성군 갑천면 전촌리,0,0,0,16,4,0,0,0,529,62,81
5173034032,강원특별자치도 횡성군 갑천면 추동리,4,0,0,9,0,0,0,0,250,18,86
5221033026,전북특별자치도 김제시 백산면 상리,0,0,3,5,139,0,0,53,0,0,92
5221033027,전북특별자치도 김제시 백산면 조종리,0,0,0,0,250,0,0,22,0,0,139
5221033028,전북특별자치도 김제시 백산면 수록리,0,0,0,1,224,0,0,45,0,0,158
5221033029,전북특별자치도 김제시 백산면 부거리,0,0,3,3,189,0,0,87,0,0,110
5221033030,전북특별자치도 김제시 백산면 석교리,0,0,5,9,147,0,0,124,0,0,53
5221033031,전북특별자치도 김제시 백산면 하서리,0,0,2,2,61,0,0,121,0,0,36
5221034000,전북특별자치도 김제시 용지면,50,0,78,120,1750,0,0,381,12,1,1100
5221034021,전북특별자치도 김제시 용지면 구암리,0,0,17,6,55,0,0,35,11,0,48
5221034022,전북특별자치도 김제시 용지면 예촌리,0,0,0,5,115,0,0,57,0,0,102
5221034023,전북특별자치도 김제시 용지면 송산리,0,0,1,14,55,0,0,44,0,0,60
5221034024,전북특별자치도 김제시 용지면 봉의리,0,0,0,14,126,0,0,55,0,0,88
5221034025,전북특별자치도 김제시 용지면 와룡리,0,0,9,18,117,0,0,111,0,0,71
5221034026,전북특별자치도 김제시 용지면 효정리,0,0,1,5,163,0,0,30,0,0,99
5221034027,전북특별자치도 김제시 용지면 반교리,0,0,15,2,35,0,0,42,0,0,22
5221034028,전북특별자치도 김제시 용지면 용암리,0,0,3,9,202,0,0,4,0,0,92
5221034029,전북특별자치도 김제시 용지면 부교리,0,0,3,2,218,0,0,0,1,0,134
5221034030,전북특별자치도 김제시 용지면 신정리,0,0,0,18,273,0,0,0,0,0,125
5221034031,전북특별자치도 김제시 용지면 용수리,4,0,11,6,177,0,0,0,1,1,100
5221034032,전북특별자치도 김제시 용지면 장신리,46,0,18,22,215,0,0,3,0,0,157
5221035000,전북특별자치도 김제시 백구면,9,0,1,132,555,0,0,1077,8,0,430
5221035021,전북특별자치도 김제시 백구면 월봉리,0,0,0,17,80,0,0,77,0,0,50
5221035022,전북특별자치도 김제시 백구면 부용리,0,0,0,8,137,0,0,110,0,0,84
5221035023,전북특별자치도 김제시 백구면 유강리,0,0,0,29,0,0,0,218,0,0,0
5221035024,전북특별자치도 김제시 백구면 삼정리,0,0,0,11,0,0,0,40,0,0,0
5221035025,전북특별자치도 김제시 백구면 백구리,0,0,0,17,34,0,0,124,0,0,18
5221035026,전북특별자치도 김제시 백구면 반월리,0,0,0,16,74,0,0,102,0,0,48
5221035027,전북특별자치도 김제시 백구면 석담리,0,0,0,2,58,0,0,164,0,0,49
5221035028,전북특별자치도 김제시 백구면 학동리,0,0,0,1,97,0,0,24,0,0,107
5221035029,전북특별자치도 김제시 백구면 마산리,8,0,0,26,4,0,0,190,0,0,7
5221035030,전북특별자치도 김제시 백구면 영상리,2,0,1,5,71,0,0,28,8,0,66
5221036000,전북특별자치도 김제시 부량면,0,0,19,63,72,0,0,1808,1,3,43
5221036021,전북특별자치도 김제시 부량면 대평리,0,0,4,2,6,0,0,316,0,0,0
5221036022,전북특별자치도 김제시 부량면 월승리,0,0,2,11,31,0,0,180,0,3,27
5221036023,전북특별자치도 김제시 부량면 신두리,0,0,0,2,34,0,0,277,1,0,16
5221036024,전북특별자치도 김제시 부량면 신용리,0,0,0,5,0,0,0,183,0,0,0
5178025328,강원특별자치도 철원군 김화읍 청양리,421,0,0,103,0,0,0,0,1793,2,441
5178025329,강원특별자치도 철원군 김화읍 도창리,174,0,0,107,0,124,0,0,1089,85,186
5178025600,강원특별자치도 철원군 갈말읍,745,0,0,361,3,748,0,0,11021,535,2739
5178025621,강원특별자치도 철원군 갈말읍 신철원리,101,0,0,49,0,54,0,0,2963,234,219
5178025622,강원특별자치도 철원군 갈말읍 지포리,3,0,0,6,0,52,0,0,71,0,68
5178025623,강원특별자치도 철원군 갈말읍 강포리,10,0,0,7,3,12,0,0,205,0,144
5178025624,강원특별자치도 철원군 갈말읍 군탄리,72,0,0,80,0,312,0,0,422,0,235
5178025625,강원특별자치도 철원군 갈말읍 문혜리,263,0,0,22,0,0,0,0,3079,184,694
5178025626,강원특별자치도 철원군 갈말읍 내대리,0,0,0,20,0,23,0,0,608,12,301
5178025627,강원특별자치도 철원군 갈말읍 지경리,58,0,0,7,0,0,0,0,834,7,156
5178025628,강원특별자치도 철원군 갈말읍 토성리,141,0,0,87,0,0,0,0,668,58,109
5178025629,강원특별자치도 철원군 갈말읍 상사리,0,0,0,21,0,149,0,0,537,0,240
5178025630,강원특별자치도 철원군 갈말읍 동막리,9,0,0,54,0,114,0,0,1569,35,406
5178025631,강원특별자치도 철원군 갈말읍 정연리,89,0,0,8,0,30,0,0,65,3,169
5178025900,강원특별자치도 철원군 동송읍,244,0,0,637,10,4797,0,0,2962,342,1807
5178025921,강원특별자치도 철원군 동송읍 이평리,7,0,0,20,0,288,0,0,613,127,286
5178025922,강원특별자치도 철원군 동송읍 오덕리,19,0,0,54,0,702,0,0,92,0,74
5178025923,강원특별자치도 철원군 동송읍 장흥리,0,0,0,40,0,903,0,0,55,0,0
5178025924,강원특별자치도 철원군 동송읍 오지리,8,0,0,33,0,295,0,0,446,74,352
5178025925,강원특별자치도 철원군 동송읍 상노리,57,0,0,0,0,59,0,0,641,135,199
5178025926,강원특별자치도 철원군 동송읍 대위리,0,0,0,19,0,341,0,0,77,0,101
5178025927,강원특별자치도 철원군 동송읍 관우리,37,0,0,61,0,582,0,0,285,1,235
5178025928,강원특별자치도 철원군 동송읍 양지리,0,0,0,125,0,594,0,0,235,0,197
5178025929,강원특별자치도 철원군 동송읍 이길리,115,0,0,253,0,25,0,0,382,5,134
5178025930,강원특별자치도 철원군 동송읍 하갈리,0,0,0,22,8,581,0,0,110,0,139
5178025932,강원특별자치도 철원군 동송읍 강산리,0,0,0,9,2,428,0,0,27,0,89
5178031000,강원특별자치도 철원군 서면,723,0,0,163,0,10,0,0,5587,320,667
5178031021,강원특별자치도 철원군 서면 자등리,201,0,0,67,0,0,0,0,4708,287,455
5178031022,강원특별자치도 철원군 서면 와수리,522,0,0,96,0,10,0,0,879,33,212
5178032000,강원특별자치도 철원군 근남면,480,0,0,155,12,0,0,0,9329,967,765
5178032021,강원특별자치도 철원군 근남면 육단리,37,0,0,27,0,0,0,0,2375,179,70
5178032022,강원특별자치도 철원군 근남면 잠곡리,25,0,0,69,0,0,0,0,3859,214,146
5178032023,강원특별자치도 철원군 근남면 사곡리,336,0,0,12,0,0,0,0,378,32,175
5178032024,강원특별자치도 철원군 근남면 양지리,43,0,0,18,0,0,0,0,246,35,22
5178032025,강원특별자치도 철원군 근남면 풍암리,11,0,0,5,0,0,0,0,648,79,102
5178032026,강원특별자치도 철원군 근남면 마현리,26,0,0,24,12,0,0,0,1822,426,249
5178033000,강원특별자치도 철원군 근북면,0,0,0,0,0,0,0,0,294,4,28
5178033021,강원특별자치도 철원군 근북면 유곡리,0,0,0,0,0,0,0,0,294,4,28
5178034000,강원특별자치도 철원군 근동면,1,0,0,1,0,0,0,0,33,0,36
5178034021,강원특별자치도 철원군 근동면 광삼리,1,0,0,1,0,0,0,0,33,0,36
5178035000,강원특별자치도 철원군 원동면,0,0,0,0,0,0,0,0,95,0,0
5178035024,강원특별자치도 철원군 원동면 세현리,0,0,0,0,0,0,0,0,95,0,0
5179000000,강원특별자치도 화천군,698,42,66,3504,16,0,0,0,70297,6630,4191
5179025000,강원특별자치도 화천군 화천읍,274,0,13,1470,8,0,0,0,21296,1501,467
5179025021,강원특별자치도 화천군 화천읍 아리,13,0,0,24,0,0,0,0,321,52,9
5179025022,강원특별자치도 화천군 화천읍 하리,42,0,0,57,0,0,0,0,66,6,1
5179025023,강원특별자치도 화천군 화천읍 중리,11,0,0,12,0,0,0,0,319,61,16
5179025024,강원특별자치도 화천군 화천읍 상리,71,0,0,21,0,0,0,0,109,18,28
5179025025,강원특별자치도 화천군 화천읍 신읍리,99,0,0,58,0,0,0,0,3144,254,151
5179025026,강원특별자치도 화천군 화천읍 풍산리,0,0,0,69,0,0,0,0,7759,479,217
5179025027,강원특별자치도 화천군 화천읍 동촌리,4,0,0,1150,0,0,0,0,9138,565,15
5179025028,강원특별자치도 화천군 화천읍 대이리,34,0,13,79,8,0,0,0,439,66,31
5179031000,강원특별자치도 화천군 간동면,41,7,14,1070,0,0,0,0,9543,993,1125
5179031021,강원특별자치도 화천군 간동면 유촌리,0,7,0,43,0,0,0,0,1310,106,323
5179031022,강원특별자치도 화천군 간동면 용호리,0,0,0,31,0,0,0,0,376,77,102
5179031023,강원특별자치도 화천군 간동면 간척리,32,0,7,16,0,0,0,0,1547,276,360
5179031024,강원특별자치도 화천군 간동면 오음리,0,0,8,4,0,0,0,0,574,131,204
5179031025,강원특별자치도 화천군 간동면 방천리,0,0,0,561,0,0,0,0,3880,281,22
