stdg_Cd,bjd_Nm,crush_Stone_Area,etc_Area,except_Area,low_Moist_Area,none_Area,rock_Area,salt_Area,sand_Area,slope_Area,spaicd_Area,stone_Power_Area,unripe_Area,volcano_Area
4311135038,충청북도 청주시상당구 문의면 묘암리,0,0,411,0,0,0,0,0,4,0,9,3,0
4311135039,충청북도 청주시상당구 문의면 마구리,0,0,220,0,0,0,0,0,6,0,4,0,0
4311135040,충청북도 청주시상당구 문의면 마동리,0,0,659,0,0,0,0,0,8,0,10,13,0
4311135041,충청북도 청주시상당구 문의면 염티리,0,0,276,0,0,0,0,0,6,0,3,5,0
4311135042,충청북도 청주시상당구 문의면 노현리,0,17,442,0,0,0,0,34,48,0,28,29,0
4311200000,충청북도 청주시서원구,0,370,6845,582,60,0,0,2366,1667,0,100,337,0
4311210100,충청북도 청주시서원구 사직동,0,29,78,12,0,0,0,43,26,0,0,35,0
4311210200,충청북도 청주시서원구 사창동,0,0,46,21,0,0,0,21,14,0,0,0,0
4311210300,충청북도 청주시서원구 모충동,0,20,54,21,8,0,0,25,29,0,0,3,0
4311210400,충청북도 청주시서원구 산남동,0,1,73,14,0,0,0,31,63,0,0,2,0
4311210500,충청북도 청주시서원구 미평동,0,1,56,0,4,0,0,62,50,0,0,1,0
4311210600,충청북도 청주시서원구 분평동,0,13,30,6,28,0,0,103,24,0,6,48,0
4311210700,충청북도 청주시서원구 수곡동,0,3,53,41,19,0,0,21,29,0,0,25,0
4311210800,충청북도 청주시서원구 성화동,0,2,113,42,0,0,0,36,67,0,0,0,0
4311210900,충청북도 청주시서원구 개신동,0,1,67,30,0,0,0,92,37,0,0,0,0
4311211000,충청북도 청주시서원구 죽림동,0,3,56,0,0,0,0,34,28,0,0,7,0
4311211100,충청북도 청주시서원구 장성동,0,3,30,0,0,0,0,34,14,0,0,9,0
4311211200,충청북도 청주시서원구 장암동,0,12,57,32,0,0,0,94,29,0,0,36,0
4311231000,충청북도 청주시서원구 남이면,0,47,3581,205,0,0,0,986,741,0,61,33,0
4311231021,충청북도 청주시서원구 남이면 척산리,0,11,376,11,0,0,0,96,75,0,3,4,0
4311231022,충청북도 청주시서원구 남이면 외천리,0,6,248,0,0,0,0,46,19,0,16,3,0
4311231023,충청북도 청주시서원구 남이면 문동리,0,0,230,0,0,0,0,38,53,0,3,0,0
4311231024,충청북도 청주시서원구 남이면 척북리,0,1,45,0,0,0,0,15,12,0,0,0,0
4311231025,충청북도 청주시서원구 남이면 산막리,0,0,274,21,0,0,0,33,57,0,1,0,0
4311231026,충청북도 청주시서원구 남이면 비룡리,0,3,87,18,0,0,0,60,18,0,1,6,0
4311231027,충청북도 청주시서원구 남이면 구미리,0,10,78,29,0,0,0,36,14,0,0,2,0
4311231028,충청북도 청주시서원구 남이면 사동리,0,1,228,3,0,0,0,41,33,0,3,0,0
4311231029,충청북도 청주시서원구 남이면 갈원리,0,3,74,13,0,0,0,52,20,0,3,1,0
4311231030,충청북도 청주시서원구 남이면 팔봉리,0,0,167,23,0,0,0,48,32,0,1,3,0
4311231031,충청북도 청주시서원구 남이면 상발리,0,0,100,18,0,0,0,42,33,0,0,0,0
4311231032,충청북도 청주시서원구 남이면 구암리,0,0,129,2,0,0,0,59,40,0,0,2,0
4311231033,충청북도 청주시서원구 남이면 석실리,0,0,206,0,0,0,0,90,63,0,0,1,0
4311231034,충청북도 청주시서원구 남이면 석판리,0,0,103,17,0,0,0,24,44,0,0,3,0
4311231035,충청북도 청주시서원구 남이면 대련리,0,0,121,13,0,0,0,18,41,0,0,0,0
4311231036,충청북도 청주시서원구 남이면 가좌리,0,0,199,19,0,0,0,45,57,0,0,1,0
4311231037,충청북도 청주시서원구 남이면 양촌리,0,0,102,4,0,0,0,57,32,0,3,5,0
4311231038,충청북도 청주시서원구 남이면 가마리,0,0,87,5,0,0,0,62,27,0,0,2,0
4311231039,충청북도 청주시서원구 남이면 수대리,0,0,124,8,0,0,0,20,40,0,0,0,0
4311231040,충청북도 청주시서원구 남이면 부용외천리,0,9,604,0,0,0,0,102,32,0,26,0,0
4311232000,충청북도 청주시서원구 현도면,0,235,2551,158,0,0,0,783,515,0,34,140,0
4311232021,충청북도 청주시서원구 현도면 상삼리,0,0,133,4,0,0,0,50,27,0,0,0,0
4311232022,충청북도 청주시서원구 현도면 중삼리,0,2,107,2,0,0,0,45,31,0,0,0,0
4311232023,충청북도 청주시서원구 현도면 죽전리,0,18,98,45,0,0,0,63,23,0,3,42,0
4311232024,충청북도 청주시서원구 현도면 우록리,0,4,275,11,0,0,0,64,39,0,13,14,0
4311232025,충청북도 청주시서원구 현도면 시동리,0,0,181,10,0,0,0,61,40,0,0,7,0
4311232026,충청북도 청주시서원구 현도면 선동리,0,1,74,18,0,0,0,56,35,0,0,2,0
4311232027,충청북도 청주시서원구 현도면 시목리,0,21,77,14,0,0,0,59,46,0,0,21,0
4311232028,충청북도 청주시서원구 현도면 중척리,0,80,166,10,0,0,0,92,32,0,0,8,0
4311232029,충청북도 청주시서원구 현도면 하석리,0,33,469,0,0,0,0,71,13,0,0,0,0
4311232030,충청북도 청주시서원구 현도면 노산리,0,37,175,3,0,0,0,66,69,0,0,46,0
4311232031,충청북도 청주시서원구 현도면 달계리,0,0,207,24,0,0,0,48,71,0,0,0,0
4311232032,충청북도 청주시서원구 현도면 매봉리,0,3,104,18,0,0,0,30,40,0,0,0,0
4311232033,충청북도 청주시서원구 현도면 양지리,0,30,107,1,0,0,0,46,30,0,0,0,0
4311232034,충청북도 청주시서원구 현도면 죽암리,0,4,380,0,0,0,0,32,17,0,17,1,0
4311300000,충청북도 청주시흥덕구,0,1113,7562,1178,500,0,0,5392,2378,0,59,1710,1
4311310400,충청북도 청주시흥덕구 운천동,0,10,29,3,0,0,0,15,15,0,0,21,0
4311310500,충청북도 청주시흥덕구 신봉동,0,13,58,11,0,0,0,12,20,0,0,6,0
4311311300,충청북도 청주시흥덕구 가경동,0,7,23,23,0,0,0,221,45,0,0,15,0
4311311400,충청북도 청주시흥덕구 복대동,0,11,41,93,3,0,0,132,38,0,0,71,0
4311311500,충청북도 청주시흥덕구 봉명동,0,0,155,46,0,0,0,75,51,0,0,0,0
4311311600,충청북도 청주시흥덕구 송정동,0,0,53,26,0,0,0,88,34,0,0,7,0
4311311700,충청북도 청주시흥덕구 강서동,0,3,54,10,0,0,0,73,27,0,0,1,0
4311311800,충청북도 청주시흥덕구 석곡동,0,3,83,9,0,0,0,49,44,0,0,2,0
4311311900,충청북도 청주시흥덕구 휴암동,0,0,109,18,0,0,0,81,39,0,0,1,0
4311312000,충청북도 청주시흥덕구 신전동,0,3,65,44,0,0,0,39,32,0,0,4,0
4311312100,충청북도 청주시흥덕구 현암동,0,1,83,27,0,0,0,22,61,0,1,4,0
4311312200,충청북도 청주시흥덕구 동막동,0,1,123,57,0,0,0,51,79,0,0,4,0
4311312300,충청북도 청주시흥덕구 수의동,0,1,225,41,0,0,0,40,60,0,0,6,0
4311312400,충청북도 청주시흥덕구 지동동,0,12,124,37,0,0,0,66,64,0,0,72,0
4311312500,충청북도 청주시흥덕구 서촌동,0,20,40,18,2,0,0,116,26,0,0,63,0
4311312600,충청북도 청주시흥덕구 신성동,0,6,7,6,0,0,0,43,12,0,0,9,0
4311312700,충청북도 청주시흥덕구 평동,0,0,4,0,0,0,0,92,9,0,0,0,0
4311312800,충청북도 청주시흥덕구 신대동,0,58,23,0,0,0,0,179,0,0,0,0,0
4311312900,충청북도 청주시흥덕구 남촌동,0,0,8,0,0,0,0,58,8,0,0,4,0
4311313000,충청북도 청주시흥덕구 내곡동,0,1,18,5,0,0,0,85,12,0,0,6,0
4311313100,충청북도 청주시흥덕구 상신동,0,14,31,4,0,0,0,116,14,0,0,1,0
4311313200,충청북도 청주시흥덕구 원평동,0,32,29,26,0,0,0,71,26,0,0,7,0
4311313300,충청북도 청주시흥덕구 문암동,0,9,18,8,0,0,0,22,37,0,0,0,0
4136011200,경기도 남양주시 다산동,0,40,152,12,0,0,0,453,78,0,5,50,0
2826012200,인천광역시 서구 청라동,0,147,52,0,1,0,1806,14,32,0,0,9,0
4775031500,경상북도 청송군 주왕산면,0,314,11958,0,22,0,0,157,593,0,125,195,0
4775031521,경상북도 청송군 주왕산면 상평리,0,46,396,0,2,0,0,27,83,0,0,1,0
4775031522,경상북도 청송군 주왕산면 지리,0,38,559,0,20,0,0,24,31,0,0,8,0
4775031523,경상북도 청송군 주왕산면 하의리,0,15,591,0,0,0,0,29,96,0,0,25,0
4775031524,경상북도 청송군 주왕산면 상의리,0,48,2257,0,0,0,0,0,47,0,0,33,0
4775031525,경상북도 청송군 주왕산면 부일리,0,41,1594,0,0,0,0,19,110,0,0,59,0
4775031526,경상북도 청송군 주왕산면 신점리,0,25,1005,0,0,0,0,23,60,0,14,6,0
4775031527,경상북도 청송군 주왕산면 주산지리,0,46,2701,0,0,0,0,17,64,0,35,55,0
4775031528,경상북도 청송군 주왕산면 내룡리,0,23,1055,0,0,0,0,6,29,0,37,0,0
4775031529,경상북도 청송군 주왕산면 라리,0,11,980,0,0,0,0,12,61,0,35,7,0
4775031530,경상북도 청송군 주왕산면 항리,0,21,820,0,0,0,0,0,11,0,3,0,0
3611011500,세종특별자치시  산울동,0,0,172,18,0,0,0,43,53,0,0,0,0
3611011600,세종특별자치시  해밀동,0,0,25,7,0,0,0,31,36,0,0,0,0
3611011700,세종특별자치시  합강동,0,1,169,11,0,0,0,34,59,0,0,0,0
3611011800,세종특별자치시  집현동,0,6,287,79,0,0,0,102,80,0,0,3,0
4375033032,충청북도 진천군 문백면 구산동리,0,30,97,22,0,0,0,101,4,0,7,0,0
4719025600,경상북도 구미시 산동읍,0,115,3724,70,115,0,0,360,982,0,51,376,0
4719025621,경상북도 구미시 산동읍 동곡리,0,5,247,0,0,0,0,16,140,0,0,24,0
4719025622,경상북도 구미시 산동읍 도중리,0,7,355,9,0,0,0,38,94,0,3,16,0
4719025623,경상북도 구미시 산동읍 적림리,0,8,142,14,3,0,0,33,37,0,14,4,0
4719025624,경상북도 구미시 산동읍 성수리,0,33,114,23,31,0,0,88,15,0,1,155,0
4719025625,경상북도 구미시 산동읍 신당리,0,4,228,18,0,0,0,18,113,0,2,42,0
4719025626,경상북도 구미시 산동읍 봉산리,0,14,118,1,30,0,0,39,104,0,0,34,0
4719025627,경상북도 구미시 산동읍 임천리,0,8,231,1,38,0,0,37,116,0,0,47,0
4719025628,경상북도 구미시 산동읍 인덕리,0,14,391,4,12,0,0,31,141,0,2,29,0
4719025629,경상북도 구미시 산동읍 백현리,0,15,1421,0,0,0,0,51,120,0,20,14,0
4719025630,경상북도 구미시 산동읍 송산리,0,7,481,0,0,0,0,8,101,0,9,11,0
4146125900,경기도 용인시처인구 남사읍,0,190,3268,41,61,0,0,1398,601,0,103,216,0
4146125921,경기도 용인시처인구 남사읍 봉무리,0,27,221,0,0,0,0,133,44,0,11,0,0
4146125922,경기도 용인시처인구 남사읍 북리,0,18,544,0,0,0,0,155,81,0,0,0,0
4146125923,경기도 용인시처인구 남사읍 통삼리,0,7,341,22,0,0,0,97,82,0,3,1,0
4146125924,경기도 용인시처인구 남사읍 봉명리,0,17,280,1,0,0,0,191,68,0,12,4,0
4146125925,경기도 용인시처인구 남사읍 진목리,0,20,52,5,19,0,0,122,26,0,8,109,0
4146125926,경기도 용인시처인구 남사읍 원암리,0,8,146,0,3,0,0,67,20,0,1,35,0
4146125927,경기도 용인시처인구 남사읍 전궁리,0,7,106,0,0,0,0,104,37,0,16,36,0
4146125928,경기도 용인시처인구 남사읍 방아리,0,32,338,5,39,0,0,128,113,0,23,30,0
4146125929,경기도 용인시처인구 남사읍 창리,0,25,446,3,0,0,0,154,47,0,12,0,0
4146125930,경기도 용인시처인구 남사읍 아곡리,0,12,219,1,0,0,0,85,53,0,18,0,0
4146125931,경기도 용인시처인구 남사읍 완장리,0,17,574,5,0,0,0,162,32,0,0,0,0
4713031500,경상북도 경주시 문무대왕면,0,377,10047,30,24,0,9,347,745,0,330,93,0
4713031521,경상북도 경주시 문무대왕면 어일리,0,39,483,19,0,0,0,66,71,0,8,25,0
4713031522,경상북도 경주시 문무대왕면 입천리,0,52,613,0,3,0,0,13,23,0,71,5,0
4713031523,경상북도 경주시 문무대왕면 두산리,0,18,189,0,15,0,0,49,21,0,12,0,0
4713031524,경상북도 경주시 문무대왕면 송전리,0,8,487,0,0,0,0,8,97,0,30,9,0
4713031525,경상북도 경주시 문무대왕면 죽전리,0,6,401,0,0,0,0,0,19,0,0,0,0
4713031526,경상북도 경주시 문무대왕면 구길리,0,27,393,9,0,0,0,39,21,0,18,10,0
4713031527,경상북도 경주시 문무대왕면 용당리,0,24,220,1,6,0,6,79,4,0,13,4,0
4713031528,경상북도 경주시 문무대왕면 봉길리,0,22,460,0,0,0,3,3,65,0,0,2,0
4713031529,경상북도 경주시 문무대왕면 권이리,0,12,720,0,0,0,0,17,33,0,3,8,0
4713031530,경상북도 경주시 문무대왕면 호암리,0,9,870,0,0,0,0,0,38,0,8,5,0
4713031531,경상북도 경주시 문무대왕면 용동리,0,52,1417,0,0,0,0,19,151,0,58,14,0
4713031532,경상북도 경주시 문무대왕면 와읍리,0,28,418,0,0,0,0,11,58,0,39,4,0
4713031533,경상북도 경주시 문무대왕면 안동리,0,48,942,0,0,0,0,39,65,0,40,5,0
4713031534,경상북도 경주시 문무대왕면 장항리,0,33,1812,0,0,0,0,5,49,0,31,4,0
4713031535,경상북도 경주시 문무대왕면 범곡리,0,0,625,0,0,0,0,0,28,0,0,0,0
4671025039,전라남도 담양군 담양읍 담빛리,0,5,33,6,14,0,0,0,34,0,0,15,0
4671040035,전라남도 담양군 수북면 담빛리,0,0,0,0,0,0,0,0,22,0,6,4,0
4688034021,전라남도 장성군 삼서면 대곡리,0,9,147,45,0,0,0,67,130,0,0,26,0
4817043027,경상남도 진주시 미천면 미곡리,0,4,294,0,0,0,0,4,80,0,0,9,0
4817044000,경상남도 진주시 명석면,0,115,5580,0,144,0,0,21,950,0,4,111,0
4817044022,경상남도 진주시 명석면 왕지리,0,4,250,0,10,0,0,0,65,0,4,9,0
4817044025,경상남도 진주시 명석면 계원리,0,5,288,0,19,0,0,3,57,0,0,5,0
4817044027,경상남도 진주시 명석면 외율리,0,2,955,0,2,0,0,0,90,0,0,15,0
4817044030,경상남도 진주시 명석면 용산리,0,14,830,0,0,0,0,0,138,0,0,13,0
4817045023,경상남도 진주시 대평면 하촌리,0,131,229,0,0,0,0,0,36,0,0,2,0
4817045026,경상남도 진주시 대평면 내촌리,0,152,176,0,0,0,0,0,56,0,0,22,0
4817046023,경상남도 진주시 수곡면 대천리,0,5,396,0,4,0,0,24,119,0,0,22,0
4812125040,경상남도 창원시의창구 동읍 봉강리,0,6,80,3,18,0,0,0,60,0,0,21,0
4812125041,경상남도 창원시의창구 동읍 본포리,0,46,117,1,1,0,0,6,27,0,0,28,0
4812125042,경상남도 창원시의창구 동읍 노연리,0,68,77,0,28,0,0,61,67,0,0,78,0
4721033030,경상북도 영주시 문수면 대양리,0,2,201,0,0,0,0,10,109,0,0,0,0
4785031039,경상북도 칠곡군 지천면 연화리,0,3,475,0,0,0,0,8,175,0,0,9,0
3611036030,세종특별자치시  연서면 국촌리,0,10,51,24,0,0,0,52,23,0,0,3,0
3611036031,세종특별자치시  연서면 와촌리,0,5,307,79,0,0,0,184,67,0,0,29,0
3611036032,세종특별자치시  연서면 부동리,0,4,39,11,0,0,0,42,25,0,0,16,0
3611036033,세종특별자치시  연서면 봉암리,0,54,48,38,0,0,0,99,39,0,0,56,0
3611037000,세종특별자치시  전의면,0,97,4081,203,4,0,0,904,906,0,0,26,0
3611037021,세종특별자치시  전의면 읍내리,0,7,69,10,0,0,0,51,22,0,0,0,0
3611037022,세종특별자치시  전의면 동교리,0,7,82,25,0,0,0,36,25,0,0,0,0
3611037023,세종특별자치시  전의면 서정리,0,6,161,20,0,0,0,51,51,0,0,6,0
3611037024,세종특별자치시  전의면 원성리,0,4,124,31,0,0,0,38,23,0,0,1,0
3611037025,세종특별자치시  전의면 신흥리,0,2,45,0,4,0,0,31,7,0,0,0,0
3611037026,세종특별자치시  전의면 유천리,0,17,767,23,0,0,0,151,141,0,0,6,0
4681037027,전라남도 강진군 작천면 야흥리,0,28,112,3,41,0,0,44,109,0,7,22,0
4681037028,전라남도 강진군 작천면 삼당리,0,13,111,9,1,0,0,49,38,0,6,48,0
4681038000,전라남도 강진군 병영면,0,70,1634,18,241,0,0,55,398,0,190,84,0
4681038022,전라남도 강진군 병영면 지로리,0,9,302,0,0,0,0,0,15,0,39,0,0
4681038025,전라남도 강진군 병영면 삼인리,0,9,85,0,45,0,0,11,2,0,41,0,0
5011010200,제주특별자치도 제주시 일도이동,0,2,72,0,0,8,0,15,48,0,0,78,0
5011010300,제주특별자치도 제주시 이도일동,0,1,3,0,0,0,0,0,0,0,0,62,0
5011010400,제주특별자치도 제주시 이도이동,0,7,57,0,0,5,0,0,44,0,0,184,0
5011010500,제주특별자치도 제주시 삼도일동,0,4,1,0,0,0,0,0,23,0,0,60,0
5011010600,제주특별자치도 제주시 삼도이동,0,13,2,0,0,0,0,0,1,0,0,68,0
5011010700,제주특별자치도 제주시 건입동,0,43,68,0,0,4,0,0,53,0,0,78,5
4824035026,경상남도 사천시 곤양면 환덕리,0,29,387,20,37,0,2,24,123,0,0,2,0
4824035027,경상남도 사천시 곤양면 묵곡리,0,12,687,0,44,0,0,15,132,0,0,4,0
4824035030,경상남도 사천시 곤양면 검정리,0,4,166,1,19,0,0,0,62,0,0,1,0
4824035033,경상남도 사천시 곤양면 맥사리,0,7,259,0,0,0,0,1,70,0,15,3,0
4824036025,경상남도 사천시 곤명면 초량리,0,12,328,0,3,0,0,16,48,0,3,20,0
4824036027,경상남도 사천시 곤명면 은사리,0,6,402,0,0,0,0,0,128,0,0,22,0
4824036030,경상남도 사천시 곤명면 작팔리,0,57,197,0,16,0,0,1,45,0,0,3,0
4824036033,경상남도 사천시 곤명면 신흥리,0,134,397,0,8,0,0,0,63,0,0,5,0
4824036035,경상남도 사천시 곤명면 금성리,0,175,111,0,3,0,0,69,7,0,0,5,0
4824037021,경상남도 사천시 서포면 금진리,0,6,363,0,60,0,0,0,140,0,0,8,0
4824037026,경상남도 사천시 서포면 자혜리,0,22,228,11,88,0,0,3,127,0,0,2,0
4824037028,경상남도 사천시 서포면 다평리,0,71,475,35,88,0,0,0,138,0,0,8,0
4111113200,경기도 수원시장안구 율전동,0,3,48,7,0,0,0,86,43,0,0,4,0
4111113300,경기도 수원시장안구 천천동,0,10,19,20,23,0,0,83,23,0,0,19,0
4111113400,경기도 수원시장안구 영화동,0,3,33,0,11,0,0,28,2,0,0,52,0
4111113500,경기도 수원시장안구 송죽동,0,19,60,9,0,0,0,17,23,0,5,34,0
4111113600,경기도 수원시장안구 조원동,0,0,118,3,0,0,0,45,82,0,0,40,0
4111113700,경기도 수원시장안구 연무동,0,4,61,0,0,0,0,1,15,0,5,9,0
4111113800,경기도 수원시장안구 상광교동,0,3,519,0,0,0,0,1,27,0,32,2,0
4111113900,경기도 수원시장안구 하광교동,0,44,368,0,0,0,0,8,38,0,15,7,0
4111312600,경기도 수원시권선구 세류동,0,6,43,2,103,0,0,175,1,0,0,38,0
4111312700,경기도 수원시권선구 평동,0,1,0,0,50,0,0,1,0,0,0,27,0
4111312800,경기도 수원시권선구 고색동,0,14,0,0,206,0,30,73,13,0,0,129,0
4111312900,경기도 수원시권선구 오목천동,0,22,27,4,62,0,0,83,148,0,0,30,0
4163011700,경기도 양주시 회정동,0,13,132,0,12,0,0,119,19,0,0,56,0
4163025000,경기도 양주시 백석읍,0,68,2477,50,47,0,0,648,378,0,20,423,0
4163025021,경기도 양주시 백석읍 방성리,0,21,557,17,6,0,0,149,78,0,2,87,0
5013025021,제주특별자치도 서귀포시 대정읍 상모리,0,5,944,0,0,0,0,39,5,0,0,10,142
4812725025,경상남도 창원시마산회원구 내서읍 중리,0,24,334,0,0,0,0,6,56,0,123,8,0
4812725026,경상남도 창원시마산회원구 내서읍 상곡리,0,3,249,0,0,0,0,0,26,0,5,1,0
4812725027,경상남도 창원시마산회원구 내서읍 원계리,0,10,431,0,0,0,0,3,33,0,19,0,0
4812725028,경상남도 창원시마산회원구 내서읍 삼계리,0,22,755,0,0,0,1,0,59,0,86,3,0
4812725029,경상남도 창원시마산회원구 내서읍 신감리,0,10,896,0,0,0,0,0,69,0,23,0,0
4812725030,경상남도 창원시마산회원구 내서읍 감천리,0,17,714,0,0,0,0,0,92,0,20,5,0
4812900000,경상남도 창원시진해구,0,1493,8174,34,151,0,142,79,1226,0,231,723,0
4812910100,경상남도 창원시진해구 동상동,0,0,0,0,0,0,0,0,4,0,0,4,0
4812910200,경상남도 창원시진해구 도천동,0,0,0,0,0,0,0,0,1,0,0,8,0
4812910300,경상남도 창원시진해구 도만동,0,0,0,0,0,0,0,0,10,0,0,2,0
4812910400,경상남도 창원시진해구 신흥동,0,0,0,0,0,0,0,0,8,0,0,0,0
4691025331,전라남도 신안군 압해읍 신장리,0,66,316,0,63,0,146,0,111,0,0,4,0
4691025332,전라남도 신안군 압해읍 장감리,0,9,136,0,0,0,40,1,79,0,0,6,0
4691025333,전라남도 신안군 압해읍 가란리,0,5,71,0,10,0,4,11,60,0,0,1,0
4313033500,충청북도 충주시 대소원면,0,160,4402,24,33,0,0,570,751,0,76,199,0
4313033521,충청북도 충주시 대소원면 대소리,0,8,59,0,4,0,0,44,27,0,5,6,0
4313033522,충청북도 충주시 대소원면 금곡리,0,4,354,0,0,0,0,53,47,0,13,13,0
4313033523,충청북도 충주시 대소원면 장성리,0,13,348,3,0,0,0,64,53,0,1,52,0
4313033524,충청북도 충주시 대소원면 만정리,0,11,381,0,6,0,0,86,63,0,13,54,0
4313033525,충청북도 충주시 대소원면 두정리,0,0,526,0,0,0,0,2,52,0,12,2,0
4313033526,충청북도 충주시 대소원면 탄용리,0,0,501,0,0,0,0,0,70,0,0,5,0
4313033527,충청북도 충주시 대소원면 매현리,0,1,531,0,0,0,0,9,46,0,7,17,0
4313033528,충청북도 충주시 대소원면 문주리,0,49,663,0,13,0,0,6,70,0,1,18,0
4372031521,충청북도 보은군 속리산면 상판리,0,20,747,0,0,0,0,1,4,0,46,0,0
4372031522,충청북도 보은군 속리산면 갈목리,0,3,489,0,0,0,0,1,2,0,16,0,0
4372031523,충청북도 보은군 속리산면 중판리,0,16,629,0,0,0,0,27,23,0,45,3,0
4372031524,충청북도 보은군 속리산면 하판리,0,12,208,0,0,0,0,20,14,0,40,2,0
4372031525,충청북도 보은군 속리산면 북암리,0,23,895,0,0,0,0,45,14,0,32,0,0
4372031526,충청북도 보은군 속리산면 백현리,0,12,288,0,0,0,0,11,6,0,5,9,0
4372031527,충청북도 보은군 속리산면 사내리,0,52,2145,0,0,0,0,49,2,0,31,0,0
4372031528,충청북도 보은군 속리산면 삼가리,0,86,789,0,0,0,0,0,14,0,25,1,0
4372031529,충청북도 보은군 속리산면 구병리,0,1,297,0,0,0,0,0,7,0,0,0,0
4372031530,충청북도 보은군 속리산면 도화리,0,3,719,0,0,0,0,1,1,0,4,0,0
4372031531,충청북도 보은군 속리산면 만수리,0,10,1274,0,0,0,0,0,1,0,12,0,0
4372032500,충청북도 보은군 장안면,0,79,2097,45,25,0,0,280,234,0,199,23,0
4812533034,경상남도 창원시마산합포구 진북면 대티리,0,3,311,7,0,0,0,0,27,0,30,8,0
4812533035,경상남도 창원시마산합포구 진북면 정현리,0,3,491,0,0,0,0,0,41,0,27,17,0
4812534000,경상남도 창원시마산합포구 진전면,0,212,6292,13,30,0,52,143,431,0,575,89,0
4812534021,경상남도 창원시마산합포구 진전면 율티리,0,11,86,1,0,0,19,0,23,0,1,3,0
4812534022,경상남도 창원시마산합포구 진전면 근곡리,0,7,182,13,0,0,4,0,43,0,8,19,0
4812534023,경상남도 창원시마산합포구 진전면 임곡리,0,13,62,0,0,0,0,9,27,0,52,10,0
4812534024,경상남도 창원시마산합포구 진전면 봉곡리,0,11,89,0,0,0,0,30,20,0,37,2,0
4812534025,경상남도 창원시마산합포구 진전면 곡안리,0,21,407,0,1,0,0,26,8,0,71,0,0
4812534026,경상남도 창원시마산합포구 진전면 동산리,0,4,129,0,0,0,0,0,1,0,22,0,0
4812534027,경상남도 창원시마산합포구 진전면 양촌리,0,9,97,0,4,0,0,0,10,0,88,2,0
4683036022,전라남도 영암군 군서면 마산리,0,7,54,7,10,0,4,6,196,0,4,33,0
4683036024,전라남도 영암군 군서면 동호리,0,27,0,97,98,0,9,0,127,0,0,3,0
4683036027,전라남도 영암군 군서면 서구림리,0,12,0,4,105,0,0,3,220,0,25,8,0
4683037021,전라남도 영암군 서호면 몽해리,0,23,0,17,44,0,7,23,100,0,7,32,0
4683037024,전라남도 영암군 서호면 엄길리,0,88,129,0,175,0,0,0,60,0,32,6,0
4683037027,전라남도 영암군 서호면 소산리,0,28,159,0,60,0,0,0,72,0,20,0,0
4683037030,전라남도 영암군 서호면 태백리,0,84,406,29,0,0,52,0,38,0,0,3,0
4683038023,전라남도 영암군 학산면 용산리,0,17,387,2,9,0,0,12,70,0,16,183,0
4683038030,전라남도 영암군 학산면 매월리,0,107,587,0,16,0,61,0,58,0,44,0,0
4683039025,전라남도 영암군 미암면 춘동리,0,80,52,4,33,0,11,1,177,0,0,11,0
4683039028,전라남도 영암군 미암면 신포리,0,105,13,10,0,0,12,0,187,0,0,16,0
5013031023,제주특별자치도 서귀포시 안덕면 감산리,0,11,261,0,0,0,0,0,65,0,0,55,76
5013031024,제주특별자치도 서귀포시 안덕면 상창리,0,178,946,0,0,3,0,0,5,0,0,0,185
5013031025,제주특별자치도 서귀포시 안덕면 사계리,0,75,379,10,14,12,0,31,28,0,0,41,210
5013031026,제주특별자치도 서귀포시 안덕면 덕수리,0,162,622,0,0,22,0,0,0,0,0,21,170
5013031027,제주특별자치도 서귀포시 안덕면 서광리,0,511,1171,0,0,2,0,0,27,0,0,12,38
5013031028,제주특별자치도 서귀포시 안덕면 동광리,0,122,1241,0,0,0,0,0,34,0,0,28,144
5013031029,제주특별자치도 서귀포시 안덕면 광평리,0,13,907,0,0,0,0,0,0,0,0,0,104
5013031030,제주특별자치도 서귀포시 안덕면 상천리,0,21,1562,0,0,0,0,0,4,0,0,0,97
5013032000,제주특별자치도 서귀포시 표선면,0,196,12713,0,0,0,0,7,129,0,0,50,446
5013032021,제주특별자치도 서귀포시 표선면 표선리,0,12,1013,0,0,0,0,7,0,0,0,6,23
4812914200,경상남도 창원시진해구 자은동,0,4,531,0,0,0,0,0,99,0,21,40,0
4812914300,경상남도 창원시진해구 덕산동,0,26,7,0,35,0,23,0,2,0,0,16,0
4812914400,경상남도 창원시진해구 풍호동,0,3,99,0,20,0,0,0,62,0,0,38,0
4812914500,경상남도 창원시진해구 장천동,0,35,175,0,0,0,0,0,28,0,0,56,0
4812914600,경상남도 창원시진해구 행암동,0,8,153,0,0,0,0,0,14,0,0,40,0
4812914700,경상남도 창원시진해구 북부동,0,3,549,0,1,0,0,0,34,0,17,20,0
4812914800,경상남도 창원시진해구 성내동,0,1,68,0,0,0,0,0,29,0,11,3,0
4812914900,경상남도 창원시진해구 서중동,0,3,105,2,9,0,0,0,27,0,4,3,0
4812915000,경상남도 창원시진해구 남문동,0,253,165,0,12,0,36,0,42,0,11,5,0
4812915100,경상남도 창원시진해구 제덕동,0,227,146,1,0,0,5,0,38,0,0,3,0
4812915200,경상남도 창원시진해구 수도동,0,211,5,0,0,0,0,0,0,0,0,3,0
4812915300,경상남도 창원시진해구 연도동,0,2,47,0,0,0,0,0,2,0,0,3,0
