stdg_Cd,bjd_Nm,alfisols_Area,andisols_Area,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,ultisols_Area
4476025000,충청남도 부여군 부여읍,224,0,783,551,0,4030,0,369
4686025000,전라남도 함평군 함평읍,239,0,23,82,0,2862,0,792
4686025022,전라남도 함평군 함평읍 기각리,6,0,9,21,0,226,0,0
4677025326,전라남도 고흥군 도양읍 소록리,40,0,3,17,0,194,0,121
4677025327,전라남도 고흥군 도양읍 시산리,29,0,0,18,0,112,0,202
4677031000,전라남도 고흥군 풍양면,411,0,326,354,0,3724,0,313
4677031021,전라남도 고흥군 풍양면 상림리,47,0,0,2,0,263,0,8
4785033045,경상북도 칠곡군 가산면 학산리,58,0,10,2,0,570,0,0
4715032024,경상북도 김천시 남면 월명리,28,0,0,9,0,633,0,23
4715025026,경상북도 김천시 아포읍 봉산리,56,0,6,31,0,204,0,35
4715025027,경상북도 김천시 아포읍 제석리,85,0,22,19,0,337,0,35
4715025029,경상북도 김천시 아포읍 송천리,23,0,0,10,0,730,0,5
4715025030,경상북도 김천시 아포읍 대성리,8,0,11,49,0,1119,0,0
4715031000,경상북도 김천시 농소면,116,0,210,104,0,4077,0,10
4131010300,경기도 구리시 인창동,30,0,47,25,0,523,0,0
4131010400,경기도 구리시 교문동,10,0,3,9,0,561,0,0
4136034024,경기도 남양주시 수동면 내방리,35,0,159,5,0,967,0,0
4682031025,전라남도 해남군 삼산면 원진리,107,0,0,18,0,317,0,16
4682031026,전라남도 해남군 삼산면 충리,47,0,2,12,0,498,0,24
4682025029,전라남도 해남군 해남읍 연동리,69,0,1,12,0,375,0,1
4682034025,전라남도 해남군 송지면 우근리,143,0,0,13,0,34,0,0
4682034026,전라남도 해남군 송지면 미야리,96,0,0,12,0,182,0,30
4682034028,전라남도 해남군 송지면 어란리,62,0,20,11,0,653,0,0
4682034029,전라남도 해남군 송지면 소죽리,46,0,0,7,0,372,0,1
4682034031,전라남도 해남군 송지면 통호리,74,0,16,1,0,656,0,0
4682034032,전라남도 해남군 송지면 마봉리,178,0,0,24,0,480,0,31
4682034034,전라남도 해남군 송지면 서정리,95,0,0,10,0,863,0,31
4682035000,전라남도 해남군 북평면,406,0,413,43,0,3523,0,404
4691035028,전라남도 신안군 도초면 이곡리,18,0,71,20,0,339,0,10
4691035029,전라남도 신안군 도초면 만년리,19,0,184,33,0,294,0,10
4691035031,전라남도 신안군 도초면 우이도리,19,0,151,188,0,698,0,16
4691036000,전라남도 신안군 흑산면,163,0,807,485,0,2988,0,0
4691037021,전라남도 신안군 하의면 웅곡리,19,0,0,15,0,239,0,58
4691036023,전라남도 신안군 흑산면 비리,13,0,0,55,0,484,0,0
4691040021,전라남도 신안군 안좌면 금산리,15,0,30,9,0,108,0,0
4623032025,전라남도 광양시 옥룡면 죽천리,30,0,160,8,0,516,0,0
4623032027,전라남도 광양시 옥룡면 율천리,25,0,1,4,0,365,0,0
4671032025,전라남도 담양군 고서면 성월리,29,0,31,12,0,130,0,32
4671032026,전라남도 담양군 고서면 보촌리,39,0,10,7,0,222,0,53
4671032027,전라남도 담양군 고서면 주산리,24,0,56,20,0,70,0,34
4671031021,전라남도 담양군 봉산면 대추리,111,0,18,33,0,111,0,0
4671031022,전라남도 담양군 봉산면 제월리,6,0,2,28,0,91,0,83
4671031024,전라남도 담양군 봉산면 기곡리,20,0,0,12,0,170,0,175
4671031025,전라남도 담양군 봉산면 연동리,121,0,0,3,0,35,0,48
4671031027,전라남도 담양군 봉산면 양지리,33,0,9,26,0,106,0,43
4671031028,전라남도 담양군 봉산면 와우리,11,0,4,26,0,130,0,46
4671037022,전라남도 담양군 금성면 석현리,1,0,19,8,0,113,0,0
4671037023,전라남도 담양군 금성면 대성리,39,0,98,26,0,244,0,0
4671037024,전라남도 담양군 금성면 원율리,27,0,28,15,0,167,0,2
4671037026,전라남도 담양군 금성면 덕성리,31,0,0,2,0,423,0,23
4684036023,전라남도 무안군 해제면 만풍리,68,0,0,20,0,302,0,129
4684036024,전라남도 무안군 해제면 송석리,11,0,0,9,0,138,0,122
4684036026,전라남도 무안군 해제면 신정리,29,0,0,3,0,165,0,88
4684036027,전라남도 무안군 해제면 덕산리,26,0,0,10,0,168,0,169
4684036028,전라남도 무안군 해제면 대사리,29,0,0,2,0,96,0,147
4682040023,전라남도 해남군 황산면 연호리,99,0,0,257,0,353,0,224
3171036026,울산광역시 울주군 두동면 봉계리,43,0,57,35,0,636,0,0
3171036028,울산광역시 울주군 두동면 은편리,30,0,0,2,0,297,0,32
3171025321,울산광역시 울주군 언양읍 반송리,89,0,28,34,0,246,0,0
3171025322,울산광역시 울주군 언양읍 반천리,80,0,8,21,0,499,0,0
3171040000,울산광역시 울주군 삼동면,62,0,40,158,0,5660,0,298
3171040021,울산광역시 울주군 삼동면 둔기리,16,0,3,62,0,807,0,20
3171036000,울산광역시 울주군 두동면,191,0,172,131,0,5339,0,471
3171036021,울산광역시 울주군 두동면 만화리,40,0,2,8,0,547,0,117
3171036023,울산광역시 울주군 두동면 월평리,45,0,24,22,0,1284,0,134
4137010300,경기도 오산시 원동,49,0,18,6,0,311,0,1
4139011700,경기도 시흥시 화정동,0,0,0,0,0,52,0,0
4139011800,경기도 시흥시 능곡동,9,0,0,1,0,205,0,0
4139012000,경기도 시흥시 하상동,51,0,0,5,0,81,0,0
4139012100,경기도 시흥시 광석동,22,0,3,1,0,213,0,0
4139012200,경기도 시흥시 물왕동,9,0,3,33,0,179,0,0
4139012400,경기도 시흥시 조남동,12,0,19,1,0,576,0,0
4139012500,경기도 시흥시 논곡동,6,0,3,2,0,218,0,0
4139012700,경기도 시흥시 거모동,45,0,10,5,0,499,0,0
4139012800,경기도 시흥시 군자동,1,0,7,2,0,407,0,0
4139013000,경기도 시흥시 장곡동,0,0,6,24,0,324,0,0
4711100000,경상북도 포항시남구,3521,0,3281,1753,0,26695,17,4215
4711110100,경상북도 포항시남구 상도동,0,0,73,12,0,65,3,0
4711110300,경상북도 포항시남구 해도동,0,0,119,34,0,42,0,0
4711110400,경상북도 포항시남구 송도동,0,0,128,48,0,16,0,0
4711110500,경상북도 포항시남구 청림동,92,0,63,125,0,108,0,0
4711110700,경상북도 포항시남구 송정동,42,0,81,391,0,13,0,0
4711110800,경상북도 포항시남구 송내동,22,0,29,69,0,137,11,0
4122012200,경기도 평택시 신대동,158,0,0,22,0,139,0,0
4122012500,경기도 평택시 월곡동,1,0,3,3,0,279,0,0
4122012600,경기도 평택시 청룡동,9,0,4,6,0,240,0,28
4122025000,경기도 평택시 팽성읍,1482,0,17,425,0,3097,0,663
4122033024,경기도 평택시 고덕면 동청리,1,0,0,36,0,282,0,2
4122033026,경기도 평택시 고덕면 궁리,60,0,0,27,0,121,0,19
4121000000,경기도 광명시,106,0,152,115,0,3480,0,0
4121010200,경기도 광명시 철산동,0,0,24,30,0,233,0,0
4121010300,경기도 광명시 하안동,4,0,22,7,0,501,0,0
4121010400,경기도 광명시 소하동,31,0,49,20,0,664,0,0
4121010600,경기도 광명시 일직동,6,0,42,12,0,285,0,0
4476041028,충청남도 부여군 임천면 점리,6,0,11,1,0,532,0,80
4476035024,충청남도 부여군 구룡면 태양리,21,0,1,4,0,106,0,49
4476040025,충청남도 부여군 양화면 원당리,0,0,0,0,0,162,0,32
4476040027,충청남도 부여군 양화면 상촌리,155,0,0,5,0,139,0,0
4476040028,충청남도 부여군 양화면 암수리,16,0,0,81,0,125,0,50
4476040029,충청남도 부여군 양화면 초왕리,20,0,0,1,0,291,0,23
4476040031,충청남도 부여군 양화면 수원리,30,0,0,1,0,221,0,21
4476041000,충청남도 부여군 임천면,481,0,76,263,0,3053,0,415
4479039029,충청남도 청양군 비봉면 용천리,22,0,9,9,0,272,0,0
4480000000,충청남도 홍성군,5117,0,1123,1065,0,33776,29,2039
4686031025,전라남도 함평군 손불면 대전리,48,0,0,5,0,231,0,134
4686025023,전라남도 함평군 함평읍 내교리,3,0,3,5,0,156,0,0
4686025024,전라남도 함평군 함평읍 수호리,21,0,0,3,0,292,0,7
4686025025,전라남도 함평군 함평읍 성남리,16,0,0,5,0,112,0,80
4686025027,전라남도 함평군 함평읍 만흥리,29,0,0,5,0,197,0,63
4687032024,전라남도 영광군 묘량면 삼효리,82,0,0,7,0,549,0,3
4687032026,전라남도 영광군 묘량면 삼학리,29,0,7,13,0,464,0,17
4687032027,전라남도 영광군 묘량면 월암리,48,0,0,15,0,697,0,12
4687033000,전라남도 영광군 불갑면,134,0,47,218,0,3288,0,8
4687033021,전라남도 영광군 불갑면 순용리,3,0,9,13,0,210,0,0
4687033023,전라남도 영광군 불갑면 금계리,10,0,1,45,0,213,0,0
4687033025,전라남도 영광군 불갑면 자비리,20,0,15,7,0,381,0,0
4715042021,경상북도 김천시 지례면 교리,2,0,26,26,0,451,0,0
4715036030,경상북도 김천시 어모면 도암리,9,0,5,6,0,461,0,0
4715035029,경상북도 김천시 감문면 금곡리,1,0,10,8,0,480,0,0
4715035030,경상북도 김천시 감문면 삼성리,7,0,52,10,0,415,0,2
4715035032,경상북도 김천시 감문면 덕남리,23,0,37,18,0,366,0,0
4715035033,경상북도 김천시 감문면 태촌리,7,0,11,35,0,201,0,0
4715040000,경상북도 김천시 조마면,62,0,255,213,0,6512,0,0
4611015400,전라남도 목포시 서산동,0,0,0,1,0,21,0,0
4611015500,전라남도 목포시 금화동,0,0,0,0,0,6,0,0
4611015700,전라남도 목포시 죽교동,18,0,24,83,0,218,0,0
4611015800,전라남도 목포시 상동,38,0,61,209,0,133,0,2
4611015900,전라남도 목포시 용해동,59,0,36,46,0,301,0,0
4611016100,전라남도 목포시 달동,27,0,52,116,0,566,0,4
4611016200,전라남도 목포시 율도동,17,0,0,15,0,236,0,20
4611016300,전라남도 목포시 대양동,51,0,133,34,0,370,0,0
4613014500,전라남도 여수시 적량동,32,0,140,64,0,214,0,46
4613014600,전라남도 여수시 월내동,58,0,48,48,0,324,0,71
4613014800,전라남도 여수시 낙포동,83,0,271,79,0,430,0,12
4613014900,전라남도 여수시 신덕동,44,0,235,16,0,270,0,0
4682036027,전라남도 해남군 북일면 방산리,11,0,0,35,0,307,0,44
4682041032,전라남도 해남군 산이면 부동리,1,0,0,483,0,136,0,276
4682041033,전라남도 해남군 산이면 금호리,52,0,1,415,0,350,0,0
4682042000,전라남도 해남군 문내면,508,0,0,617,0,3451,0,1070
4682042022,전라남도 해남군 문내면 석교리,79,0,0,330,0,545,0,287
4682042023,전라남도 해남군 문내면 동외리,53,0,0,6,0,233,0,30
4682042025,전라남도 해남군 문내면 학동리,47,0,0,24,0,333,0,181
4682042027,전라남도 해남군 문내면 예락리,52,0,0,23,0,371,0,152
4682042028,전라남도 해남군 문내면 난대리,39,0,0,7,0,123,0,80
4682042029,전라남도 해남군 문내면 충평리,46,0,0,5,0,243,0,17
4682042030,전라남도 해남군 문내면 무고리,45,0,0,39,0,502,0,107
4682036023,전라남도 해남군 북일면 신월리,7,0,8,22,0,152,0,10
3171036025,울산광역시 울주군 두동면 이전리,9,0,3,4,0,209,0,51
4380036032,충청북도 단양군 단성면 회산리,17,0,5,0,0,449,5,0
4380036033,충청북도 단양군 단성면 가산리,83,0,678,52,0,1119,10,0
4380036034,충청북도 단양군 단성면 대잠리,14,0,18,2,0,247,9,0
4615011300,전라남도 순천시 덕암동,0,0,0,0,0,63,0,0
4672025031,전라남도 곡성군 곡성읍 동산리,0,0,2,25,0,65,0,0
4672025033,전라남도 곡성군 곡성읍 신기리,78,0,610,51,0,622,0,15
4672031000,전라남도 곡성군 오곡면,317,0,269,139,0,5577,0,2
4672031021,전라남도 곡성군 오곡면 오지리,129,0,50,40,0,330,0,0
4672031022,전라남도 곡성군 오곡면 덕산리,12,0,4,3,0,145,0,0
4672031024,전라남도 곡성군 오곡면 송정리,9,0,3,21,0,436,0,0
4672031025,전라남도 곡성군 오곡면 봉조리,33,0,1,4,0,1363,0,0
4672031027,전라남도 곡성군 오곡면 명산리,25,0,83,2,0,358,0,0
4672031028,전라남도 곡성군 오곡면 승법리,32,0,1,1,0,65,0,0
4672035033,전라남도 곡성군 죽곡면 용정리,8,0,1,12,0,307,0,0
4672040024,전라남도 곡성군 오산면 조양리,40,0,71,9,0,456,0,0
4671034000,전라남도 담양군 창평면,243,0,169,93,0,2750,0,115
4672038031,전라남도 곡성군 입면 삼오리,6,0,6,6,0,168,0,38
4785033043,경상북도 칠곡군 가산면 학하리,167,0,12,9,0,551,0,60
4686000000,전라남도 함평군,3739,0,1738,1445,0,25883,0,6141
4686032000,전라남도 함평군 신광면,185,0,98,97,0,2919,0,778
4686032021,전라남도 함평군 신광면 보여리,11,0,0,12,0,147,0,53
4686032022,전라남도 함평군 신광면 송사리,12,0,0,1,0,212,0,248
4139013100,경기도 시흥시 월곶동,7,0,7,40,0,800,0,0
4139013200,경기도 시흥시 정왕동,12,0,23,126,0,2996,0,0
4711111000,경상북도 포항시남구 동촌동,70,0,61,25,0,154,0,48
4711111200,경상북도 포항시남구 인덕동,25,0,23,13,0,12,0,15
4711111400,경상북도 포항시남구 효자동,10,0,47,25,0,39,1,43
4711111600,경상북도 포항시남구 대잠동,31,0,3,13,0,88,0,118
4711111700,경상북도 포항시남구 이동,33,0,0,1,0,41,0,164
4711125327,경상북도 포항시남구 연일읍 학전리,51,0,0,2,0,137,0,296
4711125328,경상북도 포항시남구 연일읍 달전리,47,0,5,14,0,428,0,65
4711125331,경상북도 포항시남구 연일읍 택전리,18,0,0,2,0,79,0,81
4711125333,경상북도 포항시남구 연일읍 우복리,22,0,0,10,0,152,0,310
4711125600,경상북도 포항시남구 오천읍,505,0,414,271,0,5305,0,549
4711125622,경상북도 포항시남구 오천읍 문덕리,134,0,135,57,0,159,0,196
4711111100,경상북도 포항시남구 장흥동,131,0,23,4,0,75,0,128
4121010700,경기도 광명시 가학동,37,0,3,5,0,512,0,0
4121010800,경기도 광명시 옥길동,0,0,0,8,0,196,0,0
4122031030,경기도 평택시 진위면 견산리,1,0,10,9,0,173,0,0
4122031032,경기도 평택시 진위면 신리,0,0,39,16,0,127,0,0
4122032000,경기도 평택시 서탄면,429,0,116,158,0,2110,0,47
4122032022,경기도 평택시 서탄면 사리,0,0,9,10,0,118,0,0
4122032023,경기도 평택시 서탄면 수월암리,27,0,0,5,0,490,0,18
4122032025,경기도 평택시 서탄면 마두리,101,0,12,9,0,176,0,14
4122032026,경기도 평택시 서탄면 회화리,7,0,19,43,0,214,0,0
4122032028,경기도 평택시 서탄면 장등리,31,0,5,7,0,220,0,0
4476025021,충청남도 부여군 부여읍 송곡리,8,0,16,0,0,332,0,0
4677031023,전라남도 고흥군 풍양면 보천리,18,0,29,167,0,213,0,0
4677031024,전라남도 고흥군 풍양면 당두리,40,0,11,53,0,217,0,55
4677031026,전라남도 고흥군 풍양면 한동리,20,0,0,1,0,56,0,49
4139013400,경기도 시흥시 무지내동,4,0,0,7,0,271,0,0
4141000000,경기도 군포시,98,0,159,154,0,3224,0,8
4141010100,경기도 군포시 당동,0,0,3,0,0,260,0,0
4141010300,경기도 군포시 부곡동,0,0,0,4,0,408,0,0
4141010400,경기도 군포시 산본동,39,0,84,76,0,684,0,0
4141010600,경기도 군포시 둔대동,36,0,6,46,0,396,0,0
4141010700,경기도 군포시 속달동,10,0,18,14,0,547,0,0
4141010800,경기도 군포시 대야미동,3,0,1,1,0,267,0,0
4122011300,경기도 평택시 평택동,13,0,0,3,0,60,0,0
4122011400,경기도 평택시 통복동,49,0,1,16,0,110,0,0
4122011500,경기도 평택시 군문동,19,0,0,14,0,70,0,0
4122011700,경기도 평택시 합정동,218,0,10,0,0,91,0,0
4122011800,경기도 평택시 비전동,154,0,11,1,0,238,0,45
4122012000,경기도 평택시 세교동,83,0,5,0,0,203,0,45
4122012100,경기도 평택시 지제동,58,0,0,2,0,238,0,7
4476036021,충청남도 부여군 홍산면 토정리,0,0,4,2,0,377,0,0
4476036023,충청남도 부여군 홍산면 북촌리,16,0,11,0,0,105,0,26
4476036024,충청남도 부여군 홍산면 남촌리,24,0,3,0,0,98,0,0
4613031022,전라남도 여수시 소라면 죽림리,49,0,29,26,0,285,0,15
4613031023,전라남도 여수시 소라면 관기리,76,0,68,6,0,236,0,25
4613031025,전라남도 여수시 소라면 복산리,100,0,146,16,0,616,0,126
4613031026,전라남도 여수시 소라면 사곡리,49,0,146,7,0,388,0,42
4613031028,전라남도 여수시 소라면 대포리,64,0,501,70,0,375,0,50
4613032000,전라남도 여수시 율촌면,280,0,627,407,0,3493,0,180
4613032022,전라남도 여수시 율촌면 월산리,47,0,0,0,0,385,0,9
4613032023,전라남도 여수시 율촌면 산수리,22,0,17,3,0,474,0,14
4613032025,전라남도 여수시 율촌면 봉전리,18,0,0,4,0,377,0,9
4613032026,전라남도 여수시 율촌면 반월리,29,0,67,2,0,124,0,3
4613032028,전라남도 여수시 율촌면 신풍리,32,0,191,175,0,341,0,33
4615011500,전라남도 순천시 풍덕동,59,0,2,65,0,175,0,0
4682043029,전라남도 해남군 화원면 후산리,86,0,162,12,0,757,0,2
4682043030,전라남도 해남군 화원면 인지리,30,0,37,4,0,323,0,33
4682043032,전라남도 해남군 화원면 화봉리,45,0,0,14,0,203,0,61
4682043033,전라남도 해남군 화원면 산호리,111,0,8,61,0,672,0,110
4682043035,전라남도 해남군 화원면 성산리,89,0,0,442,0,238,0,41
4683000000,전라남도 영암군,5807,0,5669,4749,0,30752,0,10495
4682043022,전라남도 해남군 화원면 금평리,23,0,0,2,0,285,0,12
4683031026,전라남도 영암군 덕진면 용산리,124,0,0,15,0,39,0,76
4683031028,전라남도 영암군 덕진면 금강리,28,0,1,17,0,138,0,203
4482531000,충청남도 태안군 고남면,141,0,136,161,0,2304,0,49
4482525026,충청남도 태안군 태안읍 반곡리,69,0,28,22,0,598,0,250
4615025024,전라남도 순천시 승주읍 봉덕리,12,0,46,7,0,233,0,0
4615025025,전라남도 순천시 승주읍 평중리,10,0,0,7,0,251,0,0
4615025027,전라남도 순천시 승주읍 도정리,68,0,235,3,0,891,0,0
4615025028,전라남도 순천시 승주읍 월계리,21,0,40,2,0,682,0,4
4615025030,전라남도 순천시 승주읍 신성리,36,0,9,12,0,734,0,1
4615025031,전라남도 순천시 승주읍 신학리,12,0,142,18,0,238,0,0
4615025033,전라남도 순천시 승주읍 유평리,12,0,25,134,0,442,0,0
4615031000,전라남도 순천시 해룡면,847,0,0,176,0,3850,0,114
4615031021,전라남도 순천시 해룡면 복성리,6,0,0,6,0,246,0,0
4615033028,전라남도 순천시 황전면 내구리,18,0,6,6,0,147,0,0
4615033029,전라남도 순천시 황전면 봉덕리,31,0,5,8,0,745,0,8
4615012100,전라남도 순천시 중앙동,0,0,4,0,0,0,0,0
4683033028,전라남도 영암군 신북면 명동리,12,0,4,1,0,326,0,0
4683033029,전라남도 영암군 신북면 이천리,17,0,0,22,0,261,0,188
4683033031,전라남도 영암군 신북면 행정리,19,0,0,8,0,161,0,283
4683033032,전라남도 영암군 신북면 월지리,19,0,0,22,0,102,0,207
4683036030,전라남도 영암군 군서면 월곡리,155,0,6,8,0,701,0,31
4683035024,전라남도 영암군 도포면 도포리,36,0,19,18,0,60,0,12
4683035025,전라남도 영암군 도포면 구학리,100,0,0,25,0,130,0,240
4683033033,전라남도 영암군 신북면 용산리,18,0,1,0,0,221,0,140
4683032028,전라남도 영암군 금정면 연소리,12,0,8,0,0,1053,0,0
1111010700,서울특별시 종로구 적선동,0,0,0,0,0,4,0,0
4673031000,전라남도 구례군 문척면,90,0,1641,180,0,1393,0,129
4673031021,전라남도 구례군 문척면 월전리,45,0,161,65,0,103,0,93
4673031023,전라남도 구례군 문척면 금정리,16,0,530,45,0,273,0,0
4673031024,전라남도 구례군 문척면 중산리,8,0,486,3,0,890,0,0
4673025000,전라남도 구례군 구례읍,344,0,315,268,0,3541,0,101
4673025021,전라남도 구례군 구례읍 봉동리,4,0,25,12,0,56,0,0
4673025022,전라남도 구례군 구례읍 봉남리,5,0,0,0,0,42,0,0
4673025023,전라남도 구례군 구례읍 백련리,21,0,1,7,0,64,0,8
4688040022,전라남도 장성군 북하면 대악리,7,0,47,2,0,613,0,0
4688040024,전라남도 장성군 북하면 용두리,0,0,5,11,0,325,0,0
4688040025,전라남도 장성군 북하면 약수리,3,0,9,10,0,1011,0,0
4688040027,전라남도 장성군 북하면 성암리,25,0,39,17,0,726,0,0
4688040029,전라남도 장성군 북하면 덕재리,0,0,1,218,0,407,0,0
4125011000,경기도 동두천시 하봉암동,25,0,871,28,0,201,0,0
4125011200,경기도 동두천시 상패동,10,0,85,23,0,689,0,0
4122033028,경기도 평택시 고덕면 방축리,58,0,0,1,0,219,0,51
4122033029,경기도 평택시 고덕면 여염리,0,0,0,0,0,3,0,0
4122033031,경기도 평택시 고덕면 좌교리,5,0,0,0,0,23,0,0
4122034000,경기도 평택시 오성면,900,0,0,339,0,1682,0,317
4122034022,경기도 평택시 오성면 교포리,83,0,0,1,0,50,0,0
4122034024,경기도 평택시 오성면 안화리,87,0,0,26,0,250,0,0
4122034025,경기도 평택시 오성면 양교리,120,0,0,5,0,305,0,118
4688031021,전라남도 장성군 진원면 율곡리,19,0,14,7,0,191,0,47
4688031023,전라남도 장성군 진원면 선적리,65,0,40,9,0,276,0,38
4688031024,전라남도 장성군 진원면 학전리,148,0,0,0,0,12,0,17
4688031026,전라남도 장성군 진원면 산동리,27,0,3,7,0,148,0,96
4687035031,전라남도 영광군 군남면 월흥리,23,0,0,15,0,200,0,48
4687034027,전라남도 영광군 군서면 매산리,11,0,1,14,0,176,0,1
4687034028,전라남도 영광군 군서면 덕산리,63,0,0,2,0,150,0,20
4687034029,전라남도 영광군 군서면 남계리,43,0,0,0,0,40,0,103
4687034030,전라남도 영광군 군서면 만곡리,24,0,0,3,0,142,0,297
4677025324,전라남도 고흥군 도양읍 봉암리,39,0,27,98,0,599,0,51
4677025000,전라남도 고흥군 고흥읍,391,0,19,1113,0,2951,0,74
4476036025,충청남도 부여군 홍산면 홍양리,5,0,2,1,0,176,0,50
4476036027,충청남도 부여군 홍산면 교원리,4,0,0,0,0,112,0,36
4476036028,충청남도 부여군 홍산면 조현리,4,0,0,0,0,153,0,32
4476036030,충청남도 부여군 홍산면 무정리,2,0,0,0,0,157,0,20
4476041022,충청남도 부여군 임천면 가신리,2,0,33,7,0,357,0,44
4476041023,충청남도 부여군 임천면 구교리,0,0,2,2,0,355,0,23
4476041025,충청남도 부여군 임천면 비정리,101,0,1,16,0,105,0,38
4476041026,충청남도 부여군 임천면 발산리,0,0,1,0,0,196,0,22
4686031028,전라남도 함평군 손불면 죽암리,40,0,0,5,0,188,0,26
4686031029,전라남도 함평군 손불면 궁산리,48,0,0,44,0,291,0,149
4686025028,전라남도 함평군 함평읍 장교리,25,0,0,0,0,256,0,76
4687033033,전라남도 영광군 불갑면 생곡리,15,0,0,2,0,194,0,6
4687034021,전라남도 영광군 군서면 보라리,1,0,0,3,0,219,0,27
4687034022,전라남도 영광군 군서면 남죽리,10,0,0,10,0,144,0,38
4687034024,전라남도 영광군 군서면 만금리,9,0,0,4,0,102,0,82
4687034025,전라남도 영광군 군서면 송학리,8,0,0,1,0,133,0,77
4122025045,경기도 평택시 팽성읍 송화리,14,0,0,0,0,192,0,103
4122031000,경기도 평택시 진위면,98,0,208,130,0,2945,0,14
4122031021,경기도 평택시 진위면 봉남리,0,0,11,19,0,150,0,0
4615037026,전라남도 순천시 외서면 반용리,20,0,8,0,0,514,0,7
4615037028,전라남도 순천시 외서면 장산리,18,0,18,1,0,260,0,0
4615038000,전라남도 순천시 낙안면,462,0,642,62,0,4875,0,257
4615035033,전라남도 순천시 주암면 광천리,15,0,187,26,0,157,0,0
4615034027,전라남도 순천시 월등면 송천리,13,0,2,4,0,161,0,25
4615034028,전라남도 순천시 월등면 망용리,37,0,28,4,0,364,0,0
4615034029,전라남도 순천시 월등면 계월리,77,0,134,3,0,782,0,0
4615034030,전라남도 순천시 월등면 월림리,24,0,58,3,0,203,0,8
4615035021,전라남도 순천시 주암면 행정리,58,0,434,14,0,539,0,34
4615035022,전라남도 순천시 주암면 갈마리,1,0,10,2,0,93,0,19
4615035024,전라남도 순천시 주암면 오산리,28,0,3,2,0,359,0,37
4681034026,전라남도 강진군 도암면 만덕리,56,0,12,191,0,542,0,4
4680035032,전라남도 장흥군 유치면 봉덕리,26,0,10,19,0,890,0,2
4680035033,전라남도 장흥군 유치면 대천리,16,0,4,13,0,1109,0,0
4680035034,전라남도 장흥군 유치면 운월리,16,0,21,5,0,1011,0,0
4680036000,전라남도 장흥군 부산면,147,0,54,151,0,3402,0,36
4681032028,전라남도 강진군 칠량면 삼흥리,7,0,38,32,0,1144,0,0
4681032030,전라남도 강진군 칠량면 명주리,30,0,34,23,0,1124,0,0
4681032032,전라남도 강진군 칠량면 장계리,18,0,93,19,0,267,0,0
4681033000,전라남도 강진군 대구면,367,0,210,61,0,2668,0,40
4681033022,전라남도 강진군 대구면 사당리,42,0,53,6,0,94,0,11
4681033023,전라남도 강진군 대구면 용운리,37,0,49,25,0,1168,0,0
4688038000,전라남도 장성군 북일면,83,0,478,109,0,2339,0,39
4688038021,전라남도 장성군 북일면 신흥리,11,0,102,23,0,249,0,0
4688038022,전라남도 장성군 북일면 박산리,3,0,63,22,0,197,0,2
4688038024,전라남도 장성군 북일면 월계리,2,0,10,15,0,155,0,0
4688038025,전라남도 장성군 북일면 성산리,9,0,43,21,0,348,0,13
4684025030,전라남도 무안군 무안읍 신학리,13,0,0,33,0,266,0,149
4684025300,전라남도 무안군 일로읍,274,0,919,1249,0,4029,0,438
4684025021,전라남도 무안군 무안읍 성내리,3,0,0,2,0,52,0,0
4617025033,전라남도 나주시 남평읍 광촌리,4,0,128,5,0,525,0,0
4617025034,전라남도 나주시 남평읍 수원리,0,0,50,11,0,455,0,0
4617025036,전라남도 나주시 남평읍 평산리,2,0,88,34,0,169,0,24
4617031000,전라남도 나주시 세지면,135,0,104,147,0,1741,0,885
4617031021,전라남도 나주시 세지면 오봉리,14,0,58,23,0,372,0,52
4136010300,경기도 남양주시 금곡동,4,0,10,0,0,685,0,0
4136010400,경기도 남양주시 일패동,19,0,2,6,0,485,0,0
4128111500,경기도 고양시덕양구 선유동,6,0,34,5,0,409,0,0
4128111600,경기도 고양시덕양구 고양동,0,0,5,0,0,196,0,0
4128111700,경기도 고양시덕양구 대자동,9,0,131,25,0,970,0,0
4128111900,경기도 고양시덕양구 내유동,15,0,39,11,0,529,0,0
4128112000,경기도 고양시덕양구 토당동,76,0,12,20,0,325,0,0
4128112200,경기도 고양시덕양구 대장동,85,0,0,4,0,152,0,0
4128112300,경기도 고양시덕양구 화정동,78,0,0,3,0,343,0,0
4715037024,경상북도 김천시 봉산면 덕천리,7,0,18,7,0,254,0,2
4715037026,경상북도 김천시 봉산면 상금리,17,0,48,9,0,839,0,0
4715037027,경상북도 김천시 봉산면 신암리,22,0,473,10,0,506,0,0
4715038000,경상북도 김천시 대항면,202,0,1057,53,0,5224,0,34
4715038022,경상북도 김천시 대항면 운수리,27,0,456,5,0,1065,0,0
4715038023,경상북도 김천시 대항면 주례리,17,0,516,1,0,907,0,0
4715038025,경상북도 김천시 대항면 덕전리,38,0,0,12,0,819,0,28
4715035028,경상북도 김천시 감문면 송북리,9,0,2,2,0,693,0,0
4715034000,경상북도 김천시 개령면,75,0,71,244,0,2393,0,0
4715034022,경상북도 김천시 개령면 신룡리,26,0,0,7,0,185,0,0
4715034023,경상북도 김천시 개령면 덕촌리,17,0,10,31,0,437,0,0
4715034024,경상북도 김천시 개령면 서부리,2,0,6,59,0,246,0,0
4136034023,경기도 남양주시 수동면 수산리,25,0,393,13,0,1163,0,0
