stdg_Cd,bjd_Nm,soil_Crop_Cd,soil_Crop_Nm,high_Suit_Area,suit_Area,poss_Area,low_Suit_Area,etc_Area
5214010200,전북특별자치도 익산시 창인동2가,CR005,사과,0,0,27,0,0
5214010300,전북특별자치도 익산시 중앙동1가,CR005,사과,4,0,1,0,0
5214010400,전북특별자치도 익산시 중앙동2가,CR005,사과,4,0,1,0,0
5214010500,전북특별자치도 익산시 중앙동3가,CR005,사과,3,7,0,0,0
5214010600,전북특별자치도 익산시 평화동,CR005,사과,20,0,7,49,5
5214010700,전북특별자치도 익산시 갈산동,CR005,사과,3,14,0,0,0
5214010800,전북특별자치도 익산시 주현동,CR005,사과,16,8,0,10,0
5214010900,전북특별자치도 익산시 인화동1가,CR005,사과,14,0,0,38,0
5214011000,전북특별자치도 익산시 인화동2가,CR005,사과,8,0,0,122,6
5214011100,전북특별자치도 익산시 동산동,CR005,사과,20,35,4,167,10
5214011200,전북특별자치도 익산시 마동,CR005,사과,17,19,62,50,0
5214011300,전북특별자치도 익산시 남중동,CR005,사과,19,26,121,9,0
5214011400,전북특별자치도 익산시 모현동1가,CR005,사과,8,19,78,72,0
5214011500,전북특별자치도 익산시 모현동2가,CR005,사과,19,18,43,91,1
5214011600,전북특별자치도 익산시 송학동,CR005,사과,4,16,53,72,1
5214011700,전북특별자치도 익산시 목천동,CR005,사과,0,0,0,574,31
5214011800,전북특별자치도 익산시 만석동,CR005,사과,7,5,14,217,7
5214011900,전북특별자치도 익산시 현영동,CR005,사과,19,5,42,190,4
5214012000,전북특별자치도 익산시 신용동,CR005,사과,58,15,139,240,23
5214012100,전북특별자치도 익산시 신동,CR005,사과,18,22,151,61,2
5214012200,전북특별자치도 익산시 영등동,CR005,사과,33,21,173,84,6
5214012300,전북특별자치도 익산시 어양동,CR005,사과,27,13,119,51,3
5214012400,전북특별자치도 익산시 신흥동,CR005,사과,40,1,116,255,25
5214012500,전북특별자치도 익산시 금강동,CR005,사과,16,1,48,346,22
5214012600,전북특별자치도 익산시 석탄동,CR005,사과,0,0,0,515,44
5214012700,전북특별자치도 익산시 팔봉동,CR005,사과,94,8,181,102,1
5214012800,전북특별자치도 익산시 덕기동,CR005,사과,66,51,197,61,5
5214012900,전북특별자치도 익산시 석왕동,CR005,사과,66,11,141,79,5
5214013000,전북특별자치도 익산시 은기동,CR005,사과,48,64,69,66,6
5214013100,전북특별자치도 익산시 정족동,CR005,사과,31,60,29,100,3
5214013200,전북특별자치도 익산시 임상동,CR005,사과,30,11,81,152,10
5214013300,전북특별자치도 익산시 월성동,CR005,사과,50,34,109,45,0
5214013400,전북특별자치도 익산시 부송동,CR005,사과,76,43,249,159,9
5214013500,전북특별자치도 익산시 용제동,CR005,사과,30,4,93,31,4
5214013600,전북특별자치도 익산시 석암동,CR005,사과,38,6,64,118,13
5214025000,전북특별자치도 익산시 함열읍,CR005,사과,211,728,211,731,12
5214025021,전북특별자치도 익산시 함열읍 와리,CR005,사과,38,138,20,255,9
5214025022,전북특별자치도 익산시 함열읍 남당리,CR005,사과,40,71,24,134,0
5214025023,전북특별자치도 익산시 함열읍 흘산리,CR005,사과,42,119,19,50,0
5214025024,전북특별자치도 익산시 함열읍 석매리,CR005,사과,52,241,47,166,2
5214025025,전북특별자치도 익산시 함열읍 용지리,CR005,사과,5,12,20,50,0
5214025026,전북특별자치도 익산시 함열읍 다송리,CR005,사과,35,147,83,75,0
5214031000,전북특별자치도 익산시 오산면,CR005,사과,56,47,254,2436,207
5214031021,전북특별자치도 익산시 오산면 송학리,CR005,사과,2,8,34,36,0
5214031022,전북특별자치도 익산시 오산면 장신리,CR005,사과,31,22,152,177,3
5214031023,전북특별자치도 익산시 오산면 영만리,CR005,사과,9,0,26,537,19
5214031024,전북특별자치도 익산시 오산면 오산리,CR005,사과,13,15,42,404,14
5214031025,전북특별자치도 익산시 오산면 신지리,CR005,사과,0,0,0,639,85
5214031026,전북특별자치도 익산시 오산면 남전리,CR005,사과,0,0,0,500,69
5214031027,전북특별자치도 익산시 오산면 목천리,CR005,사과,0,0,0,143,18
5214032000,전북특별자치도 익산시 황등면,CR005,사과,175,359,775,1398,64
5214032021,전북특별자치도 익산시 황등면 황등리,CR005,사과,57,66,91,311,15
5214032022,전북특별자치도 익산시 황등면 동연리,CR005,사과,23,23,84,113,3
5214032023,전북특별자치도 익산시 황등면 죽촌리,CR005,사과,24,61,209,140,9
5214032024,전북특별자치도 익산시 황등면 신성리,CR005,사과,7,22,46,100,1
5214032025,전북특별자치도 익산시 황등면 구자리,CR005,사과,7,45,88,83,3
5214032026,전북특별자치도 익산시 황등면 용산리,CR005,사과,18,78,68,149,2
5214032027,전북특별자치도 익산시 황등면 율촌리,CR005,사과,24,27,189,152,5
5214032028,전북특별자치도 익산시 황등면 신기리,CR005,사과,14,37,0,350,26
5214033000,전북특별자치도 익산시 함라면,CR005,사과,109,170,686,1289,26
5214033021,전북특별자치도 익산시 함라면 함열리,CR005,사과,23,32,30,189,1
5214033022,전북특별자치도 익산시 함라면 금성리,CR005,사과,11,18,101,203,1
5214033023,전북특별자치도 익산시 함라면 신대리,CR005,사과,25,38,148,210,4
5214033024,전북특별자치도 익산시 함라면 다망리,CR005,사과,8,9,115,235,8
5214033025,전북특별자치도 익산시 함라면 신등리,CR005,사과,25,37,140,228,5
5214033026,전북특별자치도 익산시 함라면 신목리,CR005,사과,17,36,153,223,6
5214034000,전북특별자치도 익산시 웅포면,CR005,사과,257,187,360,1898,579
5214034021,전북특별자치도 익산시 웅포면 입점리,CR005,사과,8,36,43,257,2
5214034022,전북특별자치도 익산시 웅포면 웅포리,CR005,사과,15,35,71,273,138
5214034023,전북특별자치도 익산시 웅포면 송천리,CR005,사과,63,21,50,371,8
5214034024,전북특별자치도 익산시 웅포면 고창리,CR005,사과,16,10,52,244,139
5214034025,전북특별자치도 익산시 웅포면 맹산리,CR005,사과,20,16,36,271,104
5214034026,전북특별자치도 익산시 웅포면 제성리,CR005,사과,89,35,73,261,84
5214034027,전북특별자치도 익산시 웅포면 대붕암리,CR005,사과,46,34,34,222,103
5214035000,전북특별자치도 익산시 성당면,CR005,사과,156,134,508,1068,79
5214035021,전북특별자치도 익산시 성당면 장선리,CR005,사과,15,15,56,200,2
5214035022,전북특별자치도 익산시 성당면 와초리,CR005,사과,16,21,66,114,0
5214035023,전북특별자치도 익산시 성당면 대선리,CR005,사과,13,26,48,131,3
5214035024,전북특별자치도 익산시 성당면 갈산리,CR005,사과,25,24,125,215,0
5214035025,전북특별자치도 익산시 성당면 두동리,CR005,사과,57,31,153,268,5
5214035026,전북특별자치도 익산시 성당면 성당리,CR005,사과,21,13,47,72,34
5214035027,전북특별자치도 익산시 성당면 부곡리,CR005,사과,10,4,13,68,35
5214036000,전북특별자치도 익산시 용안면,CR005,사과,171,145,234,1741,285
5214036021,전북특별자치도 익산시 용안면 교동리,CR005,사과,24,20,12,88,8
5214036022,전북특별자치도 익산시 용안면 덕용리,CR005,사과,18,18,10,266,24
5214036023,전북특별자치도 익산시 용안면 중신리,CR005,사과,21,11,8,94,1
5214036024,전북특별자치도 익산시 용안면 창리,CR005,사과,10,7,17,225,4
5214036025,전북특별자치도 익산시 용안면 용두리,CR005,사과,14,10,13,185,102
5214036026,전북특별자치도 익산시 용안면 법성리,CR005,사과,17,25,26,145,41
5214036027,전북특별자치도 익산시 용안면 석동리,CR005,사과,22,15,26,152,41
5214036028,전북특별자치도 익산시 용안면 난포리,CR005,사과,26,9,19,225,43
5214036029,전북특별자치도 익산시 용안면 송산리,CR005,사과,2,7,22,177,15
5214036030,전북특별자치도 익산시 용안면 동지산리,CR005,사과,5,9,36,82,3
5214036031,전북특별자치도 익산시 용안면 칠목리,CR005,사과,11,14,47,104,3
5214037000,전북특별자치도 익산시 낭산면,CR005,사과,284,474,1274,1381,74
5214037021,전북특별자치도 익산시 낭산면 삼담리,CR005,사과,45,69,283,218,8
5214037022,전북특별자치도 익산시 낭산면 호암리,CR005,사과,18,13,90,29,3
5214037023,전북특별자치도 익산시 낭산면 석천리,CR005,사과,70,94,282,321,11
5214037024,전북특별자치도 익산시 낭산면 낭산리,CR005,사과,31,27,185,317,21
5214037025,전북특별자치도 익산시 낭산면 성남리,CR005,사과,29,50,94,153,6
5214037026,전북특별자치도 익산시 낭산면 구평리,CR005,사과,36,41,288,126,13
5214037027,전북특별자치도 익산시 낭산면 용기리,CR005,사과,54,181,52,217,10
5214038000,전북특별자치도 익산시 망성면,CR005,사과,168,338,1022,1463,199
5214038021,전북특별자치도 익산시 망성면 신작리,CR005,사과,40,50,35,234,10
5214038022,전북특별자치도 익산시 망성면 화산리,CR005,사과,38,86,51,500,137
5214038023,전북특별자치도 익산시 망성면 장선리,CR005,사과,18,36,100,158,1
5214038024,전북특별자치도 익산시 망성면 어량리,CR005,사과,46,97,313,263,3
5214038025,전북특별자치도 익산시 망성면 내촌리,CR005,사과,16,31,268,67,2
5214038026,전북특별자치도 익산시 망성면 무형리,CR005,사과,10,38,255,242,46
5214039000,전북특별자치도 익산시 여산면,CR005,사과,289,148,1183,1965,81
5214039021,전북특별자치도 익산시 여산면 여산리,CR005,사과,25,20,74,124,5
5214039022,전북특별자치도 익산시 여산면 제남리,CR005,사과,27,26,195,288,17
5214039023,전북특별자치도 익산시 여산면 원수리,CR005,사과,83,19,300,485,19
5214039024,전북특별자치도 익산시 여산면 호산리,CR005,사과,83,7,86,270,6
5214039025,전북특별자치도 익산시 여산면 태성리,CR005,사과,21,20,164,589,17
5214039026,전북특별자치도 익산시 여산면 두여리,CR005,사과,49,56,364,208,16
5214040000,전북특별자치도 익산시 금마면,CR005,사과,394,679,668,1071,39
5214040021,전북특별자치도 익산시 금마면 동고도리,CR005,사과,77,74,235,91,12
5214040022,전북특별자치도 익산시 금마면 서고도리,CR005,사과,58,79,64,69,13
5214040023,전북특별자치도 익산시 금마면 신용리,CR005,사과,60,99,131,308,4
5214040024,전북특별자치도 익산시 금마면 산북리,CR005,사과,3,4,80,285,0
5214040025,전북특별자치도 익산시 금마면 용순리,CR005,사과,95,174,74,139,6
5214040026,전북특별자치도 익산시 금마면 기양리,CR005,사과,53,90,82,136,3
5214040027,전북특별자치도 익산시 금마면 갈산리,CR005,사과,48,159,3,42,1
5214041000,전북특별자치도 익산시 왕궁면,CR005,사과,540,235,2538,1132,179
5214041021,전북특별자치도 익산시 왕궁면 광암리,CR005,사과,66,59,264,29,12
5214041022,전북특별자치도 익산시 왕궁면 흥암리,CR005,사과,66,3,397,58,13
5214041023,전북특별자치도 익산시 왕궁면 구덕리,CR005,사과,61,5,329,106,27
5214041024,전북특별자치도 익산시 왕궁면 온수리,CR005,사과,73,28,200,86,46
5214041025,전북특별자치도 익산시 왕궁면 쌍제리,CR005,사과,28,9,119,49,6
5214041026,전북특별자치도 익산시 왕궁면 발산리,CR005,사과,36,6,146,60,9
5214041027,전북특별자치도 익산시 왕궁면 평장리,CR005,사과,15,3,88,42,2
5214041028,전북특별자치도 익산시 왕궁면 동촌리,CR005,사과,37,24,89,85,2
5214041029,전북특별자치도 익산시 왕궁면 도순리,CR005,사과,37,39,97,40,0
5214041030,전북특별자치도 익산시 왕궁면 용화리,CR005,사과,37,0,161,117,11
5214041031,전북특별자치도 익산시 왕궁면 동봉리,CR005,사과,23,10,215,238,2
5214041032,전북특별자치도 익산시 왕궁면 동용리,CR005,사과,30,7,216,205,43
5214041033,전북특별자치도 익산시 왕궁면 왕궁리,CR005,사과,30,41,218,19,5
5214042000,전북특별자치도 익산시 춘포면,CR005,사과,144,134,874,1645,126
5214042022,전북특별자치도 익산시 춘포면 덕실리,CR005,사과,0,0,0,273,1
5214042023,전북특별자치도 익산시 춘포면 삼포리,CR005,사과,0,0,3,195,6
5214042024,전북특별자치도 익산시 춘포면 오산리,CR005,사과,19,31,88,143,14
5214042025,전북특별자치도 익산시 춘포면 신동리,CR005,사과,37,0,132,60,4
5214042026,전북특별자치도 익산시 춘포면 창평리,CR005,사과,36,10,206,68,14
5214042027,전북특별자치도 익산시 춘포면 천서리,CR005,사과,28,15,151,48,4
5214042028,전북특별자치도 익산시 춘포면 천동리,CR005,사과,0,4,154,21,8
5214042029,전북특별자치도 익산시 춘포면 쌍정리,CR005,사과,5,49,65,36,9
5214042030,전북특별자치도 익산시 춘포면 인수리,CR005,사과,10,18,56,188,13
5214042031,전북특별자치도 익산시 춘포면 용연리,CR005,사과,0,3,8,223,19
5214042032,전북특별자치도 익산시 춘포면 춘포리,CR005,사과,10,3,11,393,35
5214043000,전북특별자치도 익산시 삼기면,CR005,사과,226,707,500,879,21
5214043021,전북특별자치도 익산시 삼기면 간촌리,CR005,사과,18,15,116,92,6
5214043022,전북특별자치도 익산시 삼기면 서두리,CR005,사과,36,76,114,120,2
5214043023,전북특별자치도 익산시 삼기면 오룡리,CR005,사과,24,178,87,99,4
5214043024,전북특별자치도 익산시 삼기면 연동리,CR005,사과,39,145,62,204,3
5214043025,전북특별자치도 익산시 삼기면 기산리,CR005,사과,59,167,67,153,4
5214043026,전북특별자치도 익산시 삼기면 용연리,CR005,사과,50,127,55,211,2
5214044000,전북특별자치도 익산시 용동면,CR005,사과,50,163,515,896,42
5214044021,전북특별자치도 익산시 용동면 흥왕리,CR005,사과,5,26,72,79,1
5214044022,전북특별자치도 익산시 용동면 구산리,CR005,사과,0,0,5,281,2
5214044023,전북특별자치도 익산시 용동면 용성리,CR005,사과,4,12,36,111,7
5214044024,전북특별자치도 익산시 용동면 대조리,CR005,사과,18,70,199,153,9
5214044025,전북특별자치도 익산시 용동면 화실리,CR005,사과,12,27,72,204,23
5214044026,전북특별자치도 익산시 용동면 화배리,CR005,사과,11,29,133,68,0
5218000000,전북특별자치도 정읍시,CR005,사과,7080,4997,18952,36136,2601
5218010100,전북특별자치도 정읍시 수성동,CR005,사과,48,53,105,77,1
5218010200,전북특별자치도 정읍시 장명동,CR005,사과,6,2,15,13,0
5218010300,전북특별자치도 정읍시 상동,CR005,사과,31,57,97,49,4
5218010400,전북특별자치도 정읍시 시기동,CR005,사과,46,53,98,122,19
5218010500,전북특별자치도 정읍시 연지동,CR005,사과,6,12,134,10,9
5218010600,전북특별자치도 정읍시 농소동,CR005,사과,23,9,290,9,24
5218010700,전북특별자치도 정읍시 하모동,CR005,사과,19,14,66,37,18
5218010800,전북특별자치도 정읍시 상평동,CR005,사과,55,27,201,110,16
5218010900,전북특별자치도 정읍시 과교동,CR005,사과,19,2,90,40,14
5218011000,전북특별자치도 정읍시 삼산동,CR005,사과,27,29,180,62,18
5218011100,전북특별자치도 정읍시 진산동,CR005,사과,44,40,139,66,10
5218011200,전북특별자치도 정읍시 금붕동,CR005,사과,98,8,114,423,15
5218011300,전북특별자치도 정읍시 송산동,CR005,사과,33,15,96,174,12
5218011400,전북특별자치도 정읍시 신월동,CR005,사과,67,52,185,297,3
5218011500,전북특별자치도 정읍시 용산동,CR005,사과,43,8,99,234,35
5218011600,전북특별자치도 정읍시 교암동,CR005,사과,92,27,183,100,13
5218011700,전북특별자치도 정읍시 부전동,CR005,사과,76,8,83,738,35
5218011800,전북특별자치도 정읍시 쌍암동,CR005,사과,17,11,140,617,64
5218011900,전북특별자치도 정읍시 내장동,CR005,사과,77,15,65,1366,45
5218012000,전북특별자치도 정읍시 영파동,CR005,사과,47,15,96,37,36
5218012100,전북특별자치도 정읍시 하북동,CR005,사과,43,131,81,43,10
5218012200,전북특별자치도 정읍시 구룡동,CR005,사과,91,65,187,280,4
5218012300,전북특별자치도 정읍시 흑암동,CR005,사과,11,32,49,203,1
5218012400,전북특별자치도 정읍시 용계동,CR005,사과,45,21,107,168,11
5218012500,전북특별자치도 정읍시 공평동,CR005,사과,25,6,45,35,22
5218012600,전북특별자치도 정읍시 망제동,CR005,사과,96,40,115,212,35
5218012700,전북특별자치도 정읍시 신정동,CR005,사과,77,105,110,1540,30
5218025000,전북특별자치도 정읍시 신태인읍,CR005,사과,331,256,877,1352,166
5218025021,전북특별자치도 정읍시 신태인읍 신태인리,CR005,사과,11,36,63,55,8
5218025022,전북특별자치도 정읍시 신태인읍 우령리,CR005,사과,17,14,37,124,12
5218025023,전북특별자치도 정읍시 신태인읍 신덕리,CR005,사과,1,32,15,173,6
5218025024,전북특별자치도 정읍시 신태인읍 청천리,CR005,사과,4,12,44,54,6
5218025025,전북특별자치도 정읍시 신태인읍 화호리,CR005,사과,1,19,35,200,21
5218025026,전북특별자치도 정읍시 신태인읍 육리,CR005,사과,14,23,72,62,8
5218025027,전북특별자치도 정읍시 신태인읍 연정리,CR005,사과,53,12,107,40,5
5218025028,전북특별자치도 정읍시 신태인읍 신용리,CR005,사과,56,8,90,206,54
5218025029,전북특별자치도 정읍시 신태인읍 양괴리,CR005,사과,60,42,202,316,21
5218025030,전북특별자치도 정읍시 신태인읍 구석리,CR005,사과,30,6,22,31,12
5218025031,전북특별자치도 정읍시 신태인읍 백산리,CR005,사과,84,53,188,92,12
5218031000,전북특별자치도 정읍시 북면,CR005,사과,538,557,1332,1068,88
5218031021,전북특별자치도 정읍시 북면 한교리,CR005,사과,55,22,242,79,9
5218031022,전북특별자치도 정읍시 북면 승부리,CR005,사과,39,30,99,91,4
5218031023,전북특별자치도 정읍시 북면 신평리,CR005,사과,32,24,94,65,15
5218031024,전북특별자치도 정읍시 북면 복흥리,CR005,사과,69,59,183,257,5
5218031025,전북특별자치도 정읍시 북면 태곡리,CR005,사과,80,139,148,134,6
5218031026,전북특별자치도 정읍시 북면 보림리,CR005,사과,81,24,201,276,3
5218031027,전북특별자치도 정읍시 북면 마정리,CR005,사과,76,159,180,46,17
5218031028,전북특별자치도 정읍시 북면 화해리,CR005,사과,53,46,85,43,8
5218031029,전북특별자치도 정읍시 북면 남산리,CR005,사과,37,45,78,30,21
5218031030,전북특별자치도 정읍시 북면 장학리,CR005,사과,15,10,23,46,0
5218032000,전북특별자치도 정읍시 입암면,CR005,사과,284,185,990,2012,127
5218032021,전북특별자치도 정읍시 입암면 지선리,CR005,사과,12,9,53,139,13
5218032022,전북특별자치도 정읍시 입암면 단곡리,CR005,사과,26,37,214,168,11
5218032023,전북특별자치도 정읍시 입암면 연월리,CR005,사과,5,12,33,357,22
5218032024,전북특별자치도 정읍시 입암면 천원리,CR005,사과,21,24,27,94,5
5218032025,전북특별자치도 정읍시 입암면 등천리,CR005,사과,35,15,60,501,36
5218032026,전북특별자치도 정읍시 입암면 하부리,CR005,사과,97,14,128,249,4
5218032027,전북특별자치도 정읍시 입암면 접지리,CR005,사과,11,23,195,68,19
5218032028,전북특별자치도 정읍시 입암면 신면리,CR005,사과,72,12,132,179,9
5218032029,전북특별자치도 정읍시 입암면 마석리,CR005,사과,1,25,87,140,3
5218032030,전북특별자치도 정읍시 입암면 봉양리,CR005,사과,5,12,62,116,5
5218033000,전북특별자치도 정읍시 소성면,CR005,사과,276,87,1142,1344,87
5218033021,전북특별자치도 정읍시 소성면 주천리,CR005,사과,31,15,65,214,31
5218033022,전북특별자치도 정읍시 소성면 보화리,CR005,사과,19,3,189,48,10
5218033023,전북특별자치도 정읍시 소성면 등계리,CR005,사과,26,11,112,264,5
5218033024,전북특별자치도 정읍시 소성면 용정리,CR005,사과,19,6,136,68,2
5218033025,전북특별자치도 정읍시 소성면 화룡리,CR005,사과,47,8,125,127,8
5218033026,전북특별자치도 정읍시 소성면 고교리,CR005,사과,61,13,187,121,8
5218033027,전북특별자치도 정읍시 소성면 애당리,CR005,사과,12,11,105,190,5
5218033028,전북특별자치도 정읍시 소성면 중광리,CR005,사과,10,13,61,155,6
5218033029,전북특별자치도 정읍시 소성면 신천리,CR005,사과,41,2,118,101,9
5218033030,전북특별자치도 정읍시 소성면 기린리,CR005,사과,9,3,45,56,4
5218034000,전북특별자치도 정읍시 고부면,CR005,사과,265,341,1041,2216,152
5218034021,전북특별자치도 정읍시 고부면 관청리,CR005,사과,21,25,95,198,18
5218034022,전북특별자치도 정읍시 고부면 백운리,CR005,사과,10,32,107,272,16
5218034023,전북특별자치도 정읍시 고부면 만화리,CR005,사과,20,46,84,33,2
5218034024,전북특별자치도 정읍시 고부면 신중리,CR005,사과,15,36,84,80,12
5218034025,전북특별자치도 정읍시 고부면 고부리,CR005,사과,26,18,40,31,2
5218034026,전북특별자치도 정읍시 고부면 덕안리,CR005,사과,26,37,92,110,1
5218034027,전북특별자치도 정읍시 고부면 신흥리,CR005,사과,12,2,33,351,19
5218034028,전북특별자치도 정읍시 고부면 강고리,CR005,사과,1,53,86,219,17
5218034029,전북특별자치도 정읍시 고부면 남복리,CR005,사과,18,9,34,58,1
5218034030,전북특별자치도 정읍시 고부면 장문리,CR005,사과,37,35,157,174,26
5218034031,전북특별자치도 정읍시 고부면 용흥리,CR005,사과,12,19,81,249,13
5218034032,전북특별자치도 정읍시 고부면 입석리,CR005,사과,18,9,62,213,2
5218034033,전북특별자치도 정읍시 고부면 만수리,CR005,사과,49,19,86,227,23
5218035000,전북특별자치도 정읍시 영원면,CR005,사과,116,132,563,1617,64
5218035021,전북특별자치도 정읍시 영원면 은선리,CR005,사과,19,31,81,243,3
5218035022,전북특별자치도 정읍시 영원면 신영리,CR005,사과,10,12,38,93,5
5218035023,전북특별자치도 정읍시 영원면 장재리,CR005,사과,26,7,140,223,9
5218035024,전북특별자치도 정읍시 영원면 풍월리,CR005,사과,16,18,54,513,18
5218035025,전북특별자치도 정읍시 영원면 앵성리,CR005,사과,12,19,55,293,21
5218035026,전북특별자치도 정읍시 영원면 운학리,CR005,사과,22,16,106,104,8
5218035027,전북특별자치도 정읍시 영원면 후지리,CR005,사과,11,28,90,147,1
5218036000,전북특별자치도 정읍시 덕천면,CR005,사과,221,176,741,889,49
5218036021,전북특별자치도 정읍시 덕천면 하학리,CR005,사과,47,20,146,209,7
5218036022,전북특별자치도 정읍시 덕천면 상학리,CR005,사과,32,21,87,171,7
5218036023,전북특별자치도 정읍시 덕천면 신월리,CR005,사과,27,39,122,62,6
5218036024,전북특별자치도 정읍시 덕천면 우덕리,CR005,사과,44,27,86,185,10
5218036025,전북특별자치도 정읍시 덕천면 달천리,CR005,사과,49,26,105,107,14
5218036026,전북특별자치도 정읍시 덕천면 도계리,CR005,사과,23,42,196,156,4
5218037000,전북특별자치도 정읍시 이평면,CR005,사과,198,265,851,1172,84
5218037021,전북특별자치도 정읍시 이평면 장내리,CR005,사과,25,17,90,117,4
5218037022,전북특별자치도 정읍시 이평면 청량리,CR005,사과,26,40,86,59,2
5218037023,전북특별자치도 정읍시 이평면 팔선리,CR005,사과,12,6,24,33,2
5218037024,전북특별자치도 정읍시 이평면 산매리,CR005,사과,7,32,92,85,7
5218037025,전북특별자치도 정읍시 이평면 두지리,CR005,사과,21,24,80,40,2
5218037026,전북특별자치도 정읍시 이평면 평령리,CR005,사과,8,36,89,88,3
5218037027,전북특별자치도 정읍시 이평면 창동리,CR005,사과,34,54,116,137,9
5218037028,전북특별자치도 정읍시 이평면 하송리,CR005,사과,21,11,44,135,7
5218037029,전북특별자치도 정읍시 이평면 마항리,CR005,사과,16,9,44,101,10
5218037030,전북특별자치도 정읍시 이평면 두전리,CR005,사과,2,15,91,206,17
5218037031,전북특별자치도 정읍시 이평면 오금리,CR005,사과,27,22,94,174,21
5218038000,전북특별자치도 정읍시 정우면,CR005,사과,447,277,1090,1093,142
5218038021,전북특별자치도 정읍시 정우면 우일리,CR005,사과,33,14,59,35,10
5218038022,전북특별자치도 정읍시 정우면 산북리,CR005,사과,23,21,67,278,13
5218038023,전북특별자치도 정읍시 정우면 대사리,CR005,사과,55,23,129,117,29
5218038024,전북특별자치도 정읍시 정우면 화천리,CR005,사과,21,18,73,34,9
5218038025,전북특별자치도 정읍시 정우면 회룡리,CR005,사과,59,58,88,118,4
5218038026,전북특별자치도 정읍시 정우면 장순리,CR005,사과,87,52,165,98,4
5218038027,전북특별자치도 정읍시 정우면 초강리,CR005,사과,23,15,128,60,20
5218038028,전북특별자치도 정읍시 정우면 대산리,CR005,사과,27,9,114,56,29
5218038030,전북특별자치도 정읍시 정우면 수금리,CR005,사과,33,35,57,186,1
5218038031,전북특별자치도 정읍시 정우면 우산리,CR005,사과,87,33,210,113,24
5218039000,전북특별자치도 정읍시 태인면,CR005,사과,524,507,1514,679,196
5218039021,전북특별자치도 정읍시 태인면 박산리,CR005,사과,46,113,93,42,5
5218039022,전북특별자치도 정읍시 태인면 오봉리,CR005,사과,47,75,111,35,16
5218039023,전북특별자치도 정읍시 태인면 궁사리,CR005,사과,50,16,134,50,27
5218039024,전북특별자치도 정읍시 태인면 태성리,CR005,사과,47,9,4,48,0
5218039025,전북특별자치도 정읍시 태인면 거산리,CR005,사과,19,11,186,6,21
5218039026,전북특별자치도 정읍시 태인면 증산리,CR005,사과,95,65,133,140,14
5218039027,전북특별자치도 정읍시 태인면 태흥리,CR005,사과,37,9,28,51,6
5218039028,전북특별자치도 정읍시 태인면 고천리,CR005,사과,45,33,95,65,11
5218039029,전북특별자치도 정읍시 태인면 낙양리,CR005,사과,46,15,54,50,24
5218039030,전북특별자치도 정읍시 태인면 태창리,CR005,사과,28,2,149,46,30
5218039031,전북특별자치도 정읍시 태인면 태남리,CR005,사과,11,20,108,22,8
5218039032,전북특별자치도 정읍시 태인면 매계리,CR005,사과,16,64,137,27,5
5218039033,전북특별자치도 정읍시 태인면 오류리,CR005,사과,4,12,45,6,6
5218039034,전북특별자치도 정읍시 태인면 태서리,CR005,사과,33,65,238,89,22
5218040000,전북특별자치도 정읍시 감곡면,CR005,사과,527,446,1454,1654,96
5218040021,전북특별자치도 정읍시 감곡면 승방리,CR005,사과,45,14,100,87,4
5218040022,전북특별자치도 정읍시 감곡면 계룡리,CR005,사과,38,50,151,24,10
5218040023,전북특별자치도 정읍시 감곡면 삼평리,CR005,사과,0,0,0,276,18
5218040024,전북특별자치도 정읍시 감곡면 방교리,CR005,사과,66,18,190,223,18
5218040025,전북특별자치도 정읍시 감곡면 오주리,CR005,사과,57,20,132,65,1
5218040026,전북특별자치도 정읍시 감곡면 진흥리,CR005,사과,66,115,180,126,7
5218040027,전북특별자치도 정읍시 감곡면 통석리,CR005,사과,153,142,273,205,7
5218040028,전북특별자치도 정읍시 감곡면 화봉리,CR005,사과,14,18,125,52,17
5218040029,전북특별자치도 정읍시 감곡면 용곽리,CR005,사과,40,38,73,212,6
5218040030,전북특별자치도 정읍시 감곡면 유정리,CR005,사과,32,7,68,342,2
5218040031,전북특별자치도 정읍시 감곡면 대신리,CR005,사과,15,23,164,42,8
5218041000,전북특별자치도 정읍시 옹동면,CR005,사과,624,514,1376,1430,99
5218041021,전북특별자치도 정읍시 옹동면 비봉리,CR005,사과,97,36,276,278,9
5218041022,전북특별자치도 정읍시 옹동면 매정리,CR005,사과,93,108,188,96,5
5218041023,전북특별자치도 정읍시 옹동면 산성리,CR005,사과,50,30,227,65,48
5218041024,전북특별자치도 정읍시 옹동면 상산리,CR005,사과,56,33,217,512,7
5218041025,전북특별자치도 정읍시 옹동면 칠석리,CR005,사과,110,90,145,180,9
5218041026,전북특별자치도 정읍시 옹동면 용호리,CR005,사과,111,44,143,181,12
5218041027,전북특별자치도 정읍시 옹동면 오성리,CR005,사과,106,173,181,119,9
5218042000,전북특별자치도 정읍시 칠보면,CR005,사과,633,229,1129,2874,142
5218042021,전북특별자치도 정읍시 칠보면 백암리,CR005,사과,130,48,368,161,15
5218042022,전북특별자치도 정읍시 칠보면 축현리,CR005,사과,56,58,143,180,5
5218042023,전북특별자치도 정읍시 칠보면 와우리,CR005,사과,44,16,102,120,7
5218042024,전북특별자치도 정읍시 칠보면 무성리,CR005,사과,65,41,192,110,23
5218042025,전북특별자치도 정읍시 칠보면 시산리,CR005,사과,105,25,101,389,28
