alfisols_Area,andisols_Area,bjd_Nm,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,stdg_Cd,ultisols_Area
63,0,경상북도 영천시 언하동,20,17,0,118,0,4723012800,0
51,0,경상북도 영천시 서산동,2,29,0,570,0,4723013000,0
1180,0,경상북도 영천시 금호읍,421,467,0,3089,0,4723025000,8
34,0,경상북도 영천시 금호읍 덕성리,38,42,0,1,0,4723025022,0
55,0,경상북도 영천시 금호읍 대미리,0,15,0,285,0,4723025024,0
72,0,경상북도 영천시 금호읍 석섬리,0,0,0,41,0,4723025025,0
66,0,경상북도 영천시 금호읍 냉천리,89,57,0,2,0,4723025027,0
50,0,경상남도 김해시 주촌면 내삼리,18,14,0,493,0,4825032025,120
11,0,경상남도 김해시 한림면 신천리,14,7,0,358,0,4825034024,86
36,0,경상남도 김해시 주촌면 망덕리,26,8,0,76,0,4825032027,9
7,0,경상남도 김해시 주촌면 농소리,2,15,0,131,0,4825032028,0
12,0,경상남도 김해시 진례면 청천리,6,8,0,228,0,4825033021,75
22,0,경상남도 김해시 진례면 송정리,20,13,0,399,0,4825033023,56
122,0,경상남도 김해시 진영읍 좌곤리,0,17,0,115,0,4825025025,44
239,0,경상남도 김해시 진영읍 진영리,6,43,0,246,0,4825025026,93
11,0,경상남도 김해시 진영읍 여래리,0,2,0,154,0,4825025027,120
28,0,경상남도 김해시 진영읍 신용리,0,2,0,181,0,4825025029,28
2,0,경상남도 김해시 진영읍 내룡리,0,5,0,229,0,4825025031,54
1,0,경상남도 김해시 진영읍 죽곡리,2,13,0,169,0,4825025032,43
1,0,경상북도 영주시 안정면 안심리,2,11,0,157,0,4721035029,5
30,0,경상북도 영천시 대전동,41,18,0,137,0,4723012000,0
18,0,경상북도 영주시 순흥면 배점리,509,26,0,974,0,4721037027,8
1,0,경상북도 영주시 순흥면 덕현리,395,3,0,647,0,4721037028,0
49,0,경상북도 영천시 오수동,11,27,0,70,0,4723012400,0
10,0,경상북도 영천시 교촌동,0,0,0,47,0,4723010700,0
4,0,경상북도 영천시 과전동,1,0,0,0,0,4723010800,0
94,0,경상북도 영천시 화룡동,8,10,0,129,0,4723011000,0
75,0,경상북도 영천시 도동,55,46,0,84,0,4723011100,0
144,0,경상북도 영천시 완산동,72,48,0,243,0,4723011300,0
10,0,경상북도 영천시 범어동,3,12,0,439,0,4723011400,0
77,0,경상북도 영천시 봉동,16,6,0,131,0,4723011600,0
6,0,경상남도 합천군 대양면 양산리,0,6,0,278,0,4889041028,0
10,0,경상북도 성주군 용암면 대봉리,151,12,0,323,0,4784032056,58
18,0,경상북도 성주군 용암면 상신리,35,9,0,605,0,4784032057,0
299,0,경상북도 성주군 수륜면,829,449,0,6886,0,4784033000,493
13,0,전라남도 보성군 겸백면 도안리,23,45,0,187,0,4678033025,23
24,0,경상북도 상주시 남장동,176,20,0,790,0,4725013500,0
10,0,경상북도 상주시 남적동,15,7,0,249,0,4725013600,0
323,0,경상북도 상주시 함창읍,343,310,0,3067,0,4725025000,312
56,0,경상북도 상주시 함창읍 오동리,0,0,0,136,0,4725025022,75
2,0,경상북도 상주시 함창읍 증촌리,2,7,0,86,0,4725025024,20
4,0,경상남도 통영시 용남면 어의리,0,2,0,22,0,4822031028,16
37,0,경상북도 구미시 해평면 금산리,2,9,0,569,0,4719034026,0
37,0,경상북도 구미시 옥성면 대원리,9,38,0,499,0,4719032029,1
251,0,경상북도 구미시 도개면,416,401,0,4938,0,4719033000,81
6,0,경상북도 구미시 도개면 가산리,204,107,0,172,0,4719033021,1
20,0,경상북도 구미시 도개면 월림리,22,68,0,310,0,4719033023,26
368,0,경상남도 양산시 원동면,365,536,0,12110,0,4833032000,1501
13,0,경상남도 양산시 원동면 용당리,144,166,0,1244,0,4833032022,54
217,0,경기도 가평군 가평읍,4764,727,0,8791,0,4182025000,6
16,0,경기도 가평군 가평읍 읍내리,95,106,0,472,0,4182025021,0
2,0,경상남도 창녕군 장마면 산지리,0,28,0,190,0,4874039025,0
1,0,경상남도 창녕군 장마면 동정리,0,27,0,202,0,4874039027,0
1,0,경상남도 밀양시 무안면 판곡리,6,12,0,205,0,4827038029,3
5,0,경상남도 밀양시 초동면 반월리,23,171,0,296,0,4827037025,12
46,0,경상남도 밀양시 초동면 검암리,2,37,0,303,0,4827037026,7
27,0,경상남도 밀양시 초동면 성만리,12,4,0,306,0,4827037028,41
2,0,경상남도 밀양시 초동면 신호리,11,50,0,100,0,4827037029,2
7,0,경상북도 영천시 고경면 상덕리,7,5,0,371,0,4723038039,0
23,0,경상북도 영천시 고경면 가수리,12,11,0,205,0,4723038040,0
13,0,경상북도 영천시 고경면 삼산리,5,10,0,129,0,4723038042,14
36,0,경상북도 영천시 고경면 오룡리,0,9,0,494,0,4723038044,5
6,0,충청남도 부여군 규암면 금암리,2,9,0,228,0,4476031028,12
1,0,충청남도 부여군 규암면 신리,69,44,0,137,0,4476031029,4
4,0,충청남도 부여군 규암면 진변리,0,25,0,116,0,4476031031,0
0,0,충청남도 부여군 규암면 규암리,0,8,0,40,0,4476031032,4
33,0,충청남도 부여군 부여읍 현북리,116,95,0,282,0,4476025042,29
741,0,충청남도 부여군 규암면,228,412,0,2901,0,4476031000,333
25,0,충청남도 부여군 규암면 나복리,0,9,0,386,0,4476031022,39
3,0,충청남도 부여군 규암면 모리,0,9,0,156,0,4476031023,0
2,0,충청남도 부여군 규암면 호암리,13,59,0,151,0,4476031025,0
0,0,충청남도 부여군 부여읍 왕포리,59,30,0,91,0,4476025041,0
0,0,경기도 광주시 남종면 이석리,25,41,0,376,0,4161035023,0
6,0,경기도 광주시 남종면 귀여리,46,195,0,1304,0,4161035025,0
4,0,경기도 광주시 남종면 검천리,33,151,0,640,0,4161035026,0
0,0,경기도 광주시 남종면 우천리,16,101,0,1,0,4161035028,0
23,0,경기도 화성시 서신면 광평리,2,4,0,145,0,4159035023,0
28,0,경기도 화성시 서신면 장외리,13,41,0,336,0,4159035024,0
22,0,경기도 화성시 송산면 삼존리,68,77,0,484,0,4159034023,12
38,0,경기도 화성시 비봉면 쌍학리,40,4,0,498,0,4159032026,0
10,0,경기도 화성시 비봉면 청요리,10,0,0,366,0,4159032027,6
5,0,경기도 화성시 비봉면 자안리,23,1,0,351,0,4159032028,25
36,0,경기도 화성시 마도면 석교리,0,3,0,202,0,4159033021,0
28,0,경기도 화성시 마도면 송정리,0,4,0,337,0,4159033023,0
2,0,경기도 화성시 마도면 쌍송리,0,93,0,257,0,4159033024,3
96,0,경기도 화성시 마도면 슬항리,0,1,0,149,0,4159033026,0
15,0,경기도 화성시 마도면 해문리,4,2,0,216,0,4159033027,0
29,0,경기도 화성시 마도면 금당리,0,3,0,242,0,4159033029,0
52,0,전라남도 구례군 마산면 마산리,14,6,0,265,0,4673034021,52
375,0,전라남도 강진군 군동면,195,335,0,5006,0,4681031000,140
656,0,전라남도 영암군 서호면,243,439,0,2708,0,4683037000,331
21,0,전라남도 영암군 서호면 화송리,1,4,0,119,0,4683037022,63
15,0,전라남도 영암군 서호면 청용리,6,13,0,395,0,4683037023,50
7,0,전라남도 영암군 서호면 장천리,34,4,0,428,0,4683037025,15
102,0,전라남도 영암군 서호면 쌍풍리,0,19,0,360,0,4683037026,88
111,0,전라남도 영암군 서호면 성재리,39,44,0,209,0,4683037028,1
47,0,전라남도 영암군 서호면 금강리,97,132,0,262,0,4683037029,0
630,0,전라남도 영암군 학산면,199,341,0,4573,0,4683038000,428
35,0,전라남도 영암군 학산면 묵동리,18,5,0,695,0,4683038021,6
114,0,전라남도 영암군 학산면 상월리,44,68,0,827,0,4683038022,71
1,0,경상북도 영천시 북안면 명주리,5,7,0,157,0,4723039025,0
6,0,경상북도 영천시 북안면 신대리,2,9,0,160,0,4723039027,0
34,0,경상북도 영천시 북안면 신리리,6,15,0,148,0,4723039028,0
34,0,경상북도 영천시 북안면 도천리,4,8,0,142,0,4723039030,0
5,0,경상북도 영천시 북안면 옥천리,0,1,0,196,0,4723039031,0
40,0,경상북도 영천시 북안면 고지리,14,16,0,367,0,4723039033,4
9,0,경상북도 영천시 북안면 임포리,7,11,0,263,0,4723039034,0
37,0,경상북도 영천시 북안면 자포리,0,3,0,290,0,4723039036,0
120,0,경상북도 상주시 초산동,22,13,0,64,0,4725012800,67
19,0,경상북도 상주시 부원동,0,1,0,262,0,4725013100,3
121,0,경상북도 상주시 죽전동,0,4,0,35,0,4725013200,12
32,0,경상북도 상주시 만산동,2,12,0,277,0,4725013300,6
35,0,경상남도 통영시 용남면 장문리,7,4,0,136,0,4822031023,55
33,0,경상남도 통영시 용남면 삼화리,10,4,0,95,0,4822031024,56
43,0,경상남도 통영시 용남면 원평리,41,11,0,191,0,4822031025,91
20,0,경상남도 통영시 용남면 장평리,3,6,0,75,0,4822031026,63
2,0,경상남도 밀양시 무안면 동산리,6,12,0,487,0,4827038028,39
12,0,경상남도 밀양시 무안면 삼태리,13,19,0,266,0,4827038023,3
7,0,경상남도 창녕군 장마면 초곡리,0,9,0,503,0,4874039024,0
51,0,경상북도 영천시 화남면 신호리,20,31,0,318,0,4723035023,0
59,0,경상북도 영천시 화남면 사천리,1,23,0,492,0,4723035024,0
46,0,경상북도 영천시 화남면 선천리,34,45,0,269,0,4723035026,0
74,0,경상북도 영천시 화남면 삼창리,28,22,0,214,0,4723035027,0
7,0,경상북도 영천시 화남면 안천리,25,26,0,634,0,4723035029,0
0,0,경상북도 영천시 화남면 온천리,9,4,0,389,0,4723035030,0
19,0,경상북도 영천시 화남면 용계리,0,15,0,918,0,4723035032,21
441,0,경상북도 영천시 자양면,126,653,0,7461,0,4723036000,221
285,0,경상북도 영천시 자양면 보현리,64,15,0,1489,0,4723036021,68
64,0,경상북도 영천시 고경면 동도리,11,15,0,196,0,4723038035,0
12,0,경상북도 영천시 고경면 차당리,2,15,0,407,0,4723038036,0
2,0,경상남도 사천시 곤양면 가화리,1,49,0,463,0,4824035029,2
0,0,경상남도 사천시 곤양면 중항리,1,6,0,433,0,4824035031,0
5,0,경상남도 사천시 곤양면 무고리,70,5,0,590,0,4824035032,0
151,0,경상남도 사천시 곤명면,37,637,0,5783,0,4824036000,371
0,0,경상남도 사천시 축동면 반용리,0,19,0,461,0,4824034025,0
94,0,경상남도 사천시 용현면 송지리,0,9,0,144,0,4824033021,0
26,0,경상남도 사천시 용현면 선진리,12,18,0,170,0,4824033022,0
29,0,경상남도 사천시 용현면 신촌리,2,12,0,75,0,4824033024,0
19,0,경상남도 사천시 용현면 온정리,0,18,0,144,0,4824033025,0
1,0,경상남도 사천시 용현면 석계리,0,3,0,309,0,4824033027,0
5,0,경상남도 사천시 용현면 구월리,2,14,0,238,0,4824033028,0
39,0,경상남도 사천시 용현면 주문리,3,6,0,139,0,4824033031,0
26,0,경상북도 영양군 입암면 병옥리,69,10,0,239,0,4776031045,0
50,0,경상북도 영양군 입암면 흥구리,64,36,0,130,0,4776031046,0
359,0,경상북도 영양군 청기면,1155,196,0,12358,0,4776032000,0
8,0,경상북도 예천군 풍양면 효갈리,63,116,0,226,0,4790041042,15
163,0,경상북도 영천시 금호읍 신월리,2,19,0,87,0,4723025028,0
1,0,경상북도 영천시 신녕면 화성리,7,7,0,241,0,4723032027,0
22,0,경상북도 영천시 신녕면 완전리,23,20,0,193,0,4723032028,0
32,0,경상북도 영천시 신녕면 가천리,7,13,0,679,0,4723032031,11
326,0,경상북도 영천시 화산면,120,190,0,4671,0,4723033000,3
9,0,경상북도 영천시 화산면 덕암리,18,7,0,123,0,4723033022,0
4896,0,경상북도 포항시북구,2828,1719,0,53681,0,4711300000,10431
2,0,경상북도 포항시북구 신흥동,0,0,0,9,0,4711310200,2
433,0,경상북도 포항시남구 장기면,572,268,0,8214,0,4711133000,547
5,0,경상북도 포항시남구 장기면 읍내리,12,12,0,77,0,4711133021,11
13,0,경상북도 포항시남구 장기면 마현리,38,12,0,121,0,4711133022,14
45,0,경상북도 포항시남구 장기면 영암리,12,4,0,42,0,4711133024,38
6,0,경상남도 김해시 주촌면 양동리,6,6,0,304,0,4825032026,58
6,0,경상북도 의성군 안평면 석탑리,3,5,0,864,0,4773046037,0
17,0,경상북도 의성군 안평면 신안리,0,11,0,981,0,4773046039,0
10,0,경상북도 의성군 안평면 대사리,42,11,0,578,0,4773046040,0
58,0,경상북도 영천시 본촌동,8,13,0,298,0,4723011700,0
12,0,경상북도 영천시 괴연동,0,10,0,500,0,4723011900,0
157,0,경상북도 영주시 단산면,1340,125,0,7529,0,4721038000,75
26,0,경상북도 경주시 양남면 읍천리,7,4,0,169,0,4713032028,0
0,0,경상남도 합천군 대양면 백암리,0,3,0,728,0,4889041030,0
0,0,경상남도 합천군 대양면 오산리,0,4,0,571,0,4889041031,0
0,0,경상남도 합천군 쌍백면 대곡리,0,2,0,383,0,4889042021,0
4,0,경상남도 합천군 쌍백면 평구리,12,19,0,455,0,4889042023,0
1,0,경상남도 합천군 쌍백면 평지리,2,11,0,401,0,4889042024,0
0,0,경상남도 합천군 쌍책면 오서리,8,32,0,333,0,4889037030,0
19,0,경상남도 합천군 덕곡면,20,111,0,2531,0,4889038000,0
6,0,경상남도 합천군 덕곡면 장리,0,4,0,474,0,4889038022,0
2,0,경상남도 합천군 덕곡면 학리,0,17,0,144,0,4889038024,0
0,0,경상남도 합천군 덕곡면 율지리,15,52,0,160,0,4889038025,0
6,0,경상북도 경주시 감포읍 노동리,0,1,0,416,0,4713025026,16
0,0,경상북도 경주시 감포읍 호동리,1,6,0,435,0,4713025028,25
4,0,경기도 성남시수정구 심곡동,60,16,0,219,0,4113111100,0
16,0,경상북도 포항시남구 장기면 대곡리,22,13,0,508,0,4711133041,2
21,0,경상북도 포항시남구 장기면 정천리,15,5,0,469,0,4711133043,0
163,0,경상북도 김천시 대덕면,451,115,0,9008,0,4715044000,50
5,0,경상북도 김천시 대덕면 연화리,15,12,0,1020,0,4715044021,0
8,0,경상북도 김천시 대덕면 외감리,12,3,0,434,0,4715044023,0
2,0,경상북도 김천시 대덕면 가례리,16,23,0,594,0,4715044025,0
7,0,경상북도 김천시 대덕면 조룡리,67,6,0,1128,0,4715044026,0
7,0,경상북도 김천시 대덕면 관기리,8,14,0,580,0,4715044028,0
1,0,전라남도 영광군 낙월면 오도리,0,4,0,57,0,4687038030,0
37,0,전라남도 영광군 법성면 덕흥리,0,12,0,148,0,4687037025,135
62,0,경상남도 합천군 초계면 대평리,7,2,0,12,0,4889036029,0
53,0,경상남도 합천군 초계면 유하리,1,6,0,20,0,4889036030,0
7,0,경상남도 합천군 쌍책면,100,189,0,3640,0,4889037000,0
6,0,경기도 광주시 경안동,48,8,0,81,0,4161010100,0
11,0,울산광역시 울주군 온양읍 삼광리,6,9,0,444,0,3171025626,113
0,0,충청남도 논산시 상월면 학당리,0,6,0,194,0,4423034030,0
1,0,충청남도 논산시 상월면 주곡리,15,9,0,197,0,4423034031,0
98,0,충청남도 논산시 상월면 한천리,12,8,0,228,0,4423034032,0
405,0,충청남도 논산시 부적면,219,250,0,2187,0,4423035000,36
126,0,충청남도 논산시 부적면 마구평리,4,0,0,53,0,4423035021,1
9,0,경상북도 안동시 풍산읍 회곡리,5,43,0,388,0,4717025026,0
0,0,경상북도 안동시 풍산읍 계평리,2,101,0,342,0,4717025027,0
1,0,경상북도 안동시 풍산읍 수곡리,43,14,0,495,0,4717025029,0
3579,0,경기도 화성시,1277,3304,0,58666,0,4159000000,2039
31,0,경기도 광주시 도척면 상림리,89,17,0,1007,0,4161033025,0
25,0,전라남도 함평군 월야면 예덕리,0,6,0,133,0,4686038028,128
61,0,전라남도 함평군 엄다면 송로리,0,8,0,203,0,4686034022,28
33,0,경상북도 안동시 예안면 삼계리,7,56,0,1161,0,4717041026,0
4,0,경상북도 안동시 예안면 도촌리,0,0,0,1818,0,4717041027,0
48,0,경상북도 안동시 임동면 갈전리,17,36,0,802,0,4717040024,0
10,0,경기도 화성시 마도면 고모리,0,24,0,212,0,4159033030,0
12,0,경기도 화성시 송산면 사강리,0,0,0,253,0,4159034021,45
30,0,경기도 화성시 송산면 봉가리,0,0,0,143,0,4159034022,0
120,0,경기도 화성시 비봉면 구포리,0,5,0,244,0,4159032025,0
666,0,경상남도 고성군 고성읍,289,102,0,2837,0,4882025000,516
137,0,경상북도 구미시 공단동,111,219,0,645,0,4719011300,112
23,0,경상북도 구미시 옥성면 산촌리,5,8,0,566,0,4719032026,7
7,0,경상북도 구미시 옥성면 태봉리,6,2,0,464,0,4719032027,0
42,0,전라남도 영암군 학산면 학계리,39,12,0,591,0,4683038024,25
26,0,전라남도 강진군 강진읍 서산리,96,24,0,814,0,4681025035,0
17,0,경상북도 경주시 감포읍 오류리,41,28,0,1215,0,4713025025,0
7,0,경상북도 의성군 다인면 덕지리,9,16,0,786,0,4773044042,0
52,0,경상북도 의성군 다인면 덕미리,0,6,0,704,0,4773044043,0
11,0,경상북도 상주시 화서면 하송리,769,55,0,876,0,4725041031,0
13,0,경상북도 상주시 화동면 어산리,266,12,0,900,0,4725040024,34
45,0,경상북도 상주시 화동면 신촌리,36,20,0,323,0,4725040025,0
23,0,경상북도 상주시 화동면 보미리,0,11,0,508,0,4725040027,5
31,0,경상북도 상주시 화동면 양지리,31,8,0,341,0,4725040028,8
456,0,경상북도 상주시 화서면,1091,112,0,4083,0,4725041000,204
23,0,경상북도 상주시 화서면 신봉리,1,0,0,136,0,4725041021,14
37,0,경상북도 상주시 화서면 달천리,3,4,0,86,0,4725041023,29
25,0,경상남도 남해군 삼동면 동천리,25,11,0,426,0,4884033024,139
22,0,경상남도 남해군 삼동면 봉화리,41,38,0,1922,0,4884033025,87
28,0,경상남도 남해군 미조면,15,37,0,1126,0,4884034000,367
16,0,경상남도 남해군 미조면 송정리,10,8,0,955,0,4884034021,205
88,0,경상북도 경주시 현곡면 하구리,25,12,0,358,0,4713036023,50
0,0,경상북도 경주시 현곡면 무과리,37,9,0,156,0,4713036025,2
1,0,경상북도 경주시 현곡면 남사리,4,25,0,693,0,4713036026,0
41,0,경상북도 경주시 현곡면 래태리,8,18,0,731,0,4713036028,37
35,0,경상북도 경주시 산내면 의곡리,18,11,0,309,0,4713034026,67
62,0,경상북도 경주시 산내면 내일리,19,38,0,1259,0,4713034027,426
22,0,경상북도 경주시 산내면 우라리,18,4,0,1082,0,4713034028,19
260,0,경상북도 경주시 서면,95,167,0,4650,0,4713035000,11
22,0,경상북도 경주시 서면 천촌리,0,10,0,635,0,4713035021,4
0,0,경상북도 안동시 서부동,0,0,0,3,0,4717010200,0
44,0,경상북도 경주시 내남면 안심리,4,10,0,965,0,4713033031,32
69,0,경상북도 경주시 내남면 박달리,34,54,0,1924,0,4713033032,147
9,0,경상남도 합천군 율곡면 문림리,9,36,0,192,0,4889035030,0
8,0,경상남도 합천군 율곡면 본천리,0,3,0,705,0,4889035031,0
3,0,경상남도 합천군 율곡면 제내리,35,144,0,278,0,4889035033,0
1,0,경상남도 합천군 율곡면 임북리,41,204,0,288,0,4889035034,0
9,0,경상남도 합천군 초계면 아막리,1,0,0,107,0,4889036021,0
63,0,경상남도 합천군 가야면 황산리,10,9,0,506,0,4889033031,33
45,0,경상남도 합천군 가야면 야천리,0,4,0,469,0,4889033032,89
36,0,경상남도 합천군 가야면 구원리,100,70,0,424,0,4889033033,4
322,0,경상남도 합천군 야로면,51,120,0,4245,0,4889034000,34
34,0,경상남도 합천군 야로면 덕암리,21,18,0,312,0,4889034021,0
49,0,경상남도 합천군 야로면 정대리,7,37,0,390,0,4889034023,11
8,0,경상남도 사천시 축동면,2,77,0,2242,0,4824034000,0
1,0,경상남도 사천시 축동면 배춘리,0,3,0,236,0,4824034021,0
0,0,경상남도 사천시 축동면 길평리,0,2,0,108,0,4824034022,0
1,0,경상남도 사천시 축동면 탑리,0,5,0,456,0,4824034024,0
299,0,경상남도 사천시 용현면,45,112,0,2333,0,4824033000,2
11,0,경상남도 거제시 남부면 다대리,6,7,0,401,0,4831033024,40
1,0,경상남도 거제시 남부면 갈곶리,0,13,0,236,0,4831033025,76
393,0,경상남도 거제시 거제면,252,102,0,2256,0,4831034000,721
